,,,,,,,,,,
CMS,,,,,,,,,,
Weekly NADAC Reference File as of 12/09/2015,,,,,,,,,,
NDC Description,NDC,"NADAC
Per Unit","Effective
Date","Pricing
Unit","Pharmacy
Type
Indicator",OTC,"Explanation
Code","Classification
for Rate
Setting","Corresponding
Generic Drug
NADAC
Per Unit","Corresponding
Generic Drug
Effective
Date"
VENLAFAXINE HCL 75 MG TABLET,00378488401,0.34538,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL 75 MG TABLET,00603615016,0.34538,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL 75 MG TABLET,00603615021,0.34538,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL 75 MG TABLET,00603615025,0.34538,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL 75 MG TABLET,13811067510,0.34538,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL 75 MG TABLET,16714031401,0.34538,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL 75 MG TABLET,23155024901,0.34538,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL 75 MG TABLET,23155024909,0.34538,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL 75 MG TABLET,51079048201,0.34538,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL 75 MG TABLET,51079048220,0.34538,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL 75 MG TABLET,51079048230,0.34538,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL 75 MG TABLET,51079048256,0.34538,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL 75 MG TABLET,57664039588,0.34538,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL 75 MG TABLET,65162030709,0.34538,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL 75 MG TABLET,65862040701,0.34538,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL 75 MG TABLET,65862040730,0.34538,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL 75 MG TABLET,68001016000,0.34538,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL 75 MG TABLET,68084033101,0.34538,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL 75 MG TABLET,68084033111,0.34538,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL 75 MG TABLET,68084085601,0.34538,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL 75 MG TABLET,68382002101,0.34538,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 150 MG CAP,00093738605,0.1874,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 150 MG CAP,00093738656,0.1874,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 150 MG CAP,00093738698,0.1874,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 150 MG CAP,00904624861,0.1874,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 150 MG CAP,00904647061,0.1874,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 150 MG CAP,13668002030,0.1874,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 150 MG CAP,13668002090,0.1874,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 150 MG CAP,59762018201,0.1874,42326.0,EA,C/I,N,"1, 6",G,,
VENLAFAXINE HCL ER 150 MG CAP,59762018202,0.1874,42326.0,EA,C/I,N,"1, 6",G,,
VENLAFAXINE HCL ER 150 MG CAP,59762018203,0.1874,42326.0,EA,C/I,N,"1, 6",G,,
VENLAFAXINE HCL ER 150 MG CAP,59762018204,0.1874,42326.0,EA,C/I,N,"1, 6",G,,
VENLAFAXINE HCL ER 150 MG CAP,60505378003,0.1874,42326.0,EA,C/I,N,"1, 6",G,,
VENLAFAXINE HCL ER 150 MG CAP,60505378009,0.1874,42326.0,EA,C/I,N,"1, 6",G,,
VENLAFAXINE HCL ER 150 MG CAP,63739063310,0.1874,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 150 MG CAP,64679071801,0.1874,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 150 MG CAP,64679071804,0.1874,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 150 MG CAP,64679071805,0.1874,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 150 MG CAP,65862052930,0.1874,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 150 MG CAP,65862052990,0.1874,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 150 MG CAP,65862069701,0.1874,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 150 MG CAP,65862069705,0.1874,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 150 MG CAP,65862069730,0.1874,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 150 MG CAP,65862069790,0.1874,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 150 MG CAP,68084048601,0.1874,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 150 MG CAP,68084048611,0.1874,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 150 MG CAP,68084071301,0.1874,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 150 MG CAP,68382003606,0.1874,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 150 MG CAP,68382003610,0.1874,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 150 MG CAP,68382003616,0.1874,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 150 MG TAB,00131326732,2.35114,42326.0,EA,C/I,N,"1, 6",G,,
VENLAFAXINE HCL ER 150 MG TAB,00131326746,2.35114,42326.0,EA,C/I,N,"1, 6",G,,
VENLAFAXINE HCL ER 150 MG TAB,41616075881,2.35114,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 150 MG TAB,41616075883,2.35114,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 150 MG TAB,65580030303,2.35114,42326.0,EA,C/I,N,"1, 6",G,,
VENLAFAXINE HCL ER 150 MG TAB,65580030309,2.35114,42326.0,EA,C/I,N,"1, 6",G,,
VENLAFAXINE HCL ER 225 MG TAB,00131326832,7.44149,42326.0,EA,C/I,N,"1, 6",G,,
VENLAFAXINE HCL ER 225 MG TAB,00131326846,7.44149,42326.0,EA,C/I,N,"1, 6",G,,
VENLAFAXINE HCL ER 225 MG TAB,65580030403,7.44149,42326.0,EA,C/I,N,"1, 6",G,,
VENLAFAXINE HCL ER 225 MG TAB,65580030409,7.44149,42326.0,EA,C/I,N,"1, 6",G,,
VENLAFAXINE HCL ER 37.5 MG CAP,00093738405,0.14308,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 37.5 MG CAP,00093738456,0.14308,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 37.5 MG CAP,00093738498,0.14308,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 37.5 MG CAP,00904624661,0.14308,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 37.5 MG CAP,00904646861,0.14308,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 37.5 MG CAP,13668001830,0.14308,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 37.5 MG CAP,13668001890,0.14308,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 37.5 MG CAP,59762018001,0.14308,42326.0,EA,C/I,N,"1, 6",G,,
VENLAFAXINE HCL ER 37.5 MG CAP,59762018002,0.14308,42326.0,EA,C/I,N,"1, 6",G,,
VENLAFAXINE HCL ER 37.5 MG CAP,59762018003,0.14308,42326.0,EA,C/I,N,"1, 6",G,,
VENLAFAXINE HCL ER 37.5 MG CAP,59762018004,0.14308,42326.0,EA,C/I,N,"1, 6",G,,
VENLAFAXINE HCL ER 37.5 MG CAP,60505377803,0.14308,42326.0,EA,C/I,N,"1, 6",G,,
VENLAFAXINE HCL ER 37.5 MG CAP,60505377809,0.14308,42326.0,EA,C/I,N,"1, 6",G,,
VENLAFAXINE HCL ER 37.5 MG CAP,64679071601,0.14308,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 37.5 MG CAP,64679071604,0.14308,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 37.5 MG CAP,64679071605,0.14308,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 37.5 MG CAP,65862052701,0.14308,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 37.5 MG CAP,65862052730,0.14308,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 37.5 MG CAP,65862052790,0.14308,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 37.5 MG CAP,65862052799,0.14308,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 37.5 MG CAP,68084069801,0.14308,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 37.5 MG CAP,68084069811,0.14308,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 37.5 MG CAP,68382003406,0.14308,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 37.5 MG CAP,68382003410,0.14308,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 37.5 MG CAP,68382003416,0.14308,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 37.5 MG TAB,00131326532,2.95764,42326.0,EA,C/I,N,"1, 6",G,,
VENLAFAXINE HCL ER 37.5 MG TAB,00131326546,2.95764,42326.0,EA,C/I,N,"1, 6",G,,
VENLAFAXINE HCL ER 37.5 MG TAB,41616076081,2.95764,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 37.5 MG TAB,41616076083,2.95764,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 37.5 MG TAB,65580030103,2.95764,42326.0,EA,C/I,N,"1, 6",G,,
VENLAFAXINE HCL ER 37.5 MG TAB,65580030109,2.95764,42326.0,EA,C/I,N,"1, 6",G,,
VENLAFAXINE HCL ER 75 MG CAP,00093738505,0.16537,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 75 MG CAP,00093738556,0.16537,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 75 MG CAP,00093738598,0.16537,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 75 MG CAP,00904624761,0.16537,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 75 MG CAP,00904646961,0.16537,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 75 MG CAP,13668001930,0.16537,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 75 MG CAP,13668001990,0.16537,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 75 MG CAP,59762018101,0.16537,42326.0,EA,C/I,N,"1, 6",G,,
VENLAFAXINE HCL ER 75 MG CAP,59762018102,0.16537,42326.0,EA,C/I,N,"1, 6",G,,
VENLAFAXINE HCL ER 75 MG CAP,59762018103,0.16537,42326.0,EA,C/I,N,"1, 6",G,,
VENLAFAXINE HCL ER 75 MG CAP,59762018104,0.16537,42326.0,EA,C/I,N,"1, 6",G,,
VENLAFAXINE HCL ER 75 MG CAP,60505377903,0.16537,42326.0,EA,C/I,N,"1, 6",G,,
VENLAFAXINE HCL ER 75 MG CAP,60505377909,0.16537,42326.0,EA,C/I,N,"1, 6",G,,
VENLAFAXINE HCL ER 75 MG CAP,64679071701,0.16537,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 75 MG CAP,64679071704,0.16537,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 75 MG CAP,64679071705,0.16537,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 75 MG CAP,65862052801,0.16537,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 75 MG CAP,65862052830,0.16537,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 75 MG CAP,65862052890,0.16537,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 75 MG CAP,65862052899,0.16537,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 75 MG CAP,68084070901,0.16537,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 75 MG CAP,68084070911,0.16537,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 75 MG CAP,68382003506,0.16537,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 75 MG CAP,68382003510,0.16537,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 75 MG CAP,68382003516,0.16537,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 75 MG TAB,00131326632,1.91969,42326.0,EA,C/I,N,"1, 6",G,,
VENLAFAXINE HCL ER 75 MG TAB,00131326646,1.91969,42326.0,EA,C/I,N,"1, 6",G,,
VENLAFAXINE HCL ER 75 MG TAB,41616075981,1.91969,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 75 MG TAB,41616075983,1.91969,42326.0,EA,C/I,N,1,G,,
VENLAFAXINE HCL ER 75 MG TAB,65580030203,1.91969,42326.0,EA,C/I,N,"1, 6",G,,
VENLAFAXINE HCL ER 75 MG TAB,65580030209,1.91969,42326.0,EA,C/I,N,"1, 6",G,,
VENTOLIN HFA 90 MCG INHALER,00173068221,2.19205,42298.0,GM,C/I,N,"2, 5",B,,
VENTOLIN HFA 90 MCG INHALER,00173068224,2.19205,42298.0,GM,C/I,N,"2, 5",B,,
VENTOLIN HFA 90 MCG INHALER,00173068254,2.19205,42298.0,GM,C/I,N,"2, 5",B,,
VENTOLIN HFA 90 MCG INHALER,00173068220,2.43314,42298.0,GM,C/I,N,"2, 5",B,,
VERAMYST 27.5 MCG NASAL SPRAY,00173075300,15.78474,42186.0,GM,C/I,N,"2, 5",B,,
VERAPAMIL 120 MG TABLET,00378077201,0.06365,42326.0,EA,C/I,N,1,G,,
VERAPAMIL 120 MG TABLET,00378077205,0.06365,42326.0,EA,C/I,N,1,G,,
VERAPAMIL 120 MG TABLET,00591034501,0.06365,42326.0,EA,C/I,N,1,G,,
VERAPAMIL 120 MG TABLET,00591034505,0.06365,42326.0,EA,C/I,N,1,G,,
VERAPAMIL 120 MG TABLET,00591034510,0.06365,42326.0,EA,C/I,N,1,G,,
VERAPAMIL 120 MG TABLET,00904292461,0.06365,42326.0,EA,C/I,N,1,G,,
VERAPAMIL 120 MG TABLET,23155002701,0.06365,42326.0,EA,C/I,N,1,G,,
VERAPAMIL 360 MG CAP PELLET,00591288601,2.93919,42326.0,EA,C/I,N,"1, 6",G,,
VERAPAMIL 40 MG TABLET,00591040401,0.14603,42326.0,EA,C/I,N,1,G,,
VERAPAMIL 80 MG TABLET,00378051201,0.04366,42326.0,EA,C/I,N,1,G,,
VERAPAMIL 80 MG TABLET,00591034301,0.04366,42326.0,EA,C/I,N,1,G,,
VERAPAMIL 80 MG TABLET,00591034305,0.04366,42326.0,EA,C/I,N,1,G,,
VERAPAMIL 80 MG TABLET,00591034310,0.04366,42326.0,EA,C/I,N,1,G,,
VERAPAMIL 80 MG TABLET,00904292061,0.04366,42326.0,EA,C/I,N,1,G,,
VERAPAMIL 80 MG TABLET,23155002601,0.04366,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 120 MG CAPSULE,00378632001,0.79428,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 120 MG CAPSULE,00378632093,0.79428,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 120 MG CAPSULE,51079091701,0.79428,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 120 MG CAPSULE,51079091720,0.79428,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 120 MG TABLET,00093304301,0.19151,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 120 MG TABLET,00378212001,0.19151,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 120 MG TABLET,51079089401,0.19151,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 120 MG TABLET,51079089420,0.19151,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 120 MG TABLET,57664011688,0.19151,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 120 MG TABLET,60505274001,0.19151,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 120 MG TABLET,68084066501,0.19151,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 120 MG TABLET,68084066511,0.19151,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 120 MG TABLET,68462029201,0.19151,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 180 MG CAPSULE,00378638001,0.92522,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 180 MG TABLET,00093304401,0.13764,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 180 MG TABLET,00093304405,0.13764,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 180 MG TABLET,00378218001,0.13764,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 180 MG TABLET,00378218005,0.13764,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 180 MG TABLET,51079089901,0.13764,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 180 MG TABLET,51079089920,0.13764,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 180 MG TABLET,57664011713,0.13764,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 180 MG TABLET,57664011788,0.13764,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 180 MG TABLET,60505274101,0.13764,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 180 MG TABLET,60505274105,0.13764,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 180 MG TABLET,68084067401,0.13764,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 180 MG TABLET,68084067411,0.13764,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 180 MG TABLET,68462029301,0.13764,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 180 MG TABLET,68462029305,0.13764,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 240 MG CAPSULE,00378644001,1.01475,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 240 MG TABLET,00093304501,0.13414,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 240 MG TABLET,00093304505,0.13414,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 240 MG TABLET,00378141101,0.13414,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 240 MG TABLET,00378141105,0.13414,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 240 MG TABLET,00378141177,0.13414,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 240 MG TABLET,51079086901,0.13414,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 240 MG TABLET,51079086920,0.13414,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 240 MG TABLET,57664011813,0.13414,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 240 MG TABLET,57664011888,0.13414,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 240 MG TABLET,60505274201,0.13414,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 240 MG TABLET,60505274205,0.13414,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 240 MG TABLET,68084068201,0.13414,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 240 MG TABLET,68084068211,0.13414,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 240 MG TABLET,68462026001,0.13414,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER 240 MG TABLET,68462026005,0.13414,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER PM 100 MG CAPSULE,00378620101,0.92348,42298.0,EA,C/I,N,4,G,,
VERAPAMIL ER PM 100 MG CAPSULE,62175048537,0.92348,42298.0,EA,C/I,N,"4, 6",G,,
VERAPAMIL ER PM 200 MG CAPSULE,00378620201,1.13665,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER PM 200 MG CAPSULE,00378620205,1.13665,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER PM 200 MG CAPSULE,62175048637,1.13665,42326.0,EA,C/I,N,"1, 6",G,,
VERAPAMIL ER PM 300 MG CAPSULE,00378620301,1.66824,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER PM 300 MG CAPSULE,00378620305,1.66824,42326.0,EA,C/I,N,1,G,,
VERAPAMIL ER PM 300 MG CAPSULE,62175048737,1.66824,42326.0,EA,C/I,N,"1, 6",G,,
VERAPAMIL SR 120 MG CAPSULE,00591288001,0.79428,42326.0,EA,C/I,N,"1, 6",G,,
VERAPAMIL SR 180 MG CAPSULE,00591288201,0.92522,42326.0,EA,C/I,N,"1, 6",G,,
VERAPAMIL SR 240 MG CAPSULE,00591288401,1.01475,42326.0,EA,C/I,N,"1, 6",G,,
VEREGEN 15% OINTMENT,10337045003,33.77294,42298.0,GM,C/I,N,"4, 5",B,,
VESICARE 10 MG TABLET,51248015101,8.56897,42326.0,EA,C/I,N,3,B,,
VESICARE 10 MG TABLET,51248015103,8.56897,42326.0,EA,C/I,N,3,B,,
VESICARE 10 MG TABLET,51248015152,8.56897,42326.0,EA,C/I,N,3,B,,
VESICARE 5 MG TABLET,51248015001,8.53896,42283.0,EA,C/I,N,2,B,,
VESICARE 5 MG TABLET,51248015003,8.53896,42283.0,EA,C/I,N,2,B,,
VESICARE 5 MG TABLET,51248015052,8.53896,42283.0,EA,C/I,N,2,B,,
VESTURA 3 MG-0.02 MG TABLET,52544098228,1.71212,42326.0,EA,C/I,N,1,G,,
VESTURA 3 MG-0.02 MG TABLET,52544098231,1.71212,42326.0,EA,C/I,N,1,G,,
VEXOL 1% EYE DROPS,00065062707,15.18736,42186.0,ML,C/I,N,"4, 5",B,,
VIAGRA 100 MG TABLET,00069422030,36.68772,42326.0,EA,C/I,N,1,B,,
VIAGRA 100 MG TABLET,00069422032,36.68772,42326.0,EA,C/I,N,1,B,,
VIAGRA 100 MG TABLET,00069422033,36.68772,42326.0,EA,C/I,N,1,B,,
VIAGRA 100 MG TABLET,00069422066,36.68772,42326.0,EA,C/I,N,1,B,,
VIAGRA 25 MG TABLET,00069420030,36.50047,42156.0,EA,C/I,N,4,B,,
VIAGRA 50 MG TABLET,00069421030,36.2546,42156.0,EA,C/I,N,2,B,,
VIAGRA 50 MG TABLET,00069421032,36.2546,42179.0,EA,C/I,N,2,B,,
VIAGRA 50 MG TABLET,00069421033,36.2546,42179.0,EA,C/I,N,2,B,,
VIAGRA 50 MG TABLET,00069421066,36.2546,42156.0,EA,C/I,N,2,B,,
VICKS CHILDREN'S NYQUIL LIQUID,37000055608,0.03014,42310.0,ML,C/I,Y,"4, 5, 6",B,,
VICKS DAYQUIL COUGH LIQUID,37000056512,0.01929,42310.0,ML,C/I,Y,"4, 5, 6",B,,
VICKS DAYQUIL LIQUICAPS,37000055808,0.3323,42326.0,EA,C/I,Y,"3, 6",B,0.12156,42326.0
VICKS DAYQUIL LIQUICAPS,37000055816,0.3323,42326.0,EA,C/I,Y,"3, 6",B,0.12156,42326.0
VICKS DAYQUIL LIQUICAPS,37000055824,0.3323,42326.0,EA,C/I,Y,"3, 6",B,0.12156,42326.0
VICKS DAYQUIL LIQUICAPS,37000055848,0.3323,42326.0,EA,C/I,Y,"3, 6",B,0.12156,42326.0
VICKS DAYQUIL LIQUID,37000055512,0.01986,42326.0,ML,C/I,Y,"3, 5, 6",B,,
VICKS DAYQUIL LIQUID,37000055508,0.02431,42326.0,ML,C/I,Y,"3, 5, 6",B,,
VICKS DAYQUIL SEVERE COLD-FLU,37000081008,0.03141,42310.0,ML,C/I,Y,"4, 5, 6",B,,
VICKS DAYQUIL SEVERE COLD-FLU,37000081112,0.47495,42326.0,EA,C/I,Y,"3, 6",B,0.1,42326.0
VICKS DAYQUIL SEVERE COLD-FLU,37000081124,0.47495,42326.0,EA,C/I,Y,"3, 6",B,0.1,42326.0
VICKS DAYQUIL SEVERE COLD-FLU,37000081172,0.47495,42326.0,EA,C/I,Y,"3, 6",B,0.1,42326.0
VICKS NYQUIL COLD & FLU LIQUID,37000069912,0.01908,42326.0,ML,C/I,Y,"3, 5, 6",B,,
VICKS NYQUIL COLD & FLU LIQUID,37000080712,0.02075,42310.0,ML,C/I,Y,"2, 5, 6",B,,
VICKS NYQUIL COLD & FLU LIQUID,37000080812,0.02075,42310.0,ML,C/I,Y,"2, 5, 6",B,,
VICKS NYQUIL COLD & FLU LIQUID,37000080912,0.02075,42310.0,ML,C/I,Y,"2, 5, 6",B,,
VICKS NYQUIL COLD & FLU LIQUID,37000080708,0.02513,42326.0,ML,C/I,Y,"3, 5, 6",B,,
VICKS NYQUIL COLD & FLU LIQUID,37000080808,0.02513,42326.0,ML,C/I,Y,"3, 5, 6",B,,
VICKS NYQUIL COUGH LIQUID,37000055012,0.0194,42326.0,ML,C/I,Y,"3, 5, 6",B,,
VICKS NYQUIL COUGH LIQUID,37000055008,0.02482,42326.0,ML,C/I,Y,"3, 5, 6",B,,
VICKS NYQUIL LIQUICAPS,37000055708,0.31999,42326.0,EA,C/I,Y,"3, 6",B,0.12573,42326.0
VICKS NYQUIL LIQUICAPS,37000055716,0.31999,42326.0,EA,C/I,Y,"3, 6",B,0.12573,42326.0
VICKS NYQUIL LIQUICAPS,37000055724,0.31999,42326.0,EA,C/I,Y,"3, 6",B,0.12573,42326.0
VICKS NYQUIL LIQUICAPS,37000055748,0.31999,42326.0,EA,C/I,Y,"3, 6",B,0.12573,42326.0
VICKS NYQUIL LIQUICAPS,37000055772,0.31999,42326.0,EA,C/I,Y,"3, 6",B,0.12573,42326.0
VICKS NYQUIL SEVERE COLD-FLU,37000081208,0.03046,42310.0,ML,C/I,Y,"4, 5, 6",B,,
VICKS NYQUIL SEVERE COLD-FLU,37000081508,0.03046,42319.0,ML,C/I,Y,"4, 5, 6",B,,
VICKS NYQUIL SEVERE COLD-FLU,37000081312,0.37255,42310.0,EA,C/I,Y,"4, 6",B,,
VICKS NYQUIL SEVERE COLD-FLU,37000081324,0.37255,42310.0,EA,C/I,Y,"4, 6",B,,
VICKS NYQUIL SINEX LIQUICAPS,37000080624,0.2846,42310.0,EA,C/I,Y,"4, 6",B,,
VICKS QLEARQUIL 0.05% MIST,37000041001,0.35787,42326.0,ML,C/I,Y,"1, 5, 6",B,,
VICKS QLEARQUIL ALLERGY 10 MG,37000040410,0.82433,42025.0,EA,C/I,Y,"4, 6",B-ANDA,0.05897,42326.0
VICKS QLEARQUIL ALLERGY 10 MG,37000040420,0.82433,42025.0,EA,C/I,Y,"4, 6",B-ANDA,0.05897,42326.0
VICKS QLEARQUIL ALLERGY 10 MG,37000040430,0.82433,42025.0,EA,C/I,Y,"4, 6",B-ANDA,0.05897,42326.0
VICKS QLEARQUIL ALLERGY 10 MG,37000040445,0.82433,42025.0,EA,C/I,Y,"4, 6",B-ANDA,0.05897,42326.0
VICKS QLEARQUIL NIGHT LIQUICAP,37000040824,0.2846,42310.0,EA,C/I,Y,"4, 6",B,,
VICKS SINEX 12 HOUR MIST,37000080101,0.35787,42326.0,ML,C/I,Y,"1, 5, 6",B,,
VICKS SINEX 12 HOUR MIST,37000080201,0.35787,42326.0,ML,C/I,Y,"1, 5, 6",B,,
VICKS SINEX 12 HOUR SPRAY,37000080301,0.34633,42207.0,ML,C/I,Y,"4, 5, 6",B,0.10473,42326.0
