DRAFT,,,,,,,
CMS,,,,,,,
NADAC Reference File as of 02/07/2013,,,,,,,
NDC Description,NDC,"NADAC
Per Unit",Pharmacy Type Indicator,OTC,Date,Explanation Code,Update
TIROSINT 125 MCG CAPSULE,24090049784,0.97797,C/I,N,41291.0,3.0,N
TIROSINT 150 MCG CAPSULE,24090049984,1.02177,C/I,N,41291.0,4.0,N
TIROSINT 25 MCG CAPSULE,24090049184,1.01903,C/I,N,41291.0,3.0,N
TIROSINT 50 MCG CAPSULE,24090049284,1.00325,C/I,N,41291.0,2.0,N
TIROSINT 75 MCG CAPSULE,24090049384,1.00536,C/I,N,41291.0,2.0,N
TIROSINT 88 MCG CAPSULE,24090049484,1.01132,C/I,N,41291.0,4.0,N
TIZANIDINE HCL 2 MG CAPSULE,60505264807,1.92164,C/I,N,41291.0,4.0,N
TIZANIDINE HCL 2 MG CAPSULE,00591278886,1.92164,C/I,N,41291.0,"4, 6",N
TIZANIDINE HCL 2 MG TABLET,60505025102,0.0517,C/I,N,41291.0,1.0,N
TIZANIDINE HCL 2 MG TABLET,60505025103,0.0517,C/I,N,41291.0,1.0,N
TIZANIDINE HCL 2 MG TABLET,55111017910,0.0517,C/I,N,41291.0,1.0,N
TIZANIDINE HCL 2 MG TABLET,55111017915,0.0517,C/I,N,41291.0,1.0,N
TIZANIDINE HCL 2 MG TABLET,57664050213,0.0517,C/I,N,41291.0,1.0,N
TIZANIDINE HCL 2 MG TABLET,57664050218,0.0517,C/I,N,41291.0,1.0,N
TIZANIDINE HCL 2 MG TABLET,57664050289,0.0517,C/I,N,41291.0,1.0,N
TIZANIDINE HCL 2 MG TABLET,00378072205,0.0517,C/I,N,41291.0,1.0,N
TIZANIDINE HCL 2 MG TABLET,00378072219,0.0517,C/I,N,41291.0,1.0,N
TIZANIDINE HCL 2 MG TABLET,00185003410,0.0517,C/I,N,41291.0,1.0,N
TIZANIDINE HCL 2 MG TABLET,00185003451,0.0517,C/I,N,41291.0,1.0,N
TIZANIDINE HCL 4 MG CAPSULE,60505264907,2.19758,C/I,N,41291.0,1.0,N
TIZANIDINE HCL 4 MG CAPSULE,00591278986,2.19758,C/I,N,41291.0,"1, 6",N
TIZANIDINE HCL 4 MG TABLET,00904619361,0.05817,C/I,N,41291.0,1.0,N
TIZANIDINE HCL 4 MG TABLET,60505025202,0.05817,C/I,N,41291.0,1.0,N
TIZANIDINE HCL 4 MG TABLET,60505025203,0.05817,C/I,N,41291.0,1.0,N
TIZANIDINE HCL 4 MG TABLET,57664050313,0.05817,C/I,N,41291.0,1.0,N
TIZANIDINE HCL 4 MG TABLET,57664050318,0.05817,C/I,N,41291.0,1.0,N
TIZANIDINE HCL 4 MG TABLET,57664050389,0.05817,C/I,N,41291.0,1.0,N
TIZANIDINE HCL 4 MG TABLET,55111018010,0.05817,C/I,N,41291.0,1.0,N
TIZANIDINE HCL 4 MG TABLET,55111018015,0.05817,C/I,N,41291.0,1.0,N
TIZANIDINE HCL 4 MG TABLET,00185440010,0.05817,C/I,N,41291.0,1.0,N
TIZANIDINE HCL 4 MG TABLET,00185440023,0.05817,C/I,N,41291.0,1.0,N
TIZANIDINE HCL 4 MG TABLET,00185440051,0.05817,C/I,N,41291.0,1.0,N
TIZANIDINE HCL 4 MG TABLET,00378072405,0.05817,C/I,N,41291.0,1.0,N
TIZANIDINE HCL 4 MG TABLET,00378072419,0.05817,C/I,N,41291.0,1.0,N
TIZANIDINE HCL 4 MG TABLET,68084001301,0.05817,C/I,N,41291.0,1.0,N
TIZANIDINE HCL 4 MG TABLET,51079099801,0.05817,C/I,N,41291.0,1.0,N
TIZANIDINE HCL 4 MG TABLET,51079099820,0.05817,C/I,N,41291.0,1.0,N
TIZANIDINE HCL 6 MG CAPSULE,60505265007,3.49749,C/I,N,41291.0,1.0,N
TIZANIDINE HCL 6 MG CAPSULE,00591279086,3.49749,C/I,N,41291.0,"1, 6",N
TL G-FOL OS TABLET,13811050460,0.26178,C/I,N,41291.0,1.0,N
TL GARD RX TABLET,13811052701,0.31318,C/I,N,41291.0,1.0,N
TL ICON CAPSULE,13811052860,0.17546,C/I,N,41291.0,1.0,N
TL-DMX SYRUP,13811007716,0.24072,C/I,Y,41291.0,"1, 5",N
TL-HIST DM LIQUID,13811006816,0.06718,C/I,Y,41291.0,"1, 5",N
TL-HIST PD DROPS,13811008330,1.69628,C/I,Y,41291.0,"1, 5",N
TL-SELECT CAPSULE,13811060030,2.66369,C/I,N,41291.0,4.0,N
TOBI 300 MG/5 ML SOLUTION,00078049471,22.96608,C/I,N,41291.0,"2, 5",N
TOBRADEX EYE DROPS,00065064705,24.73472,C/I,N,41277.0,"3, 5",N
TOBRADEX EYE OINTMENT,00065064835,44.6562,C/I,N,41277.0,"3, 5",N
TOBRADEX ST EYE DROPS,00065065205,21.93148,C/I,N,41291.0,"2, 5",N
TOBRAMYCIN 0.3% EYE DROPS,17478029010,1.75066,C/I,N,41291.0,"1, 5",N
TOBRAMYCIN 0.3% EYE DROPS,24208029005,1.75066,C/I,N,41291.0,"1, 5",N
TOBRAMYCIN 0.3% EYE DROPS,61314064305,1.75066,C/I,N,41291.0,"1, 5",N
TOBRAMYCIN 40 MG/ML VIAL,00703940204,0.89963,C/I,N,41291.0,"4, 5",N
TOBRAMYCIN 40 MG/ML VIAL,00069008802,0.89963,C/I,N,41291.0,"4, 5",N
TOBRAMYCIN 40 MG/ML VIAL,63323030602,0.89963,C/I,N,41291.0,"4, 5",N
TOBRAMYCIN 40 MG/ML VIAL,63323030655,0.89963,C/I,N,41291.0,"4, 5",N
TOBRAMYCIN 40 MG/ML VIAL,63323030751,0.89963,C/I,N,41291.0,"4, 5",N
TOBRAMYCIN 40 MG/ML VIAL,00409359002,0.89963,C/I,N,41291.0,"4, 5",N
TOBRAMYCIN 80 MG/2 ML VIAL,00409357801,0.89963,C/I,N,41291.0,"4, 5",N
TOBRAMYCIN-DEXAMETH OPHTH SUSP,24208029505,18.01383,C/I,N,41291.0,"1, 5",N
TOBRAMYCIN-DEXAMETH OPHTH SUSP,24208029510,17.57848,C/I,N,41291.0,"1, 5",N
TOBRAMYCIN-DEXAMETH OPHTH SUSP,24208029525,18.43067,C/I,N,41291.0,"1, 5",N
TOBRAMYCIN-DEXAMETH OPHTH SUSP,61314064705,18.01383,C/I,N,41291.0,"1, 5, 6",N
TOBRAMYCIN-DEXAMETH OPHTH SUSP,61314064710,17.57848,C/I,N,41291.0,"1, 5, 6",N
TOBRAMYCIN-DEXAMETH OPHTH SUSP,61314064725,18.43067,C/I,N,41291.0,"1, 5, 6",N
TOBREX 0.3% EYE OINTMENT,00065064435,25.92363,C/I,N,41277.0,"3, 5",N
TOLMETIN SODIUM 400 MG CAP,00093881501,0.71819,C/I,N,41291.0,1.0,N
TOLMETIN SODIUM 400 MG CAP,00093207501,0.71819,C/I,N,41291.0,1.0,N
TOLMETIN SODIUM 400 MG CAP,00378520001,0.71819,C/I,N,41291.0,1.0,N
TOLNAFTATE 1% CREAM,24385003203,0.12692,C/I,Y,41291.0,"1, 5",N
TOLNAFTATE 1% CREAM,00713029231,0.12692,C/I,Y,41291.0,"1, 5",N
TOLNAFTATE 1% CREAM,00904072236,0.15006,C/I,Y,41291.0,"1, 5",N
TOLNAFTATE 1% CREAM,51672202001,0.15006,C/I,Y,41291.0,"1, 5",N
TOLNAFTATE 1% CREAM,51672202002,0.12692,C/I,Y,41291.0,"1, 5",N
TOLNAFTATE 1% POWDER,00904072645,0.04684,C/I,Y,41291.0,"4, 5",N
TOLNAFTATE 1% POWDER,00536515026,0.04684,C/I,Y,41291.0,"4, 5",N
TOLNAFTATE 1% POWDER,45802003486,0.04684,C/I,Y,41291.0,"4, 5",N
TOLNAFTATE 1% SOLUTION,45802003385,0.1835,C/I,Y,41291.0,"1, 5",N
TOLNAFTATE AF 1% CREAM,37205019710,0.12692,C/I,Y,41291.0,"1, 5",N
TOLTERODINE TARTRATE 1 MG TAB,00093205605,2.23066,C/I,N,41291.0,"1, 6",N
TOLTERODINE TARTRATE 1 MG TAB,00093205606,2.23066,C/I,N,41291.0,"1, 6",N
TOLTERODINE TARTRATE 1 MG TAB,00093205642,2.23066,C/I,N,41291.0,"1, 6",N
TOLTERODINE TARTRATE 1 MG TAB,60505352705,2.23066,C/I,N,41291.0,"1, 6",N
TOLTERODINE TARTRATE 1 MG TAB,60505352706,2.23066,C/I,N,41291.0,1.0,N
TOLTERODINE TARTRATE 1 MG TAB,00378544591,2.23066,C/I,N,41291.0,"1, 6",N
TOLTERODINE TARTRATE 2 MG TAB,00093205505,2.54659,C/I,N,41291.0,"1, 6",N
TOLTERODINE TARTRATE 2 MG TAB,00093205506,2.54659,C/I,N,41291.0,"1, 6",N
TOLTERODINE TARTRATE 2 MG TAB,00093205542,2.54659,C/I,N,41291.0,"1, 6",N
TOLTERODINE TARTRATE 2 MG TAB,60505352805,2.54659,C/I,N,41291.0,"1, 6",N
TOLTERODINE TARTRATE 2 MG TAB,60505352806,2.54659,C/I,N,41291.0,1.0,N
TOLTERODINE TARTRATE 2 MG TAB,00378544605,2.54659,C/I,N,41291.0,"1, 6",N
TOLTERODINE TARTRATE 2 MG TAB,00378544691,2.54659,C/I,N,41291.0,"1, 6",N
TOPAMAX 100 MG TABLET,50458064165,9.25088,C/I,N,41277.0,3.0,N
TOPAMAX 15 MG SPRINKLE CAP,50458064765,3.15086,C/I,N,41277.0,3.0,N
TOPAMAX 200 MG TABLET,50458064265,10.76176,C/I,N,41277.0,3.0,N
TOPAMAX 25 MG SPRINKLE CAP,50458064565,3.89437,C/I,N,41277.0,3.0,N
TOPAMAX 25 MG TABLET,50458063965,3.35413,C/I,N,41277.0,3.0,N
TOPAMAX 50 MG TABLET,50458064065,6.61448,C/I,N,41277.0,3.0,N
TOPIRAGEN 100 MG TABLET,00245071360,0.09002,C/I,N,41291.0,1.0,N
TOPIRAGEN 200 MG TABLET,00245071460,0.13261,C/I,N,41291.0,1.0,N
TOPIRAGEN 25 MG TABLET,00245071160,0.03718,C/I,N,41291.0,1.0,N
TOPIRAGEN 50 MG TABLET,00245071260,0.06819,C/I,N,41291.0,1.0,N
TOPIRAMATE 100 MG TABLET,13668003305,0.09002,C/I,N,41291.0,1.0,N
TOPIRAMATE 100 MG TABLET,13668003360,0.09002,C/I,N,41291.0,1.0,N
TOPIRAMATE 100 MG TABLET,00093721906,0.09002,C/I,N,41291.0,1.0,N
TOPIRAMATE 100 MG TABLET,00093721910,0.09002,C/I,N,41291.0,1.0,N
TOPIRAMATE 100 MG TABLET,60505276205,0.09002,C/I,N,41291.0,1.0,N
TOPIRAMATE 100 MG TABLET,60505276206,0.09002,C/I,N,41291.0,1.0,N
TOPIRAMATE 100 MG TABLET,62756071113,0.09002,C/I,N,41291.0,1.0,N
TOPIRAMATE 100 MG TABLET,62756071186,0.09002,C/I,N,41291.0,1.0,N
TOPIRAMATE 100 MG TABLET,00378610305,0.09002,C/I,N,41291.0,1.0,N
TOPIRAMATE 100 MG TABLET,00378610391,0.09002,C/I,N,41291.0,1.0,N
TOPIRAMATE 100 MG TABLET,68084034401,0.09002,C/I,N,41291.0,1.0,N
TOPIRAMATE 100 MG TABLET,68462010910,0.09002,C/I,N,41291.0,1.0,N
TOPIRAMATE 100 MG TABLET,68462010960,0.09002,C/I,N,41291.0,1.0,N
TOPIRAMATE 100 MG TABLET,68382014005,0.09002,C/I,N,41291.0,1.0,N
TOPIRAMATE 100 MG TABLET,68382014014,0.09002,C/I,N,41291.0,1.0,N
TOPIRAMATE 100 MG TABLET,65862017360,0.09002,C/I,N,41291.0,1.0,N
TOPIRAMATE 100 MG TABLET,31722028005,0.09002,C/I,N,41291.0,1.0,N
TOPIRAMATE 100 MG TABLET,31722028010,0.09002,C/I,N,41291.0,1.0,N
TOPIRAMATE 100 MG TABLET,31722028060,0.09002,C/I,N,41291.0,1.0,N
TOPIRAMATE 100 MG TABLET,51079072801,0.09002,C/I,N,41291.0,1.0,N
TOPIRAMATE 100 MG TABLET,51079072820,0.09002,C/I,N,41291.0,1.0,N
TOPIRAMATE 15 MG SPRINKLE CAP,16252056860,0.63671,C/I,N,41291.0,1.0,N
TOPIRAMATE 15 MG SPRINKLE CAP,00093733506,0.63671,C/I,N,41291.0,1.0,N
TOPIRAMATE 15 MG SPRINKLE CAP,68382000414,0.63671,C/I,N,41291.0,1.0,N
TOPIRAMATE 200 MG TABLET,13668003405,0.13261,C/I,N,41291.0,1.0,N
TOPIRAMATE 200 MG TABLET,13668003460,0.13261,C/I,N,41291.0,1.0,N
TOPIRAMATE 200 MG TABLET,00093722006,0.13261,C/I,N,41291.0,1.0,N
TOPIRAMATE 200 MG TABLET,00093722010,0.13261,C/I,N,41291.0,1.0,N
TOPIRAMATE 200 MG TABLET,62756071213,0.13261,C/I,N,41291.0,1.0,N
TOPIRAMATE 200 MG TABLET,62756071286,0.13261,C/I,N,41291.0,1.0,N
TOPIRAMATE 200 MG TABLET,60505276305,0.13261,C/I,N,41291.0,1.0,N
TOPIRAMATE 200 MG TABLET,60505276306,0.13261,C/I,N,41291.0,1.0,N
TOPIRAMATE 200 MG TABLET,00378610505,0.13261,C/I,N,41291.0,1.0,N
TOPIRAMATE 200 MG TABLET,00378610591,0.13261,C/I,N,41291.0,1.0,N
TOPIRAMATE 200 MG TABLET,68382014105,0.13261,C/I,N,41291.0,1.0,N
TOPIRAMATE 200 MG TABLET,68382014114,0.13261,C/I,N,41291.0,1.0,N
TOPIRAMATE 200 MG TABLET,68462011010,0.13261,C/I,N,41291.0,1.0,N
TOPIRAMATE 200 MG TABLET,68462011060,0.13261,C/I,N,41291.0,1.0,N
TOPIRAMATE 200 MG TABLET,68084034521,0.13261,C/I,N,41291.0,1.0,N
TOPIRAMATE 200 MG TABLET,65862017460,0.13261,C/I,N,41291.0,1.0,N
TOPIRAMATE 200 MG TABLET,31722028105,0.13261,C/I,N,41291.0,1.0,N
TOPIRAMATE 200 MG TABLET,31722028110,0.13261,C/I,N,41291.0,1.0,N
TOPIRAMATE 200 MG TABLET,31722028160,0.13261,C/I,N,41291.0,1.0,N
TOPIRAMATE 25 MG SPRINKLE CAP,16252056960,0.45256,C/I,N,41291.0,1.0,N
TOPIRAMATE 25 MG SPRINKLE CAP,00093733606,0.45256,C/I,N,41291.0,1.0,N
TOPIRAMATE 25 MG SPRINKLE CAP,68382000514,0.45256,C/I,N,41291.0,1.0,N
TOPIRAMATE 25 MG TABLET,13668003105,0.03718,C/I,N,41291.0,1.0,N
TOPIRAMATE 25 MG TABLET,13668003160,0.03718,C/I,N,41291.0,1.0,N
TOPIRAMATE 25 MG TABLET,00093015506,0.03718,C/I,N,41291.0,1.0,N
TOPIRAMATE 25 MG TABLET,00093015510,0.03718,C/I,N,41291.0,1.0,N
TOPIRAMATE 25 MG TABLET,60505276005,0.03718,C/I,N,41291.0,1.0,N
TOPIRAMATE 25 MG TABLET,60505276006,0.03718,C/I,N,41291.0,1.0,N
TOPIRAMATE 25 MG TABLET,62756070713,0.03718,C/I,N,41291.0,1.0,N
TOPIRAMATE 25 MG TABLET,62756070786,0.03718,C/I,N,41291.0,1.0,N
TOPIRAMATE 25 MG TABLET,00378610105,0.03718,C/I,N,41291.0,1.0,N
TOPIRAMATE 25 MG TABLET,00378610191,0.03718,C/I,N,41291.0,1.0,N
TOPIRAMATE 25 MG TABLET,68462010810,0.03718,C/I,N,41291.0,1.0,N
TOPIRAMATE 25 MG TABLET,68462010860,0.03718,C/I,N,41291.0,1.0,N
TOPIRAMATE 25 MG TABLET,68382013805,0.03718,C/I,N,41291.0,1.0,N
TOPIRAMATE 25 MG TABLET,68382013814,0.03718,C/I,N,41291.0,1.0,N
TOPIRAMATE 25 MG TABLET,68084034201,0.03718,C/I,N,41291.0,1.0,N
TOPIRAMATE 25 MG TABLET,65862017160,0.03718,C/I,N,41291.0,1.0,N
TOPIRAMATE 25 MG TABLET,31722027805,0.03718,C/I,N,41291.0,1.0,N
TOPIRAMATE 25 MG TABLET,31722027810,0.03718,C/I,N,41291.0,1.0,N
TOPIRAMATE 25 MG TABLET,31722027860,0.03718,C/I,N,41291.0,1.0,N
TOPIRAMATE 25 MG TABLET,51079072601,0.03718,C/I,N,41291.0,1.0,N
TOPIRAMATE 25 MG TABLET,51079072620,0.03718,C/I,N,41291.0,1.0,N
TOPIRAMATE 50 MG TABLET,13668003205,0.06819,C/I,N,41291.0,1.0,N
TOPIRAMATE 50 MG TABLET,13668003230,0.06819,C/I,N,41291.0,1.0,N
TOPIRAMATE 50 MG TABLET,13668003260,0.06819,C/I,N,41291.0,1.0,N
TOPIRAMATE 50 MG TABLET,00093754006,0.06819,C/I,N,41291.0,1.0,N
TOPIRAMATE 50 MG TABLET,00093754010,0.06819,C/I,N,41291.0,1.0,N
TOPIRAMATE 50 MG TABLET,62756071013,0.06819,C/I,N,41291.0,1.0,N
TOPIRAMATE 50 MG TABLET,62756071086,0.06819,C/I,N,41291.0,1.0,N
TOPIRAMATE 50 MG TABLET,60505276105,0.06819,C/I,N,41291.0,1.0,N
TOPIRAMATE 50 MG TABLET,60505276106,0.06819,C/I,N,41291.0,1.0,N
TOPIRAMATE 50 MG TABLET,00378610205,0.06819,C/I,N,41291.0,1.0,N
TOPIRAMATE 50 MG TABLET,00378610291,0.06819,C/I,N,41291.0,1.0,N
TOPIRAMATE 50 MG TABLET,65862017260,0.06819,C/I,N,41291.0,1.0,N
TOPIRAMATE 50 MG TABLET,68084034321,0.06819,C/I,N,41291.0,1.0,N
TOPIRAMATE 50 MG TABLET,68382013905,0.06819,C/I,N,41291.0,1.0,N
TOPIRAMATE 50 MG TABLET,68382013914,0.06819,C/I,N,41291.0,1.0,N
TOPIRAMATE 50 MG TABLET,68462015310,0.06819,C/I,N,41291.0,1.0,N
TOPIRAMATE 50 MG TABLET,68462015360,0.06819,C/I,N,41291.0,1.0,N
TOPIRAMATE 50 MG TABLET,51079072701,0.06819,C/I,N,41291.0,1.0,N
TOPIRAMATE 50 MG TABLET,51079072720,0.06819,C/I,N,41291.0,1.0,N
TOPIRAMATE 50 MG TABLET,31722027905,0.06819,C/I,N,41291.0,1.0,N
TOPIRAMATE 50 MG TABLET,31722027910,0.06819,C/I,N,41291.0,1.0,N
TOPIRAMATE 50 MG TABLET,31722027960,0.06819,C/I,N,41291.0,1.0,N
TOPROL XL 100 MG TABLET,00186109205,1.76121,C/I,N,41291.0,2.0,N
TOPROL XL 100 MG TABLET,00186109239,1.76121,C/I,N,41291.0,2.0,N
TOPROL XL 200 MG TABLET,00186109405,2.80131,C/I,N,41291.0,4.0,N
TOPROL XL 25 MG TABLET,00186108805,1.17274,C/I,N,41291.0,2.0,N
TOPROL XL 25 MG TABLET,00186108839,1.17274,C/I,N,41291.0,2.0,N
TOPROL XL 50 MG TABLET,00186109005,1.16504,C/I,N,41291.0,2.0,N
TOPROL XL 50 MG TABLET,00186109039,1.16504,C/I,N,41291.0,2.0,N
TORSEMIDE 10 MG TABLET,00603613521,0.09254,C/I,N,41291.0,1.0,N
TORSEMIDE 10 MG TABLET,60505023301,0.09254,C/I,N,41291.0,1.0,N
TORSEMIDE 10 MG TABLET,59762170101,0.09254,C/I,N,41291.0,1.0,N
TORSEMIDE 10 MG TABLET,62756076288,0.09254,C/I,N,41291.0,1.0,N
TORSEMIDE 10 MG TABLET,65862012601,0.09254,C/I,N,41291.0,1.0,N
TORSEMIDE 10 MG TABLET,31722053001,0.09254,C/I,N,41291.0,1.0,N
TORSEMIDE 10 MG TABLET,50111091601,0.09254,C/I,N,41291.0,1.0,N
TORSEMIDE 100 MG TABLET,62756076488,0.39666,C/I,N,41291.0,1.0,N
TORSEMIDE 100 MG TABLET,59762170301,0.39666,C/I,N,41291.0,1.0,N
TORSEMIDE 100 MG TABLET,60505023501,0.39666,C/I,N,41291.0,1.0,N
TORSEMIDE 100 MG TABLET,65862012801,0.39666,C/I,N,41291.0,1.0,N
TORSEMIDE 100 MG TABLET,50111091801,0.39666,C/I,N,41291.0,1.0,N
TORSEMIDE 100 MG TABLET,31722053201,0.39666,C/I,N,41291.0,1.0,N
TORSEMIDE 20 MG TABLET,00603613621,0.12787,C/I,N,41291.0,1.0,N
TORSEMIDE 20 MG TABLET,00603613628,0.12787,C/I,N,41291.0,1.0,N
TORSEMIDE 20 MG TABLET,00054007725,0.12787,C/I,N,41291.0,1.0,N
TORSEMIDE 20 MG TABLET,00054007729,0.12787,C/I,N,41291.0,1.0,N
TORSEMIDE 20 MG TABLET,60505023401,0.12787,C/I,N,41291.0,1.0,N
TORSEMIDE 20 MG TABLET,59762170201,0.12787,C/I,N,41291.0,1.0,N
TORSEMIDE 20 MG TABLET,62756076313,0.12787,C/I,N,41291.0,1.0,N
TORSEMIDE 20 MG TABLET,62756076388,0.12787,C/I,N,41291.0,1.0,N
TORSEMIDE 20 MG TABLET,65862012701,0.12787,C/I,N,41291.0,1.0,N
TORSEMIDE 20 MG TABLET,68084053901,0.12787,C/I,N,41291.0,1.0,N
TORSEMIDE 20 MG TABLET,31722053101,0.12787,C/I,N,41291.0,1.0,N
TORSEMIDE 20 MG TABLET,50111091701,0.12787,C/I,N,41291.0,1.0,N
TORSEMIDE 20 MG TABLET,50111091703,0.12787,C/I,N,41291.0,1.0,N
TORSEMIDE 5 MG TABLET,00603613421,0.11231,C/I,N,41291.0,1.0,N
TORSEMIDE 5 MG TABLET,62756076188,0.11231,C/I,N,41291.0,1.0,N
TORSEMIDE 5 MG TABLET,59762170001,0.11231,C/I,N,41291.0,1.0,N
TORSEMIDE 5 MG TABLET,60505023201,0.11231,C/I,N,41291.0,1.0,N
TORSEMIDE 5 MG TABLET,65862012501,0.11231,C/I,N,41291.0,1.0,N
TORSEMIDE 5 MG TABLET,50111091501,0.11231,C/I,N,41291.0,1.0,N
TORSEMIDE 5 MG TABLET,31722052901,0.11231,C/I,N,41291.0,1.0,N
TOVIAZ ER 4 MG TABLET,00069024230,5.16481,C/I,N,41291.0,2.0,N
TOVIAZ ER 8 MG TABLET,00069024430,5.15623,C/I,N,41291.0,2.0,N
TRADJENTA 5 MG TABLET,00597014030,7.91845,C/I,N,41278.0,3.0,N
TRADJENTA 5 MG TABLET,00597014061,7.91845,C/I,N,41278.0,3.0,N
TRADJENTA 5 MG TABLET,00597014090,7.91845,C/I,N,41278.0,3.0,N
TRAMADOL ER 100 MG TABLET,10370022111,2.45861,C/I,N,41291.0,1.0,N
TRAMADOL ER 100 MG TABLET,47335053183,2.45861,C/I,N,41291.0,1.0,N
TRAMADOL ER 100 MG TABLET,47335053188,2.45861,C/I,N,41291.0,1.0,N
TRAMADOL ER 300 MG TABLET,10370022311,5.8113,C/I,N,41291.0,4.0,N
TRAMADOL ER 300 MG TABLET,47335053783,5.8113,C/I,N,41291.0,4.0,N
TRAMADOL ER 300 MG TABLET,47335053788,5.8113,C/I,N,41291.0,4.0,N
TRAMADOL HCL 50 MG TABLET,00904611961,0.02056,C/I,N,41291.0,1.0,N
TRAMADOL HCL 50 MG TABLET,16714011104,0.02056,C/I,N,41291.0,1.0,N
TRAMADOL HCL 50 MG TABLET,16714011105,0.02056,C/I,N,41291.0,1.0,N
TRAMADOL HCL 50 MG TABLET,16714011106,0.02056,C/I,N,41291.0,1.0,N
TRAMADOL HCL 50 MG TABLET,00093005801,0.02056,C/I,N,41291.0,1.0,N
TRAMADOL HCL 50 MG TABLET,00093005805,0.02056,C/I,N,41291.0,1.0,N
TRAMADOL HCL 50 MG TABLET,60505017101,0.02056,C/I,N,41291.0,1.0,N
TRAMADOL HCL 50 MG TABLET,60505017102,0.02056,C/I,N,41291.0,1.0,N
TRAMADOL HCL 50 MG TABLET,60505017105,0.02056,C/I,N,41291.0,1.0,N
TRAMADOL HCL 50 MG TABLET,60505017108,0.02056,C/I,N,41291.0,1.0,N
TRAMADOL HCL 50 MG TABLET,57664037708,0.02056,C/I,N,41291.0,1.0,N
TRAMADOL HCL 50 MG TABLET,57664037713,0.02056,C/I,N,41291.0,1.0,N
TRAMADOL HCL 50 MG TABLET,57664037718,0.02056,C/I,N,41291.0,1.0,N
TRAMADOL HCL 50 MG TABLET,62584055901,0.02056,C/I,N,41291.0,1.0,N
TRAMADOL HCL 50 MG TABLET,00378415101,0.02056,C/I,N,41291.0,1.0,N
TRAMADOL HCL 50 MG TABLET,00378415105,0.02056,C/I,N,41291.0,1.0,N
TRAMADOL HCL 50 MG TABLET,65162062710,0.02056,C/I,N,41291.0,1.0,N
TRAMADOL HCL 50 MG TABLET,65162062711,0.02056,C/I,N,41291.0,1.0,N
TRAMADOL HCL 50 MG TABLET,65162062750,0.02056,C/I,N,41291.0,1.0,N
TRAMADOL HCL 50 MG TABLET,68382031901,0.02056,C/I,N,41291.0,1.0,N
TRAMADOL HCL 50 MG TABLET,68382031910,0.02056,C/I,N,41291.0,1.0,N
TRAMADOL HCL 50 MG TABLET,51079099101,0.02056,C/I,N,41291.0,1.0,N
TRAMADOL HCL 50 MG TABLET,51079099120,0.02056,C/I,N,41291.0,1.0,N
TRAMADOL HCL 50 MG TABLET,51079099130,0.02056,C/I,N,41291.0,1.0,N
TRAMADOL HCL 50 MG TABLET,51079099156,0.02056,C/I,N,41291.0,1.0,N
TRAMADOL HCL ER 100 MG TABLET,10147090103,2.25967,C/I,N,41291.0,"1, 6",N
TRAMADOL HCL ER 100 MG TABLET,68180038306,2.25967,C/I,N,41291.0,1.0,N
TRAMADOL HCL ER 100 MG TABLET,47335085983,2.25967,C/I,N,41291.0,1.0,N
TRAMADOL HCL ER 100 MG TABLET,49884082111,2.25967,C/I,N,41291.0,1.0,N
TRAMADOL HCL ER 200 MG TABLET,10147090203,3.5466,C/I,N,41291.0,"1, 6",N
TRAMADOL HCL ER 200 MG TABLET,68180038406,3.5466,C/I,N,41291.0,1.0,N
TRAMADOL HCL ER 200 MG TABLET,49884082211,3.5466,C/I,N,41291.0,1.0,N
TRAMADOL HCL ER 200 MG TABLET,47335086083,3.5466,C/I,N,41291.0,1.0,N
TRAMADOL HCL ER 300 MG TABLET,10147090303,4.62296,C/I,N,41291.0,"1, 6",N
TRAMADOL HCL ER 300 MG TABLET,68180038506,4.62296,C/I,N,41291.0,1.0,N
TRAMADOL HCL ER 300 MG TABLET,47335086183,4.62296,C/I,N,41291.0,1.0,N
TRAMADOL HCL ER 300 MG TABLET,49884082311,4.62296,C/I,N,41291.0,1.0,N
TRAMADOL-ACETAMINOPHEN 37.5-325 MG TAB,00172635910,0.21405,C/I,N,41291.0,"1, 6",N
TRAMADOL-ACETAMINOPHEN 37.5-325 MG TAB,00172635960,0.21405,C/I,N,41291.0,"1, 6",N
TRAMADOL-ACETAMINOPHEN 37.5-325 MG TAB,00172635970,0.21405,C/I,N,41291.0,"1, 6",N
TRAMADOL-ACETAMINOPHEN 37.5-325 MG TAB,57664053713,0.21405,C/I,N,41291.0,1.0,N
TRAMADOL-ACETAMINOPHEN 37.5-325 MG TAB,57664053718,0.21405,C/I,N,41291.0,1.0,N
TRAMADOL-ACETAMINOPHEN 37.5-325 MG TAB,57664053788,0.21405,C/I,N,41291.0,1.0,N
TRAMADOL-ACETAMINOPHEN 37.5-325 MG TAB,00378808801,0.21405,C/I,N,41291.0,1.0,N
TRAMADOL-ACETAMINOPHEN 37.5-325 MG TAB,00378808805,0.21405,C/I,N,41291.0,1.0,N
TRAMADOL-ACETAMINOPHEN 37.5-325 MG TAB,68084049601,0.21405,C/I,N,41291.0,"1, 6",N
TRAMADOL-ACETAMINOPHEN 37.5-325 MG TAB,65162061710,0.21405,C/I,N,41291.0,1.0,N
TRAMADOL-ACETAMINOPHEN 37.5-325 MG TAB,65162061711,0.21405,C/I,N,41291.0,1.0,N
