DRAFT,,,,,,,
CMS,,,,,,,
NADAC Reference File as of 11/22/2012,,,,,,,
NDC Description,NDC,"NADAC
Per Unit",Pharmacy Type Indicator,OTC,Date,Explanation Code,Update
SILENOR 3 MG TAB,42847010330,5.65114,C/I,N,41235.0,2.0,N
SILENOR 6 MG TAB,42847010603,5.57957,C/I,N,41235.0,2.0,N
SILENOR 6 MG TAB,42847010610,5.57957,C/I,N,41235.0,2.0,N
SILENOR 6 MG TAB,42847010630,5.57957,C/I,N,41235.0,2.0,N
SILVER SULFADIAZINE 1% CRM,00591081046,0.12291,C/I,N,41235.0,"1, 5, 6",Y
SILVER SULFADIAZINE 1% CRM,00591081055,0.20642,C/I,N,41235.0,"1, 5, 6",Y
SILVER SULFADIAZINE 1% CRM,00591081083,0.26138,C/I,N,41235.0,"4, 5, 6",N
SILVER SULFADIAZINE 1% CRM,00591081085,0.21745,C/I,N,41235.0,"1, 5, 6",Y
SILVER SULFADIAZINE 1% CRM,49884060036,0.20642,C/I,N,41235.0,"1, 5",Y
SILVER SULFADIAZINE 1% CRM,49884060040,0.12291,C/I,N,41235.0,"1, 5",Y
SILVER SULFADIAZINE 1% CRM,49884060057,0.26138,C/I,N,41235.0,"4, 5",N
SILVER SULFADIAZINE 1% CRM,49884060058,0.20642,C/I,N,41235.0,"1, 5",Y
SILVER SULFADIAZINE 1% CRM,49884060085,0.21745,C/I,N,41235.0,"1, 5",Y
SILVER SULFADIAZINE 1% CRM,49884060136,0.20642,C/I,N,41235.0,"1, 5",Y
SILVER SULFADIAZINE 1% CRM,49884060140,0.12291,C/I,N,41235.0,"1, 5",Y
SILVER SULFADIAZINE 1% CRM,67877012440,0.12291,C/I,N,41235.0,"1, 5",Y
SILVER SULFADIAZINE 1% CRM,67877012450,0.20642,C/I,N,41235.0,"1, 5",Y
SILVER SULFADIAZINE 1% CRM,67877012485,0.21745,C/I,N,41235.0,"1, 5",Y
"SIMCOR 1,000-20 MG TAB",00074345590,5.02528,C/I,N,41235.0,3.0,Y
"SIMCOR 1,000-40 MG TABLET",00074345790,5.04253,C/I,N,41235.0,3.0,Y
SIMCOR 500-20 MG TAB,00074331290,2.8906,C/I,N,41235.0,2.0,N
SIMCOR 500-40 MG TAB,00074345990,2.83945,C/I,N,41235.0,2.0,N
SIMCOR 750-20 MG TAB,00074331590,4.16112,C/I,N,41235.0,2.0,N
SIMPONI 50 MG/0.5 ML PEN INJEC,57894007002,4290.61938,C/I,N,41235.0,"2, 5",N
SIMPONI 50 MG/0.5 ML SYRINGE,57894007001,4327.89758,C/I,N,41235.0,"4, 5",N
SIMVASTATIN 10 MG TAB,00093715310,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,00093715319,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,00093715356,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,00093715393,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,00093715398,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,00904580061,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,16252050650,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,16252050690,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,16714068201,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,16714068202,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,16714068203,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,16729000410,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,16729000415,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,16729000417,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,24658021110,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,24658021130,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,24658030110,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,24658030130,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,24658030145,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,24658030190,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,50742013710,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,51079068601,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,51079068620,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,54458093410,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,55111019805,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,55111019830,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,55111019890,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,63304079010,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,63304079090,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,63739043610,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,65862005126,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,65862005130,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,65862005190,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,65862005199,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,68084016201,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,68084051101,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,68180047801,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,68180047802,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,68180047803,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,68382006605,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,68382006606,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,68382006610,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 10 MG TAB,68382006616,0.0327,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,00093715410,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,00093715419,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,00093715456,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,00093715493,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,00093715498,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,00904580161,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,16714068301,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,16714068302,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,16714068303,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,16729000510,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,16729000515,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,16729000517,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,24658021210,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,24658021230,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,24658021245,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,24658021290,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,24658030210,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,24658030230,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,24658030245,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,24658030290,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,50742013810,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,51079039301,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,51079039320,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,51079045501,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,51079045520,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,54458092804,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,54458093310,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,55111019905,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,55111019910,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,55111019930,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,55111019990,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,63304079110,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,63304079190,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,63739043710,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,65862005226,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,65862005230,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,65862005290,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,65862005299,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,68084016301,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,68084051201,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,68180047901,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,68180047902,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,68180047903,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,68382006705,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,68382006706,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,68382006710,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,68382006716,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 20 MG TAB,68645026154,0.03388,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,00093715510,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,00093715519,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,00093715556,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,00093715593,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,00093715598,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,00904580261,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,16252050850,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,16714068401,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,16714068402,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,16714068403,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,16729000610,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,16729000615,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,16729000617,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,24658021310,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,24658021345,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,24658021390,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,24658030310,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,24658030330,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,24658030345,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,24658030390,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,50742013910,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,51079039801,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,51079039820,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,51079045601,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,51079045620,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,54458093210,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,55111020005,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,55111020010,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,55111020030,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,55111020090,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,63304079210,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,63304079290,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,63739043810,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,65862005322,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,65862005330,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,65862005390,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,65862005399,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,68084016401,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,68084051301,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,68180048001,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,68180048002,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,68180048003,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,68382006805,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,68382006806,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,68382006810,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,68382006816,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 40 MG TAB,68645026254,0.04752,C/I,N,41235.0,1.0,Y
SIMVASTATIN 5 MG TAB,00093715219,0.04549,C/I,N,41235.0,1.0,Y
SIMVASTATIN 5 MG TAB,00093715256,0.04549,C/I,N,41235.0,1.0,Y
SIMVASTATIN 5 MG TAB,00093715293,0.04549,C/I,N,41235.0,1.0,Y
SIMVASTATIN 5 MG TAB,00093715298,0.04549,C/I,N,41235.0,1.0,Y
SIMVASTATIN 5 MG TAB,16252050530,0.04549,C/I,N,41235.0,1.0,Y
SIMVASTATIN 5 MG TAB,16252050550,0.04549,C/I,N,41235.0,1.0,Y
SIMVASTATIN 5 MG TAB,16252050590,0.04549,C/I,N,41235.0,1.0,Y
SIMVASTATIN 5 MG TAB,16714068101,0.04549,C/I,N,41235.0,1.0,Y
SIMVASTATIN 5 MG TAB,16714068102,0.04549,C/I,N,41235.0,1.0,Y
SIMVASTATIN 5 MG TAB,24658021010,0.04549,C/I,N,41235.0,1.0,Y
SIMVASTATIN 5 MG TAB,24658021030,0.04549,C/I,N,41235.0,1.0,Y
SIMVASTATIN 5 MG TAB,24658021045,0.04549,C/I,N,41235.0,1.0,Y
SIMVASTATIN 5 MG TAB,24658021090,0.04549,C/I,N,41235.0,1.0,Y
SIMVASTATIN 5 MG TAB,24658030010,0.04549,C/I,N,41235.0,1.0,Y
SIMVASTATIN 5 MG TAB,24658030030,0.04549,C/I,N,41235.0,1.0,Y
SIMVASTATIN 5 MG TAB,24658030045,0.04549,C/I,N,41235.0,1.0,Y
SIMVASTATIN 5 MG TAB,24658030090,0.04549,C/I,N,41235.0,1.0,Y
SIMVASTATIN 5 MG TAB,55111019705,0.04549,C/I,N,41235.0,1.0,Y
SIMVASTATIN 5 MG TAB,55111019730,0.04549,C/I,N,41235.0,1.0,Y
SIMVASTATIN 5 MG TAB,55111019790,0.04549,C/I,N,41235.0,1.0,Y
SIMVASTATIN 5 MG TAB,63304078910,0.04549,C/I,N,41235.0,1.0,Y
SIMVASTATIN 5 MG TAB,63304078990,0.04549,C/I,N,41235.0,1.0,Y
SIMVASTATIN 5 MG TAB,63739043510,0.04549,C/I,N,41235.0,1.0,Y
SIMVASTATIN 5 MG TAB,65862005030,0.04549,C/I,N,41235.0,1.0,Y
SIMVASTATIN 5 MG TAB,65862005090,0.04549,C/I,N,41235.0,1.0,Y
SIMVASTATIN 5 MG TAB,68084016101,0.04549,C/I,N,41235.0,1.0,Y
SIMVASTATIN 5 MG TAB,68084051001,0.04549,C/I,N,41235.0,1.0,Y
SIMVASTATIN 5 MG TAB,68180048206,0.04549,C/I,N,41235.0,1.0,Y
SIMVASTATIN 5 MG TAB,68180048209,0.04549,C/I,N,41235.0,1.0,Y
SIMVASTATIN 5 MG TAB,68382006506,0.04549,C/I,N,41235.0,1.0,Y
SIMVASTATIN 5 MG TAB,68382006510,0.04549,C/I,N,41235.0,1.0,Y
SIMVASTATIN 5 MG TAB,68382006516,0.04549,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,00093715610,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,00093715619,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,00093715656,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,00093715693,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,00093715698,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,16252050930,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,16252050950,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,16252050990,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,16714068501,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,16714068502,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,16714068503,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,16729000710,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,16729000715,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,16729000717,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,24658021410,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,24658021430,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,24658021445,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,24658021490,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,24658030410,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,24658030430,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,24658030445,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,24658030490,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,50742014010,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,55111026805,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,55111026830,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,55111026890,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,63304079310,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,63304079390,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,65862005430,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,65862005439,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,65862005490,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,65862005499,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,68084016501,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,68084051401,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,68180048101,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,68180048102,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,68180048103,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,68382006905,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,68382006906,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,68382006910,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,68382006916,0.08116,C/I,N,41235.0,1.0,Y
SIMVASTATIN 80 MG TAB,68645026354,0.08116,C/I,N,41235.0,1.0,Y
SINEMET 25/100 MG TAB,00006391668,0.96095,C/I,N,41235.0,4.0,N
SINEMET CR 50/200 MG TAB SA,00006391968,2.0111,C/I,N,41235.0,1.0,Y
SINEMET CR 50/200 MG TAB SA,00056052168,2.0111,C/I,N,41235.0,1.0,Y
SINGULAIR 10 MG TAB,00006011728,5.11192,C/I,N,41235.0,2.0,N
SINGULAIR 10 MG TAB,00006011731,5.11192,C/I,N,41235.0,2.0,N
SINGULAIR 10 MG TAB,00006011754,5.11192,C/I,N,41235.0,2.0,N
SINGULAIR 10 MG TAB,00006011780,5.11192,C/I,N,41235.0,2.0,N
SINGULAIR 10 MG TAB,00006911731,5.11192,C/I,N,41235.0,2.0,N
SINGULAIR 10 MG TAB,00006911754,5.11192,C/I,N,41235.0,2.0,N
SINGULAIR 4 MG GRAN,00006384130,5.16691,C/I,N,41235.0,2.0,N
SINGULAIR 4 MG TAB CHEW,00006071128,5.15636,C/I,N,41235.0,2.0,N
SINGULAIR 4 MG TAB CHEW,00006071131,5.15636,C/I,N,41235.0,2.0,N
SINGULAIR 4 MG TAB CHEW,00006071154,5.15636,C/I,N,41235.0,2.0,N
SINGULAIR 5 MG TAB CHEW,00006027528,5.11055,C/I,N,41235.0,2.0,N
SINGULAIR 5 MG TAB CHEW,00006027531,5.11055,C/I,N,41235.0,2.0,N
SINGULAIR 5 MG TAB CHEW,00006027554,5.11055,C/I,N,41235.0,2.0,N
SINGULAIR 5 MG TAB CHEW,00006027582,5.11055,C/I,N,41235.0,2.0,N
SINGULAIR 5 MG TAB CHEW,00006927554,5.11055,C/I,N,41235.0,"2, 6",N
SINGULAIR 5 MG TAB CHEW,00006927582,5.11055,C/I,N,41235.0,"2, 6",N
SINUS CONGESTION-PAIN 5 MG-325 MG TAB,00113027262,0.05545,C/I,Y,41235.0,1.0,Y
SINUS CONGESTION-PAIN 5 MG-325 MG TAB,00904578324,0.05545,C/I,Y,41235.0,1.0,Y
SINUS CONGESTION-PAIN 5 MG-325 MG TAB,24385016962,0.05545,C/I,Y,41235.0,1.0,Y
SINUS CONGESTION-PAIN 5 MG-325 MG TAB,36800027262,0.05545,C/I,Y,41235.0,1.0,Y
SINUS CONGESTION-PAIN 5 MG-325 MG TAB,37205057162,0.05545,C/I,Y,41235.0,1.0,Y
SINUS CONGESTION-PAIN 5 MG-325 MG TAB,63868098424,0.05545,C/I,Y,41235.0,1.0,Y
SINUS CONG-PAIN DAY-NIGHT CPLT,00067208320,0.1485,C/I,Y,41235.0,4.0,N
SINUS CONG-PAIN DAY-NIGHT CPLT,00067208324,0.1485,C/I,Y,41235.0,4.0,N
SINUS CONG-PAIN DAY-NIGHT CPLT,00067208420,0.1485,C/I,Y,41235.0,4.0,N
SINUS CONG-PAIN DAY-NIGHT CPLT,00067208424,0.1485,C/I,Y,41235.0,4.0,N
SINUS CONG-PAIN DAY-NIGHT CPLT,24385095962,0.1485,C/I,Y,41235.0,4.0,N
SINUS CONG-PAIN DAY-NIGHT CPLT,46122007560,0.1485,C/I,Y,41235.0,4.0,N
SKELAXIN 800 MG TAB,60793013601,4.24001,C/I,N,41235.0,2.0,N
SKELAXIN 800 MG TAB,60793013605,4.24001,C/I,N,41235.0,2.0,N
SKLICE 0.5% LOTION,49281018371,2.1135,C/I,N,41235.0,"2, 5",N
SLEEP AID 25 MG TAB,00113044164,0.10379,C/I,Y,41235.0,1.0,Y
SLEEP AID 25 MG TAB,00113044173,0.10379,C/I,Y,41235.0,1.0,Y
SLEEP AID 25 MG TAB,24385044164,0.10379,C/I,Y,41235.0,1.0,Y
SLEEP AID 25 MG TAB,36800044164,0.10379,C/I,Y,41235.0,1.0,Y
SLEEP AID 25 MG TAB,37205012164,0.10379,C/I,Y,41235.0,1.0,Y
SLEEP AID 25 MG TAB,49348057406,0.10379,C/I,Y,41235.0,1.0,Y
SLEEP AID 25 MG TAB,62011003701,0.10379,C/I,Y,41235.0,1.0,Y
SLOW-MAG 71.5 MG TABLET,67618010760,0.14426,C/I,Y,41235.0,2.0,N
SM ANTIBIOTIC 500 UNIT/GM OINT,49348015472,0.07859,C/I,Y,41235.0,"1, 5",Y
SM CAMPHOR SPIRIT,49348014830,0.0322,C/I,Y,41235.0,"4, 5",N
SM COUGH DROPS,49348098605,0.0396,C/I,Y,41235.0,1.0,N
SM COUGH DROPS,49348098744,0.02467,C/I,Y,41235.0,1.0,N
SM COUGH DROPS,49348098844,0.02482,C/I,Y,41235.0,1.0,Y
SM COUGH DROPS,49348099044,0.02479,C/I,Y,41235.0,1.0,Y
SM LOPERAMIDE 1 MG/7.5 ML LIQ,49348099934,0.02286,C/I,Y,41235.0,"1, 5",Y
SM MEDICATED BODY POWDER,49348083492,0.01042,C/I,Y,41235.0,"4, 5",N
SM REDNESS RELIEF EYE DROPS,49348089429,0.09387,C/I,Y,41235.0,"1, 5",N
SM STAY AWAKE 200 MG TABLET,49348077103,0.08281,C/I,Y,41235.0,1.0,Y
SM TENSION HEADACHE CPLT,00067204577,0.11501,C/I,Y,41235.0,4.0,N
SM TENSION HEADACHE CPLT,00067205050,0.11501,C/I,Y,41235.0,4.0,N
SM TENSION HEADACHE CPLT,00067205091,0.11501,C/I,Y,41235.0,4.0,N
SOD CITRATE-CITRIC ACID SOLN,00121059516,0.00843,C/I,N,41235.0,"1, 5",Y
SOD CITRATE-CITRIC ACID SOLN,60258000116,0.00843,C/I,N,41235.0,"1, 5",Y
SOD SULFACE-SULFUR 9-4.5% WASH,49908017380,0.39681,C/I,N,41235.0,"1, 5",Y
SOD SULFACET-SULFUR 10-4% PAD,42192011360,4.36843,C/I,N,41235.0,"4, 5",N
SOD SULFACET-SULFUR 10-4% PAD,43538010060,4.36843,C/I,N,41235.0,"4, 5",N
