,,,,,,,,,,
CMS,,,,,,,,,,
Weekly NADAC Reference File as of 09/24/2014,,,,,,,,,,
NDC Description,NDC,"NADAC
Per Unit","Effective
Date","Pricing
Unit","Pharmacy
Type
Indicator",OTC,"Explanation
Code","Classification
for Rate
Setting","Corresponding
Generic Drug
NADAC
Per Unit","Corresponding
Generic Drug
Effective
Date"
SEROQUEL 300 MG TABLET,00310027460,16.00292,12/18/2013,EA,C/I,N,2,B,0.41525,09/17/2014
SEROQUEL 400 MG TABLET,00310027910,18.64063,12/18/2013,EA,C/I,N,4,B,0.42925,09/17/2014
SEROQUEL 400 MG TABLET,00310027939,18.64063,12/18/2013,EA,C/I,N,4,B,0.42925,09/17/2014
SEROQUEL 50 MG TABLET,00310027810,6.18055,12/18/2013,EA,C/I,N,4,B,0.14696,09/17/2014
SEROQUEL 50 MG TABLET,00310027839,6.18055,12/18/2013,EA,C/I,N,4,B,0.14696,09/17/2014
SEROQUEL XR 150 MG TABLET,00310028139,12.24774,01/01/2014,EA,C/I,N,2,B,,
SEROQUEL XR 150 MG TABLET,00310028160,12.24774,01/01/2014,EA,C/I,N,2,B,,
SEROQUEL XR 200 MG TABLET,00310028239,13.51398,01/01/2014,EA,C/I,N,2,B,,
SEROQUEL XR 200 MG TABLET,00310028260,13.51398,01/01/2014,EA,C/I,N,2,B,,
SEROQUEL XR 300 MG TABLET,00310028339,17.66489,01/01/2014,EA,C/I,N,2,B,,
SEROQUEL XR 300 MG TABLET,00310028360,17.66489,01/01/2014,EA,C/I,N,2,B,,
SEROQUEL XR 400 MG TABLET,00310028439,20.79207,01/01/2014,EA,C/I,N,2,B,,
SEROQUEL XR 400 MG TABLET,00310028460,20.79207,01/01/2014,EA,C/I,N,2,B,,
SEROQUEL XR 50 MG TABLET,00310028039,6.82164,01/01/2014,EA,C/I,N,2,B,,
SEROQUEL XR 50 MG TABLET,00310028060,6.82164,01/01/2014,EA,C/I,N,2,B,,
SERTRALINE 20 MG/ML ORAL CONC,16714060101,0.73938,09/17/2014,ML,C/I,N,"1, 5",G,,
SERTRALINE 20 MG/ML ORAL CONC,16714060102,0.73938,09/17/2014,ML,C/I,N,"1, 5",G,,
SERTRALINE 20 MG/ML ORAL CONC,59762494001,0.73938,09/17/2014,ML,C/I,N,"1, 5, 6",G,,
SERTRALINE HCL 100 MG TABLET,00143958005,0.06117,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,00143958009,0.06117,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,00143958030,0.06117,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,00143965405,0.06117,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,00143965409,0.06117,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,00143965430,0.06117,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,00185026530,0.06117,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,00378812701,0.06117,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,00378812705,0.06117,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,00904633361,0.06117,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,16714061301,0.06117,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,16714061304,0.06117,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,16714061305,0.06117,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,16714061306,0.06117,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,31722021405,0.06117,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,31722021430,0.06117,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,51079015101,0.06117,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,51079015120,0.06117,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,54458094510,0.06117,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,59762491001,0.06117,09/17/2014,EA,C/I,N,"1, 6",G,,
SERTRALINE HCL 100 MG TABLET,59762491002,0.06117,09/17/2014,EA,C/I,N,"1, 6",G,,
SERTRALINE HCL 100 MG TABLET,59762491003,0.06117,09/17/2014,EA,C/I,N,"1, 6",G,,
SERTRALINE HCL 100 MG TABLET,59762491004,0.06117,09/17/2014,EA,C/I,N,"1, 6",G,,
SERTRALINE HCL 100 MG TABLET,59762491005,0.06117,09/17/2014,EA,C/I,N,"1, 6",G,,
SERTRALINE HCL 100 MG TABLET,60505018203,0.06117,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,60505018208,0.06117,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,65862001305,0.06117,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,65862001330,0.06117,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,68084018201,0.06117,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,68180035302,0.06117,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,68180035305,0.06117,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,68180035306,0.06117,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,68180035309,0.06117,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,68645042654,0.06117,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,68645048970,0.06117,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,76282021401,0.06117,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,76282021405,0.06117,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,00143958209,0.06019,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,00143958230,0.06019,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,00143965609,0.06019,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,00143965630,0.06019,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,00378801101,0.06019,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,00378801105,0.06019,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,00904633161,0.06019,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,16714061101,0.06019,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,16714061104,0.06019,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,16714061105,0.06019,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,16714061106,0.06019,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,31722021205,0.06019,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,31722021230,0.06019,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,31722021290,0.06019,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,51079014901,0.06019,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,51079014920,0.06019,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,54458094710,0.06019,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,59762496001,0.06019,09/17/2014,EA,C/I,N,"1, 6",G,,
SERTRALINE HCL 25 MG TABLET,60505018003,0.06019,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,60505018008,0.06019,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,65862001105,0.06019,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,65862001130,0.06019,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,68084018001,0.06019,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,68180035106,0.06019,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,68180035109,0.06019,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,68645042454,0.06019,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,68645048770,0.06019,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,76282021201,0.06019,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,76282021205,0.06019,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,00143958105,0.05403,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,00143958109,0.05403,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,00143958130,0.05403,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,00143965505,0.05403,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,00143965509,0.05403,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,00143965530,0.05403,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,00378812101,0.05403,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,00378812105,0.05403,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,00904633261,0.05403,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,16714061201,0.05403,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,16714061204,0.05403,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,16714061205,0.05403,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,16714061206,0.05403,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,31722021305,0.05403,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,31722021330,0.05403,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,51079015001,0.05403,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,51079015020,0.05403,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,54458091302,0.05403,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,54458094410,0.05403,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,59762490001,0.05403,09/17/2014,EA,C/I,N,"1, 6",G,,
SERTRALINE HCL 50 MG TABLET,59762490002,0.05403,09/17/2014,EA,C/I,N,"1, 6",G,,
SERTRALINE HCL 50 MG TABLET,59762490003,0.05403,09/17/2014,EA,C/I,N,"1, 6",G,,
SERTRALINE HCL 50 MG TABLET,59762490004,0.05403,09/17/2014,EA,C/I,N,"1, 6",G,,
SERTRALINE HCL 50 MG TABLET,59762490005,0.05403,09/17/2014,EA,C/I,N,"1, 6",G,,
SERTRALINE HCL 50 MG TABLET,60505018103,0.05403,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,60505018108,0.05403,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,65862001205,0.05403,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,65862001230,0.05403,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,68084018101,0.05403,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,68180035202,0.05403,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,68180035205,0.05403,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,68180035206,0.05403,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,68180035209,0.05403,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,68645042554,0.05403,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,68645048870,0.05403,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,76282021301,0.05403,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,76282021305,0.05403,09/17/2014,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,76282021330,0.05403,09/17/2014,EA,C/I,N,1,G,,
SEVELAMER CARBONATE 800 MG TAB,00115149427,2.86462,09/17/2014,EA,C/I,N,"1, 6",G,,
SF 1.1% GEL,60258015101,0.06241,09/17/2014,GM,C/I,N,"1, 5",G,,
SF 5000 PLUS CREAM,60258015001,0.07196,09/17/2014,GM,C/I,N,"1, 5",G,,
SILACE 50 MG/5 ML LIQUID,54838011680,0.00709,09/17/2014,ML,C/I,Y,"1, 5",G,,
SILACE 60 MG/15 ML SYRUP,54838010780,0.00717,09/17/2014,ML,C/I,Y,"1, 5",G,,
SILADRYL 12.5 MG/5 ML LIQUID,54838013580,0.00469,09/17/2014,ML,C/I,Y,"1, 5",G,,
SILADRYL 12.5 MG/5 ML LIQUID,54838013570,0.01019,08/20/2014,ML,C/I,Y,"4, 5",G,,
SILADRYL 12.5 MG/5 ML LIQUID,54838013540,0.01104,09/17/2014,ML,C/I,Y,"1, 5",G,,
SILAPAP INFANT'S DROPS,54838014530,0.07593,09/17/2014,ML,C/I,Y,"1, 5",G,,
SILAPAP INFANT'S DROPS,54838014515,0.13364,09/17/2014,ML,C/I,Y,"1, 5",G,,
SILDENAFIL 20 MG TABLET,00093551798,0.67740,09/17/2014,EA,C/I,N,1,G,,
SILDENAFIL 20 MG TABLET,00378165777,0.67740,09/17/2014,EA,C/I,N,1,G,,
SILDENAFIL 20 MG TABLET,00591378019,0.67740,09/17/2014,EA,C/I,N,1,G,,
SILDENAFIL 20 MG TABLET,13668018505,0.67740,09/17/2014,EA,C/I,N,1,G,,
SILDENAFIL 20 MG TABLET,13668018590,0.67740,09/17/2014,EA,C/I,N,1,G,,
SILDENAFIL 20 MG TABLET,16714033801,0.67740,09/17/2014,EA,C/I,N,1,G,,
SILDENAFIL 20 MG TABLET,33342012110,0.67740,09/17/2014,EA,C/I,N,1,G,,
SILDENAFIL 20 MG TABLET,55111037290,0.67740,09/17/2014,EA,C/I,N,1,G,,
SILDENAFIL 20 MG TABLET,59762003301,0.67740,09/17/2014,EA,C/I,N,"1, 6",G,,
SILDENAFIL 20 MG TABLET,60505340405,0.67740,09/17/2014,EA,C/I,N,1,G,,
SILDENAFIL 20 MG TABLET,60505340409,0.67740,09/17/2014,EA,C/I,N,1,G,,
SILDENAFIL 20 MG TABLET,65162035109,0.67740,09/17/2014,EA,C/I,N,1,G,,
SILDENAFIL 20 MG TABLET,68001017605,0.67740,09/17/2014,EA,C/I,N,1,G,,
SILDENAFIL 20 MG TABLET,68084062221,0.67740,09/17/2014,EA,C/I,N,1,G,,
SILENOR 3 MG TABLET,42847010303,10.19843,07/23/2014,EA,C/I,N,2,B,,
SILENOR 3 MG TABLET,42847010310,10.19843,07/23/2014,EA,C/I,N,2,B,,
SILENOR 3 MG TABLET,42847010330,10.19843,07/23/2014,EA,C/I,N,2,B,,
SILENOR 6 MG TABLET,42847010603,10.13467,04/03/2014,EA,C/I,N,2,B,,
SILENOR 6 MG TABLET,42847010610,10.13467,04/03/2014,EA,C/I,N,2,B,,
SILENOR 6 MG TABLET,42847010630,10.13467,04/03/2014,EA,C/I,N,2,B,,
SILTUSSIN DM COUGH SYRUP,54838020980,0.00693,09/17/2014,ML,C/I,Y,"1, 5",G,,
SILTUSSIN DM COUGH SYRUP,54838020970,0.00864,09/17/2014,ML,C/I,Y,"1, 5",G,,
SILTUSSIN DM COUGH SYRUP,54838020940,0.01271,09/17/2014,ML,C/I,Y,"1, 5",G,,
SILTUSSIN DM DAS LIQUID,54838013340,0.01714,09/17/2014,ML,C/I,Y,"1, 5",G,,
SILTUSSIN SA 100 MG/5 ML SYR,54838011780,0.00524,09/17/2014,ML,C/I,Y,"1, 5",G,,
SILTUSSIN SA 100 MG/5 ML SYR,54838011770,0.00955,09/17/2014,ML,C/I,Y,"1, 5",G,,
SILTUSSIN SA 100 MG/5 ML SYR,54838011740,0.01185,09/17/2014,ML,C/I,Y,"1, 5",G,,
SILVADENE 1% CREAM,61570013150,0.26768,04/23/2014,GM,C/I,N,"2, 5",B,0.20273,09/17/2014
SILVADENE 1% CREAM,61570013120,0.40350,09/17/2014,GM,C/I,N,"1, 5",B,0.69117,09/17/2014
SILVER SULFADIAZINE 1% CREAM,00591081046,0.11088,09/17/2014,GM,C/I,N,"1, 5, 6",G,,
SILVER SULFADIAZINE 1% CREAM,67877012440,0.11088,09/17/2014,GM,C/I,N,"1, 5",G,,
SILVER SULFADIAZINE 1% CREAM,00591081055,0.20273,09/17/2014,GM,C/I,N,"1, 5, 6",G,,
SILVER SULFADIAZINE 1% CREAM,67877012405,0.20273,09/17/2014,GM,C/I,N,"1, 5",G,,
SILVER SULFADIAZINE 1% CREAM,67877012450,0.20273,09/17/2014,GM,C/I,N,"1, 5",G,,
SILVER SULFADIAZINE 1% CREAM,00591081085,0.22539,09/17/2014,GM,C/I,N,"1, 5, 6",G,,
SILVER SULFADIAZINE 1% CREAM,67877012485,0.22539,09/17/2014,GM,C/I,N,"1, 5",G,,
SILVER SULFADIAZINE 1% CREAM,00591081083,0.24909,09/17/2014,GM,C/I,N,"1, 5, 6",G,,
SILVER SULFADIAZINE 1% CREAM,67877012425,0.24909,09/17/2014,GM,C/I,N,"1, 5",G,,
SILVER SULFADIAZINE 1% CREAM,67877012420,0.69117,09/17/2014,GM,C/I,N,"1, 5",G,,
SIMBRINZA 1%-0.2% EYE DROPS,00065414727,11.26155,01/02/2014,ML,C/I,N,"2, 5",B,,
"SIMCOR 1,000-20 MG TABLET",00074345590,7.05042,07/01/2014,EA,C/I,N,2,B,,
"SIMCOR 1,000-40 MG TABLET",00074345790,6.99470,07/01/2014,EA,C/I,N,4,B,,
SIMCOR 500-20 MG TABLET,00074331290,3.94945,07/01/2014,EA,C/I,N,2,B,,
SIMCOR 500-40 MG TABLET,00074345990,3.95373,07/01/2014,EA,C/I,N,4,B,,
SIMCOR 750-20 MG TABLET,00074331590,5.66822,07/01/2014,EA,C/I,N,4,B,,
SIMETHICONE 125 MG TAB CHEW,00536453408,0.05082,09/17/2014,EA,C/I,Y,1,G,,
SIMETHICONE 180 MG SOFTGEL,00536360408,0.05497,09/17/2014,EA,C/I,Y,1,G,,
SIMETHICONE 180 MG SOFTGEL,24385046072,0.05497,09/17/2014,EA,C/I,Y,1,G,,
SIMETHICONE 40 MG/0.6 ML DROP,00113088210,0.06408,09/17/2014,ML,C/I,Y,"1, 5",G,,
SIMETHICONE 40 MG/0.6 ML DROP,00536222075,0.06408,09/17/2014,ML,C/I,Y,"1, 5",G,,
SIMETHICONE 40 MG/0.6 ML DROP,00603089450,0.06408,09/17/2014,ML,C/I,Y,"1, 5",G,,
SIMETHICONE 40 MG/0.6 ML DROP,37205011910,0.06408,09/17/2014,ML,C/I,Y,"1, 5",G,,
SIMETHICONE 40 MG/0.6 ML DROP,46287050630,0.06408,09/17/2014,ML,C/I,Y,"1, 5",G,,
SIMETHICONE 80 MG TAB CHEW,51645086001,0.02343,09/17/2014,EA,C/I,Y,1,G,,
SIMETHICONE 80 MG TAB CHEW,63739022510,0.02343,09/17/2014,EA,C/I,Y,1,G,,
SIMPONI 50 MG/0.5 ML PEN INJEC,57894007002,5774.28094,08/06/2014,ML,C/I,N,"2, 5",B,,
SIMPONI 50 MG/0.5 ML SYRINGE,57894007001,5700.28001,08/06/2014,ML,C/I,N,"4, 5",B,,
SIMVASTATIN 10 MG TABLET,00093715310,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,00093715398,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,00904580061,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,16714068201,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,16714068202,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,16714068203,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,16729000410,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,16729000415,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,16729000417,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,24658021110,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,24658021130,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,24658030110,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,24658030115,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,24658030130,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,24658030145,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,24658030190,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,42571001005,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,42571001090,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,51079045401,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,51079045420,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,54458090010,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,54458093410,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,55111019805,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,55111019830,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,55111019890,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,63739057110,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,65862005126,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,65862005130,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,65862005190,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,65862005199,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,68084051101,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,68180047801,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,68180047802,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,68180047803,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,68382006605,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,68382006606,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,68382006610,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 10 MG TABLET,68382006616,0.03007,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,00093715410,0.03175,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,00093715498,0.03175,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,00904580161,0.03175,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,16714068301,0.03175,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,16714068302,0.03175,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,16714068303,0.03175,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,16729000510,0.03175,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,16729000515,0.03175,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,16729000517,0.03175,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,24658021210,0.03175,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,24658021230,0.03175,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,24658021245,0.03175,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,24658021290,0.03175,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,24658030210,0.03175,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,24658030215,0.03175,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,24658030230,0.03175,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,24658030245,0.03175,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,24658030290,0.03175,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,42571002010,0.03175,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,42571002090,0.03175,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,51079045501,0.03175,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,51079045520,0.03175,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,54458089910,0.03175,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,54458093310,0.03175,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,55111019905,0.03175,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,55111019910,0.03175,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,55111019930,0.03175,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,55111019990,0.03175,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,63304079110,0.03175,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,63739057210,0.03175,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,65862005226,0.03175,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,65862005230,0.03175,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,65862005290,0.03175,09/17/2014,EA,C/I,N,1,G,,
SIMVASTATIN 20 MG TABLET,65862005299,0.03175,09/17/2014,EA,C/I,N,1,G,,
