DRAFT,,,,,,,,
CMS,,,,,,,,
NADAC Reference File as of 03/21/2013,,,,,,,,
NDC Description,NDC,"NADAC
Per Unit","Effective
Date","Pricing
Unit","Pharmacy
Type
Indicator",OTC,"Explanation
Code","Classification
for Rate
Setting"
QUINAPRIL 10 MG TABLET,60505017300,0.16046,41354.0,EA,C/I,N,1,G
QUINAPRIL 10 MG TABLET,60505017301,0.16046,41354.0,EA,C/I,N,1,G
QUINAPRIL 10 MG TABLET,68180055709,0.16046,41354.0,EA,C/I,N,1,G
QUINAPRIL 20 MG TABLET,31722026990,0.16371,41354.0,EA,C/I,N,1,G
QUINAPRIL 20 MG TABLET,60505017400,0.16371,41354.0,EA,C/I,N,1,G
QUINAPRIL 20 MG TABLET,60505017401,0.16371,41354.0,EA,C/I,N,1,G
QUINAPRIL 20 MG TABLET,59762502101,0.16371,41354.0,EA,C/I,N,"1, 6",G
QUINAPRIL 20 MG TABLET,68180055809,0.16371,41354.0,EA,C/I,N,1,G
QUINAPRIL 40 MG TABLET,31722027090,0.16486,41354.0,EA,C/I,N,1,G
QUINAPRIL 40 MG TABLET,59762502201,0.16486,41354.0,EA,C/I,N,"1, 6",G
QUINAPRIL 40 MG TABLET,60505017500,0.16486,41354.0,EA,C/I,N,1,G
QUINAPRIL 40 MG TABLET,60505017501,0.16486,41354.0,EA,C/I,N,1,G
QUINAPRIL 40 MG TABLET,68180055909,0.16486,41354.0,EA,C/I,N,1,G
QUINAPRIL 5 MG TABLET,31722026790,0.16368,41354.0,EA,C/I,N,1,G
QUINAPRIL 5 MG TABLET,60505017200,0.16368,41354.0,EA,C/I,N,1,G
QUINAPRIL 5 MG TABLET,60505017201,0.16368,41354.0,EA,C/I,N,1,G
QUINAPRIL 5 MG TABLET,59762501901,0.16368,41354.0,EA,C/I,N,"1, 6",G
QUINAPRIL 5 MG TABLET,68180055609,0.16368,41354.0,EA,C/I,N,1,G
QUINAPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG TAB,00378054277,0.59413,41354.0,EA,C/I,N,1,G
QUINAPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG TAB,31722037490,0.59413,41354.0,EA,C/I,N,1,G
QUINAPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG TAB,43386071005,0.59413,41354.0,EA,C/I,N,1,G
QUINAPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG TAB,43386071009,0.59413,41354.0,EA,C/I,N,1,G
QUINAPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG TAB,65862016190,0.59413,41354.0,EA,C/I,N,1,G
QUINAPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG TAB,59762022201,0.59413,41354.0,EA,C/I,N,"1, 6",G
QUINAPRIL-HYDROCHLOROTHIAZIDE 20-12.5 MG TAB,00378054377,0.5948,41354.0,EA,C/I,N,1,G
QUINAPRIL-HYDROCHLOROTHIAZIDE 20-12.5 MG TAB,43386071105,0.5948,41354.0,EA,C/I,N,1,G
QUINAPRIL-HYDROCHLOROTHIAZIDE 20-12.5 MG TAB,43386071109,0.5948,41354.0,EA,C/I,N,1,G
QUINAPRIL-HYDROCHLOROTHIAZIDE 20-12.5 MG TAB,31722037590,0.5948,41354.0,EA,C/I,N,1,G
QUINAPRIL-HYDROCHLOROTHIAZIDE 20-12.5 MG TAB,65862016230,0.5948,41354.0,EA,C/I,N,1,G
QUINAPRIL-HYDROCHLOROTHIAZIDE 20-12.5 MG TAB,65862016290,0.5948,41354.0,EA,C/I,N,1,G
QUINAPRIL-HYDROCHLOROTHIAZIDE 20-12.5 MG TAB,59762022001,0.5948,41354.0,EA,C/I,N,"1, 6",G
QUINAPRIL-HYDROCHLOROTHIAZIDE 20-25 MG TAB,00378054477,0.58778,41354.0,EA,C/I,N,1,G
QUINAPRIL-HYDROCHLOROTHIAZIDE 20-25 MG TAB,31722037690,0.58778,41354.0,EA,C/I,N,1,G
QUINAPRIL-HYDROCHLOROTHIAZIDE 20-25 MG TAB,43386071205,0.58778,41354.0,EA,C/I,N,1,G
QUINAPRIL-HYDROCHLOROTHIAZIDE 20-25 MG TAB,43386071209,0.58778,41354.0,EA,C/I,N,1,G
QUINAPRIL-HYDROCHLOROTHIAZIDE 20-25 MG TAB,65862016390,0.58778,41354.0,EA,C/I,N,1,G
QUINAPRIL-HYDROCHLOROTHIAZIDE 20-25 MG TAB,59762022301,0.58778,41354.0,EA,C/I,N,"1, 6",G
QUINIDINE SULFATE 200 MG TAB,00185434601,0.12662,41326.0,EA,C/I,N,4,G
QUINIDINE SULFATE 200 MG TAB,00185434610,0.12662,41326.0,EA,C/I,N,4,G
QUINIDINE SULFATE 200 MG TAB,00591543801,0.12662,41326.0,EA,C/I,N,4,G
QUINIDINE SULFATE 300 MG TAB,00185104701,0.26324,41326.0,EA,C/I,N,4,G
QUINIDINE SULFATE 300 MG TAB,00185104710,0.26324,41326.0,EA,C/I,N,4,G
QUINIDINE SULFATE 300 MG TAB,00591545401,0.26324,41326.0,EA,C/I,N,4,G
QUININE SULFATE 324 MG CAPSULE,00378718093,5.57371,41354.0,EA,C/I,N,1,G
QUININE SULFATE 324 MG CAPSULE,00093300256,5.57371,41354.0,EA,C/I,N,1,G
QUININE SULFATE 324 MG CAPSULE,53489070007,5.57371,41354.0,EA,C/I,N,"1, 6",G
QVAR 40 MCG INHALER,59310020240,12.61534,41326.0,GM,C/I,N,"2, 5",B
QVAR 80 MCG INHALER,59310020480,16.87216,41326.0,GM,C/I,N,"2, 5",B
RADIAPLEXRX GEL,66977010106,0.10581,41326.0,GM,C/I,N,"4, 5",G
RAMIPRIL 1.25 MG CAPSULE,00054010625,0.188,41354.0,EA,C/I,N,1,G
RAMIPRIL 1.25 MG CAPSULE,31722027101,0.188,41354.0,EA,C/I,N,1,G
RAMIPRIL 1.25 MG CAPSULE,16252057030,0.188,41354.0,EA,C/I,N,1,G
RAMIPRIL 1.25 MG CAPSULE,65862047401,0.188,41354.0,EA,C/I,N,1,G
RAMIPRIL 1.25 MG CAPSULE,65862047430,0.188,41354.0,EA,C/I,N,1,G
RAMIPRIL 1.25 MG CAPSULE,60505287501,0.188,41354.0,EA,C/I,N,1,G
RAMIPRIL 1.25 MG CAPSULE,68180058801,0.188,41354.0,EA,C/I,N,1,G
RAMIPRIL 1.25 MG CAPSULE,68084029421,0.188,41354.0,EA,C/I,N,1,G
RAMIPRIL 1.25 MG CAPSULE,76282027101,0.188,41354.0,EA,C/I,N,1,G
RAMIPRIL 1.25 MG CAPSULE,68382014406,0.188,41354.0,EA,C/I,N,1,G
RAMIPRIL 10 MG CAPSULE,00054010925,0.10675,41354.0,EA,C/I,N,1,G
RAMIPRIL 10 MG CAPSULE,00054010929,0.10675,41354.0,EA,C/I,N,1,G
RAMIPRIL 10 MG CAPSULE,00093743801,0.10675,41354.0,EA,C/I,N,1,G
RAMIPRIL 10 MG CAPSULE,16252057301,0.10675,41354.0,EA,C/I,N,1,G
RAMIPRIL 10 MG CAPSULE,16252057350,0.10675,41354.0,EA,C/I,N,1,G
RAMIPRIL 10 MG CAPSULE,31722027401,0.10675,41354.0,EA,C/I,N,1,G
RAMIPRIL 10 MG CAPSULE,31722027405,0.10675,41354.0,EA,C/I,N,1,G
RAMIPRIL 10 MG CAPSULE,60505287800,0.10675,41354.0,EA,C/I,N,1,G
RAMIPRIL 10 MG CAPSULE,60505287801,0.10675,41354.0,EA,C/I,N,1,G
RAMIPRIL 10 MG CAPSULE,65862047701,0.10675,41354.0,EA,C/I,N,1,G
RAMIPRIL 10 MG CAPSULE,65862047705,0.10675,41354.0,EA,C/I,N,1,G
RAMIPRIL 10 MG CAPSULE,68382014701,0.10675,41354.0,EA,C/I,N,1,G
RAMIPRIL 10 MG CAPSULE,76282027401,0.10675,41354.0,EA,C/I,N,1,G
RAMIPRIL 10 MG CAPSULE,68084026801,0.10675,41354.0,EA,C/I,N,1,G
RAMIPRIL 10 MG CAPSULE,68180059101,0.10675,41354.0,EA,C/I,N,1,G
RAMIPRIL 10 MG CAPSULE,68180059102,0.10675,41354.0,EA,C/I,N,1,G
RAMIPRIL 10 MG CAPSULE,68180059109,0.10675,41354.0,EA,C/I,N,1,G
RAMIPRIL 2.5 MG CAPSULE,00093743601,0.08699,41354.0,EA,C/I,N,1,G
RAMIPRIL 2.5 MG CAPSULE,00054010720,0.08699,41354.0,EA,C/I,N,1,G
RAMIPRIL 2.5 MG CAPSULE,00054010725,0.08699,41354.0,EA,C/I,N,1,G
RAMIPRIL 2.5 MG CAPSULE,00054010729,0.08699,41354.0,EA,C/I,N,1,G
RAMIPRIL 2.5 MG CAPSULE,31722027201,0.08699,41354.0,EA,C/I,N,1,G
RAMIPRIL 2.5 MG CAPSULE,31722027205,0.08699,41354.0,EA,C/I,N,1,G
RAMIPRIL 2.5 MG CAPSULE,16252057101,0.08699,41354.0,EA,C/I,N,1,G
RAMIPRIL 2.5 MG CAPSULE,16252057150,0.08699,41354.0,EA,C/I,N,1,G
RAMIPRIL 2.5 MG CAPSULE,65862047501,0.08699,41354.0,EA,C/I,N,1,G
RAMIPRIL 2.5 MG CAPSULE,65862047505,0.08699,41354.0,EA,C/I,N,1,G
RAMIPRIL 2.5 MG CAPSULE,60505287601,0.08699,41354.0,EA,C/I,N,1,G
RAMIPRIL 2.5 MG CAPSULE,68180058901,0.08699,41354.0,EA,C/I,N,1,G
RAMIPRIL 2.5 MG CAPSULE,68180058902,0.08699,41354.0,EA,C/I,N,1,G
RAMIPRIL 2.5 MG CAPSULE,68180058909,0.08699,41354.0,EA,C/I,N,1,G
RAMIPRIL 2.5 MG CAPSULE,68084026601,0.08699,41354.0,EA,C/I,N,1,G
RAMIPRIL 2.5 MG CAPSULE,68382014501,0.08699,41354.0,EA,C/I,N,1,G
RAMIPRIL 2.5 MG CAPSULE,76282027201,0.08699,41354.0,EA,C/I,N,1,G
RAMIPRIL 5 MG CAPSULE,00054010820,0.10672,41354.0,EA,C/I,N,1,G
RAMIPRIL 5 MG CAPSULE,00054010825,0.10672,41354.0,EA,C/I,N,1,G
RAMIPRIL 5 MG CAPSULE,00054010829,0.10672,41354.0,EA,C/I,N,1,G
RAMIPRIL 5 MG CAPSULE,00093743701,0.10672,41354.0,EA,C/I,N,1,G
RAMIPRIL 5 MG CAPSULE,16252057201,0.10672,41354.0,EA,C/I,N,1,G
RAMIPRIL 5 MG CAPSULE,16252057250,0.10672,41354.0,EA,C/I,N,1,G
RAMIPRIL 5 MG CAPSULE,31722027301,0.10672,41354.0,EA,C/I,N,1,G
RAMIPRIL 5 MG CAPSULE,31722027305,0.10672,41354.0,EA,C/I,N,1,G
RAMIPRIL 5 MG CAPSULE,60505287701,0.10672,41354.0,EA,C/I,N,1,G
RAMIPRIL 5 MG CAPSULE,65862047601,0.10672,41354.0,EA,C/I,N,1,G
RAMIPRIL 5 MG CAPSULE,65862047605,0.10672,41354.0,EA,C/I,N,1,G
RAMIPRIL 5 MG CAPSULE,76282027301,0.10672,41354.0,EA,C/I,N,1,G
RAMIPRIL 5 MG CAPSULE,68382014601,0.10672,41354.0,EA,C/I,N,1,G
RAMIPRIL 5 MG CAPSULE,68084026701,0.10672,41354.0,EA,C/I,N,1,G
RAMIPRIL 5 MG CAPSULE,68180059001,0.10672,41354.0,EA,C/I,N,1,G
RAMIPRIL 5 MG CAPSULE,68180059002,0.10672,41354.0,EA,C/I,N,1,G
RAMIPRIL 5 MG CAPSULE,68180059009,0.10672,41354.0,EA,C/I,N,1,G
"RANEXA ER 1,000 MG TABLET",61958100201,6.47904,41326.0,EA,C/I,N,2,B
"RANEXA ER 1,000 MG TABLET",61958100401,6.47904,41326.0,EA,C/I,N,2,B
RANEXA ER 500 MG TABLET,61958100101,3.94332,41326.0,EA,C/I,N,2,B
RANEXA ER 500 MG TABLET,61958100301,3.94332,41326.0,EA,C/I,N,2,B
RANITIDINE 15 MG/ML SYRUP,00472038316,0.0392,41354.0,ML,C/I,N,"1, 5",G
RANITIDINE 15 MG/ML SYRUP,00121072716,0.0392,41354.0,ML,C/I,N,"1, 5",G
RANITIDINE 15 MG/ML SYRUP,42192050516,0.0392,41354.0,ML,C/I,N,"1, 5",G
RANITIDINE 15 MG/ML SYRUP,00603941858,0.0392,41354.0,ML,C/I,N,"1, 5",G
RANITIDINE 15 MG/ML SYRUP,60505035101,0.0392,41354.0,ML,C/I,N,"1, 5",G
RANITIDINE 15 MG/ML SYRUP,64679069401,0.03858,41354.0,ML,C/I,N,"1, 5",G
RANITIDINE 15 MG/ML SYRUP,65162066490,0.0392,41354.0,ML,C/I,N,"1, 5",G
RANITIDINE 15 MG/ML SYRUP,55111060216,0.03858,41354.0,ML,C/I,N,"1, 5",G
RANITIDINE 15 MG/ML SYRUP,57664014134,0.0392,41354.0,ML,C/I,N,"1, 5",G
RANITIDINE 15 MG/ML SYRUP,54838055080,0.0392,41354.0,ML,C/I,N,"1, 5",G
RANITIDINE 15 MG/ML SYRUP,50383005116,0.03858,41354.0,ML,C/I,N,"1, 5",G
RANITIDINE 150 MG CAPSULE,00781285505,0.76027,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG CAPSULE,00781285560,0.76027,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG CAPSULE,55111012905,0.76027,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG CAPSULE,55111012960,0.76027,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,00172435749,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,00172435770,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,00781188310,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,00781188360,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,00904583224,0.02202,41354.0,EA,C/I,Y,1,G
RANITIDINE 150 MG TABLET,00904583251,0.02202,41354.0,EA,C/I,Y,1,G
RANITIDINE 150 MG TABLET,00904608061,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,64679090601,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,64679090603,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,64679090606,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,64679044702,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,64679044704,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,64679044706,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,63739048901,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,63739048910,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,63739026601,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,63739026610,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,62584025201,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,60505002504,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,60505002506,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,60505002508,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,53746025301,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,53746025305,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,53746025310,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,53746025318,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,53746025360,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,51079087901,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,51079087920,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,49884054401,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,49884054402,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,49884054405,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,49884054410,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,68084057701,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,68462024801,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,68462024805,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 150 MG TABLET,68462024860,0.02202,41354.0,EA,C/I,N,1,G
RANITIDINE 300 MG CAPSULE,00781286531,1.47638,41326.0,EA,C/I,N,4,G
RANITIDINE 300 MG CAPSULE,55111013001,1.47638,41326.0,EA,C/I,N,4,G
RANITIDINE 300 MG CAPSULE,55111013030,1.47638,41326.0,EA,C/I,N,4,G
RANITIDINE 300 MG TABLET,00172435846,0.04537,41354.0,EA,C/I,N,1,G
RANITIDINE 300 MG TABLET,00172435860,0.04537,41354.0,EA,C/I,N,1,G
RANITIDINE 300 MG TABLET,00781188425,0.04537,41354.0,EA,C/I,N,1,G
RANITIDINE 300 MG TABLET,00781188431,0.04537,41354.0,EA,C/I,N,1,G
RANITIDINE 300 MG TABLET,00904611761,0.04537,41354.0,EA,C/I,N,1,G
RANITIDINE 300 MG TABLET,60505002602,0.04537,41354.0,EA,C/I,N,1,G
RANITIDINE 300 MG TABLET,60505002603,0.04537,41354.0,EA,C/I,N,1,G
RANITIDINE 300 MG TABLET,60505002607,0.04537,41354.0,EA,C/I,N,1,G
RANITIDINE 300 MG TABLET,60505002608,0.04537,41354.0,EA,C/I,N,1,G
RANITIDINE 300 MG TABLET,64679074201,0.04537,41354.0,EA,C/I,N,1,G
RANITIDINE 300 MG TABLET,64679074202,0.04537,41354.0,EA,C/I,N,1,G
RANITIDINE 300 MG TABLET,64679074204,0.04537,41354.0,EA,C/I,N,1,G
RANITIDINE 300 MG TABLET,64679090701,0.04537,41354.0,EA,C/I,N,1,G
RANITIDINE 300 MG TABLET,64679090702,0.04537,41354.0,EA,C/I,N,1,G
RANITIDINE 300 MG TABLET,64679090704,0.04537,41354.0,EA,C/I,N,1,G
RANITIDINE 300 MG TABLET,53746025401,0.04537,41354.0,EA,C/I,N,1,G
RANITIDINE 300 MG TABLET,53746025402,0.04537,41354.0,EA,C/I,N,1,G
RANITIDINE 300 MG TABLET,53746025430,0.04537,41354.0,EA,C/I,N,1,G
RANITIDINE 300 MG TABLET,49884054501,0.04537,41354.0,EA,C/I,N,1,G
RANITIDINE 300 MG TABLET,49884054504,0.04537,41354.0,EA,C/I,N,1,G
RANITIDINE 300 MG TABLET,49884054511,0.04537,41354.0,EA,C/I,N,1,G
RANITIDINE 300 MG TABLET,68462024901,0.04537,41354.0,EA,C/I,N,1,G
RANITIDINE 300 MG TABLET,68462024920,0.04537,41354.0,EA,C/I,N,1,G
RANITIDINE 300 MG TABLET,68462024930,0.04537,41354.0,EA,C/I,N,1,G
RANITIDINE 75 MG TABLET,37205053165,0.07989,41354.0,EA,C/I,Y,1,G
RANITIDINE 75 MG TABLET,37205053172,0.07989,41354.0,EA,C/I,Y,1,G
RANITIDINE 75 MG TABLET,00904581846,0.07989,41354.0,EA,C/I,Y,1,G
RANITIDINE 75 MG TABLET,00904581852,0.07989,41354.0,EA,C/I,Y,1,G
RAPAFLO 4 MG CAPSULE,52544015130,4.34468,41326.0,EA,C/I,N,2,B
RAPAFLO 8 MG CAPSULE,52544015219,4.33544,41326.0,EA,C/I,N,2,B
RAPAFLO 8 MG CAPSULE,52544015230,4.33544,41326.0,EA,C/I,N,2,B
RAPAMUNE 0.5 MG TABLET,00008104005,6.29788,41326.0,EA,C/I,N,4,B
RAPAMUNE 0.5 MG TABLET,00008104010,6.29788,41326.0,EA,C/I,N,4,B
RAPAMUNE 1 MG TABLET,00008104105,12.44546,41326.0,EA,C/I,N,2,B
RAPAMUNE 1 MG TABLET,00008104110,12.44546,41326.0,EA,C/I,N,2,B
REAPHIRM CAPSULE,00642301030,1.99678,41354.0,EA,C/I,N,"1, 6",B
REBIF 44 MCG/0.5 ML SYRINGE,44087004403,693.74601,41326.0,ML,C/I,N,"2, 5",B
RECLAST 5 MG/100 ML SOLUTION,00078043561,10.45389,41326.0,ML,C/I,N,"4, 5",B
RECLIPSEN 28 DAY TABLET,52544095428,0.51753,41354.0,EA,C/I,N,1,G
RECTIV 0.4% OINTMENT,42747023530,11.98676,41326.0,GM,C/I,N,"4, 5",B
RECTIV 0.4% OINTMENT,58914030180,11.98676,41347.0,GM,C/I,N,"4, 5, 6",B
REFISSA 0.05% CREAM,13548063840,2.89845,41326.0,GM,C/I,N,"4, 5",G
REFISSA 0.05% CREAM,66530041149,2.89845,41326.0,GM,C/I,N,"4, 5",G
REFRESH CLASSIC EYE DROPS,00023050601,0.27387,41326.0,EA,C/I,Y,"2, 5, 6",B
REFRESH CLASSIC EYE DROPS,00023050650,0.25048,41326.0,EA,C/I,Y,"2, 5, 6",B
REFRESH EYE ITCH RELIEF DROPS,00023346805,2.04461,41326.0,ML,C/I,Y,"2, 5, 6",B
REFRESH LACRI-LUBE OINTMENT,00023031204,2.64612,41354.0,GM,C/I,Y,"1, 5, 6",B
REFRESH LACRI-LUBE OINTMENT,00023031207,2.23558,41326.0,GM,C/I,Y,"2, 5, 6",B
REFRESH LIQUIGEL 1% EYE DROPS,00023920502,0.35033,41354.0,ML,C/I,Y,"1, 5, 6",B
REFRESH LIQUIGEL 1% EYE DROPS,00023920515,0.47704,41354.0,ML,C/I,Y,"1, 5, 6",B
REFRESH OPTIVE ADVANCED DROPS,00023430710,1.04338,41326.0,ML,C/I,Y,"4, 5, 6",B
REFRESH OPTIVE EYE DROPS,00023324001,0.45709,41354.0,ML,C/I,Y,"1, 5, 6",B
REFRESH OPTIVE EYE DROPS,00023324015,0.58398,41326.0,ML,C/I,Y,"4, 5, 6",B
REFRESH OPTIVE SENSITIVE DROPS,00023341630,0.30071,41326.0,EA,C/I,Y,"4, 5, 6",B
REFRESH P.M. OINTMENT,00023024004,2.19991,41354.0,GM,C/I,Y,"1, 5, 6",B
REFRESH PLUS 0.5% EYE DROPS,00023040330,0.24311,41326.0,EA,C/I,Y,"2, 5, 6",B
REFRESH PLUS 0.5% EYE DROPS,00023040350,0.22852,41326.0,EA,C/I,Y,"2, 5, 6",B
REFRESH PLUS 0.5% EYE DROPS,00023040370,0.24523,41326.0,EA,C/I,Y,"4, 5, 6",B
REFRESH PLUS 0.5% EYE DROPS,00023548730,0.24311,41326.0,EA,C/I,Y,"2, 5, 6",B
REFRESH PLUS 0.5% EYE DROPS,00023548750,0.22852,41326.0,EA,C/I,Y,"2, 5, 6",B
REFRESH TEARS 0.5% EYE DROPS,00023079801,0.36148,41354.0,ML,C/I,Y,"1, 5, 6",B
REFRESH TEARS 0.5% EYE DROPS,00023079815,0.49332,41326.0,ML,C/I,Y,"2, 5, 6",B
REGRANEX 0.01% GEL,00045081015,43.41293,41326.0,GM,C/I,N,"4, 5",B
REGULOID CAPSULE,00536150060,0.03285,41354.0,EA,C/I,Y,1,G
REGULOID LAXATIVE POWDER,00536187516,0.01809,41354.0,GM,C/I,Y,"1, 5",G
REGULOID LAXATIVE POWDER,00536187579,0.0188,41354.0,GM,C/I,Y,"1, 5",G
REGULOID LAXATIVE POWDER,00536188116,0.01809,41354.0,GM,C/I,Y,"1, 5",G
REGULOID LAXATIVE POWDER,00536188179,0.0188,41354.0,GM,C/I,Y,"1, 5",G
REGULOID POWDER,00536444454,0.01228,41354.0,GM,C/I,Y,"1, 5",G
REGULOID POWDER,00536444489,0.01329,41326.0,GM,C/I,Y,"4, 5",G
REGULOID POWDER ORANGE,00536444554,0.01228,41354.0,GM,C/I,Y,"1, 5",G
REGULOID POWDER ORANGE,00536444589,0.01329,41326.0,GM,C/I,Y,"4, 5",G
RELCOF C LIQUID,35573000616,0.04154,41326.0,ML,C/I,N,"4, 5",G
RELENZA 5 MG DISKHALER,00173068101,2.8798,41354.0,EA,C/I,N,"1, 5",B
RELION HUMULIN 70-30 VIAL,00002871591,7.50238,41326.0,ML,C/I,Y,"2, 5",B
RELION HUMULIN N 100 UNIT/ML,00002831591,7.56703,41326.0,ML,C/I,Y,"2, 5",B
RELION HUMULIN R 100 UNIT/ML,00002821591,7.53167,41326.0,ML,C/I,Y,"2, 5",B
RELION NOVOLIN 70-30 VIAL,00169183702,7.50238,41326.0,ML,C/I,Y,"2, 5",B
RELION NOVOLIN N 100 UNIT/ML,00169183402,7.56703,41326.0,ML,C/I,Y,"2, 5",B
RELION NOVOLIN R 100 UNIT/ML,00169183302,7.53167,41326.0,ML,C/I,Y,"2, 5",B
RELION VENTOLIN HFA 90 MCG INH,00173068281,1.92375,41326.0,GM,C/I,N,"2, 5",B
RELISTOR 12 MG/0.6 ML KIT,00008251302,53.06335,41326.0,EA,C/I,N,4,B
RELISTOR 12 MG/0.6 ML KIT,65649055305,53.06335,41326.0,EA,C/I,N,4,B
RELISTOR 12 MG/0.6 ML VIAL,00008121801,86.43852,41326.0,ML,C/I,N,"4, 5",B
RELISTOR 12 MG/0.6 ML VIAL,65649055102,86.43852,41326.0,ML,C/I,N,"4, 5",B
RELNATE DHA PRENATAL SOFTGEL,35573020030,2.004,41326.0,EA,C/I,N,4,G
RELPAX 20 MG TABLET,00049233045,29.20046,41326.0,EA,C/I,N,2,B
RELPAX 40 MG TABLET,00049234005,29.21605,41326.0,EA,C/I,N,2,B
RELPAX 40 MG TABLET,00049234045,29.21605,41326.0,EA,C/I,N,2,B
REMEDY ANTIFUNGAL 2% POWDER,53329017079,0.05812,41326.0,GM,C/I,Y,"4, 5, 6",B
REMEDY SKIN REPAIR CREAM,53329016104,0.02785,41354.0,ML,C/I,Y,"1, 5, 6",B
REMERON 30 MG TABLET,00052010730,4.16322,41326.0,EA,C/I,N,4,B
RENAGEL 400 MG TABLET,58468002001,1.61254,41327.0,EA,C/I,N,4,B
RENAGEL 800 MG TABLET,58468002101,3.2265,41327.0,EA,C/I,N,2,B
RENAL CAPS SOFTGEL,60258016201,0.09982,41354.0,EA,C/I,N,1,G
RENO CAPS SOFTGEL,63044062201,0.09982,41354.0,EA,C/I,N,"1, 6",G
RENOVA 0.02% CREAM,00062018702,4.91245,41326.0,GM,C/I,N,"2, 5",B
RENOVA 0.02% CREAM,00062018709,3.59025,41354.0,GM,C/I,N,"1, 5",B
RENVELA 0.8 GM POWDER PACKET,58468013201,7.71939,41327.0,EA,C/I,N,4,B
RENVELA 0.8 GM POWDER PACKET,58468013202,7.71939,41327.0,EA,C/I,N,4,B
RENVELA 2.4 GM POWDER PACKET,58468013101,7.78187,41327.0,EA,C/I,N,2,B
RENVELA 2.4 GM POWDER PACKET,58468013102,7.78187,41327.0,EA,C/I,N,2,B
RENVELA 800 MG TABLET,58468013001,2.61886,41327.0,EA,C/I,N,2,B
REPAN 50-325-40 MG TABLET,00642016210,2.11293,41331.0,EA,C/I,N,"2, 6",B
REPREXAIN 10-200 MG TABLET,63717090201,3.16434,41354.0,EA,C/I,N,1,G
REQUIP XL 12 MG TABLET,00007488213,12.57553,41326.0,EA,C/I,N,4,B
REQUIP XL 2 MG TABLET,00007488513,2.48654,41326.0,EA,C/I,N,4,B
REQUIP XL 2 MG TABLET,00007488559,2.48654,41326.0,EA,C/I,N,4,B
REQUIP XL 4 MG TABLET,00007488713,4.95082,41326.0,EA,C/I,N,2,B
REQUIP XL 4 MG TABLET,00007488759,4.95082,41326.0,EA,C/I,N,2,B
REQUIP XL 8 MG TABLET,00007488813,7.31709,41326.0,EA,C/I,N,4,B
