DRAFT,,,,,,,,,,
CMS,,,,,,,,,,
Weekly NADAC Reference File as of 08/15/2013,,,,,,,,,,
NDC Description,NDC,"NADAC
Per Unit","Effective
Date","Pricing
Unit","Pharmacy
Type
Indicator",OTC,"Explanation
Code","Classification
for Rate
Setting","Corresponding
Generic Drug
NADAC
Per Unit","Corresponding
Generic Drug
Effective
Date"
SB MOTION SICKNESS 50 MG TAB,15127026212,0.04515,41473.0,EA,C/I,Y,1,G,,
SB NAPROXEN SOD 220 MG CAPLET,15127046624,0.0535,41473.0,EA,C/I,Y,1,G,,
SB NAPROXEN SOD 220 MG CAPLET,15127046650,0.0535,41473.0,EA,C/I,Y,1,G,,
SB NON-ASPIRIN 325 MG TABLET,15127007208,0.01133,41473.0,EA,C/I,Y,1,G,,
SB NON-ASPIRIN 325 MG TABLET,15127007224,0.01133,41473.0,EA,C/I,Y,1,G,,
SB NON-ASPIRIN 500 MG CAPLET,15127073508,0.02133,41473.0,EA,C/I,Y,1,G,,
SB NON-ASPIRIN 500 MG CAPLET,15127073509,0.02133,41473.0,EA,C/I,Y,1,G,,
SB NON-ASPIRIN 500 MG CAPLET,15127073516,0.02133,41473.0,EA,C/I,Y,1,G,,
SB NON-ASPIRIN 500 MG TABLET,15127073006,0.02133,41473.0,EA,C/I,Y,1,G,,
SB NON-ASPIRIN 500 MG TABLET,15127073021,0.02133,41473.0,EA,C/I,Y,1,G,,
SB NON-ASPIRIN 80 MG TAB CHW,15127083004,0.0466,41473.0,EA,C/I,Y,1,G,,
SB NON-ASPIRIN 80 MG TAB CHW,15127083204,0.0466,41473.0,EA,C/I,Y,1,G,,
SB PAIN RELIEF E-S TABLET,15127085708,0.04803,41473.0,EA,C/I,Y,1,G,,
SB PAIN RELIEVER 500 MG CAPLET,15127073505,0.02133,41473.0,EA,C/I,Y,1,G,,
SB SLEEP TABLET,15127025816,0.05635,41473.0,EA,C/I,Y,1,G,,
SE-NATAL 19 CHEWABLE TABLET,13925011701,0.21685,41326.0,EA,C/I,N,4,G,,
SE-TAN PLUS CAPSULE,13925011890,0.38194,41473.0,EA,C/I,N,1,G,,
SEA SOFT 0.65% NASAL MIST,00603038046,0.02701,41473.0,ML,C/I,Y,"1, 5",G,,
SEASONIQUE 0.15-0.03-0.01 TAB,51285008787,2.43005,41473.0,EA,C/I,N,3,B,2.0404,41480.0
SEBULEX MEDICATED SHAMPOO,10631010807,0.05141,41473.0,GM,C/I,Y,"1, 5",G,,
SELECT-OB + DHA PACK,00642007530,1.10424,41425.0,EA,C/I,N,"4, 6",B,,
SELEGILINE HCL 5 MG CAPSULE,60505005501,1.46847,41473.0,EA,C/I,N,1,G,,
SELEGILINE HCL 5 MG CAPSULE,60505005502,1.46847,41473.0,EA,C/I,N,1,G,,
SELEGILINE HCL 5 MG CAPSULE,67253070006,1.46847,41473.0,EA,C/I,N,1,G,,
SELEGILINE HCL 5 MG TABLET,00378929091,1.70253,41473.0,EA,C/I,N,1,G,,
SELEGILINE HCL 5 MG TABLET,60505343803,1.70253,41473.0,EA,C/I,N,1,G,,
SELEGILINE HCL 5 MG TABLET,60505343808,1.70253,41473.0,EA,C/I,N,1,G,,
SELENIUM SULFIDE 2.25% SHAMPOO,49908014680,0.50817,41473.0,ML,C/I,N,"1, 5",G,,
SELENIUM SULFIDE 2.5% LOTION,60432052804,0.07214,41473.0,ML,C/I,N,"1, 5",G,,
SELENIUM SULFIDE 2.5% LOTION,45802004064,0.0755,41473.0,ML,C/I,N,"1, 5",G,,
SELZENTRY 150 MG TABLET,00069080760,17.45027,41327.0,EA,C/I,N,2,B,,
SELZENTRY 150 MG TABLET,49702021518,17.45027,41327.0,EA,C/I,N,2,B,,
SELZENTRY 150 MG TABLET,49702022318,17.45027,41327.0,EA,C/I,N,2,B,,
SELZENTRY 300 MG TABLET,00069080860,17.45578,41327.0,EA,C/I,N,2,B,,
SELZENTRY 300 MG TABLET,49702021618,17.45578,41327.0,EA,C/I,N,2,B,,
SELZENTRY 300 MG TABLET,49702022418,17.45578,41327.0,EA,C/I,N,2,B,,
SEMPREX-D 60 MG/8 MG CAPSULE,53014040410,3.0166,41454.0,EA,C/I,N,2,B,,
SEMPREX-D 8 MG-60 MG CAPSULE,52244040410,3.0166,41454.0,EA,C/I,N,2,B,,
SENEXON 8.8 MG/5 ML LIQUID,00536127559,0.03811,41473.0,ML,C/I,Y,"1, 5",G,,
SENEXON TABLET,00536590401,0.01134,41473.0,EA,C/I,Y,1,G,,
SENEXON TABLET,00536590410,0.01134,41473.0,EA,C/I,Y,1,G,,
SENNA 8.6 MG TABLET,00904516561,0.01134,41473.0,EA,C/I,Y,1,G,,
SENNA 8.6 MG TABLET,16103036308,0.01134,41473.0,EA,C/I,Y,1,G,,
SENNA 8.6 MG TABLET,16103036311,0.01134,41473.0,EA,C/I,Y,1,G,,
SENNA 8.6 MG TABLET,37205024178,0.01134,41473.0,EA,C/I,Y,1,G,,
SENNA 8.6 MG TABLET,51645085101,0.01134,41473.0,EA,C/I,Y,1,G,,
SENNA 8.6 MG TABLET,51645085110,0.01134,41473.0,EA,C/I,Y,1,G,,
SENNA 8.6 MG TABLET,51645085199,0.01134,41473.0,EA,C/I,Y,1,G,,
SENNA 8.8 MG/5 ML SYRUP,00904628909,0.03811,41473.0,ML,C/I,Y,"1, 5",G,,
SENNA LAX 8.6 MG TABLET,24385040471,0.01134,41473.0,EA,C/I,Y,1,G,,
SENNA LAXATIVE 8.6 MG TABLET,00904516559,0.01134,41473.0,EA,C/I,Y,1,G,,
SENNA LAXATIVE 8.6 MG TABLET,00904516580,0.01134,41473.0,EA,C/I,Y,1,G,,
SENNA PLUS TABLET,00904551252,0.02813,41473.0,EA,C/I,Y,1,G,,
SENNA PLUS TABLET,00904551261,0.02813,41473.0,EA,C/I,Y,1,G,,
SENNA PLUS TABLET,00904551280,0.02813,41473.0,EA,C/I,Y,1,G,,
SENNA PLUS TABLET,24385050572,0.02813,41473.0,EA,C/I,Y,1,G,,
SENNA PLUS TABLET,37205025172,0.02813,41473.0,EA,C/I,Y,1,G,,
SENNA PLUS TABLET,51645085001,0.02813,41473.0,EA,C/I,Y,1,G,,
SENNA PLUS TABLET,51645085006,0.02813,41473.0,EA,C/I,Y,1,G,,
SENNA PLUS TABLET,51645085010,0.02813,41473.0,EA,C/I,Y,1,G,,
SENNA PLUS TABLET,51645085099,0.02813,41473.0,EA,C/I,Y,1,G,,
SENNA PLUS TABLET,68084005001,0.02813,41473.0,EA,C/I,Y,1,G,,
SENNA PROMPT CAPSULE,00224186090,0.08675,41326.0,EA,C/I,Y,4,G,,
SENNA S TABLET,00182111301,0.02813,41473.0,EA,C/I,Y,1,G,,
SENNA S TABLET,00182111310,0.02813,41473.0,EA,C/I,Y,1,G,,
SENNA SOFT 15 MG PILLS,00067624024,0.12167,41473.0,EA,C/I,Y,1,G,,
SENNA SOFT 15 MG PILLS,00067628524,0.12167,41473.0,EA,C/I,Y,1,G,,
SENNA-DOCUSATE SODIUM TABLET,00536035501,0.02813,41473.0,EA,C/I,Y,1,G,,
SENNA-DOCUSATE SODIUM TABLET,00536035510,0.02813,41473.0,EA,C/I,Y,1,G,,
SENNA-GEN NF TABLET,00182109301,0.01134,41473.0,EA,C/I,Y,1,G,,
SENNA-GEN NF TABLET,00182109310,0.01134,41473.0,EA,C/I,Y,1,G,,
SENNA-LAX 8.6 MG TABLET,00603028221,0.01134,41473.0,EA,C/I,Y,1,G,,
SENNA-LAX 8.6 MG TABLET,00603028232,0.01134,41473.0,EA,C/I,Y,1,G,,
SENNA-LAX 8.6 MG TABLET,15127010501,0.01134,41473.0,EA,C/I,Y,1,G,,
SENNA-LAX 8.6 MG TABLET,24385040478,0.01134,41473.0,EA,C/I,Y,1,G,,
SENNA-TIME 8.6 MG TABLET,49483008001,0.01134,41473.0,EA,C/I,Y,1,G,,
SENNA-TIME 8.6 MG TABLET,49483008010,0.01134,41473.0,EA,C/I,Y,1,G,,
SENNA-TIME S TABLET,63739043201,0.02813,41473.0,EA,C/I,Y,1,G,,
SENNA-TIME S TABLET,63739043210,0.02813,41473.0,EA,C/I,Y,1,G,,
SENNALAX-S TABLET,00603028321,0.02813,41473.0,EA,C/I,Y,1,G,,
SENNALAX-S TABLET,00603028332,0.02813,41473.0,EA,C/I,Y,1,G,,
SENNO TABLET,62107003101,0.01134,41473.0,EA,C/I,Y,1,G,,
SENOKOT 8.6 MG TABLET,67618030010,0.21568,41445.0,EA,C/I,Y,"2, 6",B,0.01134,41480.0
SENOKOT 8.6 MG TABLET,67618030011,0.21568,41445.0,EA,C/I,Y,"2, 6",B,0.01134,41480.0
SENOKOT 8.6 MG TABLET,67618030020,0.21568,41445.0,EA,C/I,Y,"2, 6",B,0.01134,41480.0
SENOKOT 8.6 MG TABLET,67618030050,0.21568,41445.0,EA,C/I,Y,"2, 6",B,0.01134,41480.0
SENOKOT TO GO 8.6 MG TABLET,67618030040,0.21568,41445.0,EA,C/I,Y,"2, 6",B,0.01134,41480.0
SENOKOT-S TABLET,67618031001,0.42152,41473.0,EA,C/I,Y,"1, 6",B,0.02813,41480.0
SENOKOT-S TABLET,67618031011,0.42152,41473.0,EA,C/I,Y,"1, 6",B,0.02813,41480.0
SENOKOT-S TABLET,67618031030,0.42152,41473.0,EA,C/I,Y,"1, 6",B,0.02813,41480.0
SENOKOT-S TABLET,67618031060,0.42152,41473.0,EA,C/I,Y,"1, 6",B,0.02813,41480.0
SENSI-CARE MOISTURIZING 2 CRM,43553324403,0.05555,41326.0,GM,C/I,Y,"4, 5",G,,
SENSI-CARE PROTECTIVE OINTMENT,43553325614,0.06758,41382.0,GM,C/I,Y,"4, 5",G,,
SENSIPAR 30 MG TABLET,55513007330,15.22223,41474.0,EA,C/I,N,3,B,,
SENSIPAR 60 MG TABLET,55513007430,30.10369,41474.0,EA,C/I,N,3,B,,
SENSIPAR 90 MG TABLET,55513007530,45.78919,41474.0,EA,C/I,N,3,B,,
SEREVENT DISKUS 50 MCG,00173052100,3.10155,41326.0,EA,C/I,N,"2, 5",B,,
SEROQUEL 100 MG TABLET,00310027110,6.51902,41326.0,EA,C/I,N,2,B,0.20182,41480.0
SEROQUEL 100 MG TABLET,00310027139,6.51902,41326.0,EA,C/I,N,2,B,0.20182,41480.0
SEROQUEL 200 MG TABLET,00310027210,12.37815,41326.0,EA,C/I,N,2,B,0.36321,41480.0
SEROQUEL 200 MG TABLET,00310027239,12.37815,41326.0,EA,C/I,N,2,B,0.36321,41480.0
SEROQUEL 25 MG TABLET,00310027510,3.79248,41326.0,EA,C/I,N,2,B,0.11845,41480.0
SEROQUEL 25 MG TABLET,00310027534,3.79248,41326.0,EA,C/I,N,2,B,0.11845,41480.0
SEROQUEL 25 MG TABLET,00310027539,3.79248,41326.0,EA,C/I,N,2,B,0.11845,41480.0
SEROQUEL 300 MG TABLET,00310027439,16.17705,41326.0,EA,C/I,N,2,B,0.49575,41480.0
SEROQUEL 300 MG TABLET,00310027460,16.17705,41326.0,EA,C/I,N,2,B,0.49575,41480.0
SEROQUEL 400 MG TABLET,00310027910,18.71914,41326.0,EA,C/I,N,2,B,0.55617,41480.0
SEROQUEL 400 MG TABLET,00310027939,18.71914,41326.0,EA,C/I,N,2,B,0.55617,41480.0
SEROQUEL 50 MG TABLET,00310027810,6.24066,41326.0,EA,C/I,N,2,B,0.1855,41480.0
SEROQUEL 50 MG TABLET,00310027834,6.24066,41326.0,EA,C/I,N,2,B,0.1855,41480.0
SEROQUEL 50 MG TABLET,00310027839,6.24066,41326.0,EA,C/I,N,2,B,0.1855,41480.0
SEROQUEL XR 150 MG TABLET,00310028139,11.13431,41354.0,EA,C/I,N,2,B,,
SEROQUEL XR 150 MG TABLET,00310028160,11.13431,41354.0,EA,C/I,N,2,B,,
SEROQUEL XR 200 MG TABLET,00310028239,12.39678,41326.0,EA,C/I,N,2,B,,
SEROQUEL XR 200 MG TABLET,00310028260,12.39678,41326.0,EA,C/I,N,2,B,,
SEROQUEL XR 300 MG TABLET,00310028339,16.25928,41326.0,EA,C/I,N,2,B,,
SEROQUEL XR 300 MG TABLET,00310028360,16.25928,41326.0,EA,C/I,N,2,B,,
SEROQUEL XR 400 MG TABLET,00310028439,19.05805,41326.0,EA,C/I,N,2,B,,
SEROQUEL XR 400 MG TABLET,00310028460,19.05805,41326.0,EA,C/I,N,2,B,,
SEROQUEL XR 50 MG TABLET,00310028039,6.24665,41326.0,EA,C/I,N,2,B,,
SEROQUEL XR 50 MG TABLET,00310028060,6.24665,41326.0,EA,C/I,N,2,B,,
SERTRALINE 20 MG/ML ORAL CONC,16714060101,0.70911,41473.0,ML,C/I,N,"1, 5",G,,
SERTRALINE 20 MG/ML ORAL CONC,16714060102,0.70911,41473.0,ML,C/I,N,"1, 5",G,,
SERTRALINE 20 MG/ML ORAL CONC,59762494001,0.70911,41473.0,ML,C/I,N,"1, 5, 6",G,,
SERTRALINE HCL 100 MG TABLET,00143958005,0.06945,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,00143958009,0.06945,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,00143958030,0.06945,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,00143965405,0.06945,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,00143965409,0.06945,41487.0,EA,C/I,N,"1, 6",G,,
SERTRALINE HCL 100 MG TABLET,00143965430,0.06945,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,00185026530,0.06945,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,00378418801,0.06945,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,00378418805,0.06945,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,00378812701,0.06945,41501.0,EA,C/I,N,"1, 6",G,,
SERTRALINE HCL 100 MG TABLET,00378812705,0.06945,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,00904608961,0.06945,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,16714061301,0.06945,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,16714061304,0.06945,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,16714061305,0.06945,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,16714061306,0.06945,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,31722021405,0.06945,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,31722021430,0.06945,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,51079015101,0.06945,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,51079015120,0.06945,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,51079076401,0.06945,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,51079076420,0.06945,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,54458094510,0.06945,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,59762491001,0.06945,41473.0,EA,C/I,N,"1, 6",G,,
SERTRALINE HCL 100 MG TABLET,59762491002,0.06945,41473.0,EA,C/I,N,"1, 6",G,,
SERTRALINE HCL 100 MG TABLET,59762491003,0.06945,41473.0,EA,C/I,N,"1, 6",G,,
SERTRALINE HCL 100 MG TABLET,59762491004,0.06945,41473.0,EA,C/I,N,"1, 6",G,,
SERTRALINE HCL 100 MG TABLET,59762491005,0.06945,41473.0,EA,C/I,N,"1, 6",G,,
SERTRALINE HCL 100 MG TABLET,60505018203,0.06945,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,60505018208,0.06945,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,65862001305,0.06945,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,65862001330,0.06945,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,68084018201,0.06945,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,68180035302,0.06945,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,68180035305,0.06945,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,68180035306,0.06945,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,68180035309,0.06945,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,68645042654,0.06945,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,76282021401,0.06945,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 100 MG TABLET,76282021405,0.06945,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,00143958209,0.06439,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,00143958230,0.06439,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,00143965609,0.06439,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,00143965630,0.06439,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,00378418601,0.06439,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,00378418605,0.06439,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,00378801101,0.06439,41501.0,EA,C/I,N,"1, 6",G,,
SERTRALINE HCL 25 MG TABLET,00378801105,0.06439,41501.0,EA,C/I,N,"1, 6",G,,
SERTRALINE HCL 25 MG TABLET,00904608761,0.06439,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,16714061101,0.06439,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,16714061104,0.06439,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,16714061105,0.06439,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,16714061106,0.06439,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,31722021205,0.06439,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,31722021230,0.06439,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,31722021290,0.06439,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,51079076201,0.06439,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,51079076220,0.06439,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,54458094710,0.06439,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,59762496001,0.06439,41473.0,EA,C/I,N,"1, 6",G,,
SERTRALINE HCL 25 MG TABLET,60505018003,0.06439,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,60505018008,0.06439,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,65862001105,0.06439,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,65862001130,0.06439,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,68084018001,0.06439,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,68180035106,0.06439,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,68180035109,0.06439,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,68645042454,0.06439,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,76282021201,0.06439,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 25 MG TABLET,76282021205,0.06439,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,00143958105,0.05708,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,00143958109,0.05708,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,00143958130,0.05708,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,00143965505,0.05708,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,00143965509,0.05708,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,00143965530,0.05708,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,00378418701,0.05708,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,00378418705,0.05708,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,00378812101,0.05708,41501.0,EA,C/I,N,"1, 6",G,,
SERTRALINE HCL 50 MG TABLET,00378812105,0.05708,41501.0,EA,C/I,N,"1, 6",G,,
SERTRALINE HCL 50 MG TABLET,00904608861,0.05708,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,16714061201,0.05708,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,16714061204,0.05708,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,16714061205,0.05708,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,16714061206,0.05708,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,31722021305,0.05708,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,31722021330,0.05708,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,51079076301,0.05708,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,51079076320,0.05708,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,54458091302,0.05708,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,54458092405,0.05708,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,54458094410,0.05708,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,59762490001,0.05708,41473.0,EA,C/I,N,"1, 6",G,,
SERTRALINE HCL 50 MG TABLET,59762490002,0.05708,41473.0,EA,C/I,N,"1, 6",G,,
SERTRALINE HCL 50 MG TABLET,59762490003,0.05708,41473.0,EA,C/I,N,"1, 6",G,,
SERTRALINE HCL 50 MG TABLET,59762490004,0.05708,41473.0,EA,C/I,N,"1, 6",G,,
SERTRALINE HCL 50 MG TABLET,59762490005,0.05708,41473.0,EA,C/I,N,"1, 6",G,,
SERTRALINE HCL 50 MG TABLET,60505018103,0.05708,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,60505018108,0.05708,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,65862001205,0.05708,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,65862001230,0.05708,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,68084018101,0.05708,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,68180035202,0.05708,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,68180035205,0.05708,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,68180035206,0.05708,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,68180035209,0.05708,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,68645042554,0.05708,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,76282021301,0.05708,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,76282021305,0.05708,41473.0,EA,C/I,N,1,G,,
SERTRALINE HCL 50 MG TABLET,76282021330,0.05708,41473.0,EA,C/I,N,1,G,,
SF 1.1% GEL,60258015101,0.06481,41473.0,GM,C/I,N,"1, 5",G,,
SF 5000 PLUS CREAM,60258015001,0.07299,41473.0,GM,C/I,N,"1, 5",G,,
SILACE 50 MG/5 ML LIQUID,54838011680,0.00663,41473.0,ML,C/I,Y,"1, 5",G,,
SILACE 60 MG/15 ML SYRUP,54838010780,0.00699,41473.0,ML,C/I,Y,"1, 5",G,,
SILADRYL 12.5 MG/5 ML LIQUID,54838013580,0.00497,41473.0,ML,C/I,Y,"1, 5",G,,
SILADRYL 12.5 MG/5 ML LIQUID,54838013570,0.00843,41473.0,ML,C/I,Y,"1, 5",G,,
SILADRYL 12.5 MG/5 ML LIQUID,54838013540,0.01093,41473.0,ML,C/I,Y,"1, 5",G,,
SILAPAP INFANT'S DROPS,54838014530,0.06983,41473.0,ML,C/I,Y,"1, 5",G,,
SILAPAP INFANT'S DROPS,54838014515,0.13234,41473.0,ML,C/I,Y,"1, 5",G,,
SILDENAFIL 20 MG TABLET,00093551798,0.75685,41473.0,EA,C/I,N,"1, 6",G,,
SILDENAFIL 20 MG TABLET,00378165777,0.75685,41473.0,EA,C/I,N,1,G,,
SILDENAFIL 20 MG TABLET,00591378019,0.75685,41473.0,EA,C/I,N,1,G,,
SILDENAFIL 20 MG TABLET,13668018505,0.75685,41473.0,EA,C/I,N,1,G,,
SILDENAFIL 20 MG TABLET,13668018590,0.75685,41473.0,EA,C/I,N,1,G,,
SILDENAFIL 20 MG TABLET,16714033801,0.75685,41501.0,EA,C/I,N,"1, 6",G,,
SILDENAFIL 20 MG TABLET,55111037290,0.75685,41473.0,EA,C/I,N,1,G,,
SILDENAFIL 20 MG TABLET,59762003301,0.75685,41473.0,EA,C/I,N,"1, 6",G,,
SILDENAFIL 20 MG TABLET,60505340405,0.75685,41473.0,EA,C/I,N,1,G,,
SILDENAFIL 20 MG TABLET,60505340409,0.75685,41473.0,EA,C/I,N,1,G,,
SILDENAFIL 20 MG TABLET,68084062221,0.75685,41473.0,EA,C/I,N,"1, 6",G,,
SILENOR 3 MG TABLET,42847010303,5.65114,41326.0,EA,C/I,N,2,B,,
SILENOR 3 MG TABLET,42847010310,5.65114,41326.0,EA,C/I,N,2,B,,
SILENOR 3 MG TABLET,42847010330,5.65114,41326.0,EA,C/I,N,2,B,,
SILENOR 6 MG TABLET,42847010603,5.57957,41326.0,EA,C/I,N,2,B,,
SILENOR 6 MG TABLET,42847010610,5.57957,41326.0,EA,C/I,N,2,B,,
SILENOR 6 MG TABLET,42847010630,5.57957,41326.0,EA,C/I,N,2,B,,
SILTUSSIN DAS LIQUID,54838013040,0.01103,41473.0,ML,C/I,Y,"1, 5",G,,
SILTUSSIN DM COUGH SYRUP,54838020980,0.00649,41473.0,ML,C/I,Y,"1, 5",G,,
SILTUSSIN DM COUGH SYRUP,54838020970,0.0079,41473.0,ML,C/I,Y,"1, 5",G,,
SILTUSSIN DM COUGH SYRUP,54838020940,0.01143,41473.0,ML,C/I,Y,"1, 5",G,,
SILTUSSIN DM DAS LIQUID,54838013340,0.02213,41473.0,ML,C/I,Y,"1, 5",G,,
SILTUSSIN SA 100 MG/5 ML SYR,54838011780,0.00499,41473.0,ML,C/I,Y,"1, 5",G,,
SILTUSSIN SA 100 MG/5 ML SYR,54838011770,0.00853,41473.0,ML,C/I,Y,"1, 5",G,,
SILTUSSIN SA 100 MG/5 ML SYR,54838011740,0.01103,41473.0,ML,C/I,Y,"1, 5",G,,
SILVADENE 1% CREAM,61570013140,0.11933,41445.0,GM,C/I,N,"2, 5",B,0.10717,41480.0
SILVADENE 1% CREAM,61570013150,0.20722,41417.0,GM,C/I,N,"2, 5",B,0.19717,41480.0
SILVADENE 1% CREAM,61570013120,0.228,41326.0,GM,C/I,N,"4, 5",B,0.691,41480.0
