,,,,,,,,,,
CMS,,,,,,,,,,
Weekly NADAC Reference File as of 07/16/2014,,,,,,,,,,
NDC Description,NDC,"NADAC
Per Unit","Effective
Date","Pricing
Unit","Pharmacy
Type
Indicator",OTC,"Explanation
Code","Classification
for Rate
Setting","Corresponding
Generic Drug
NADAC
Per Unit","Corresponding
Generic Drug
Effective
Date"
PHENYTOIN SOD EXT 100 MG CAP,65162021250,0.09008,06/18/2014,EA,C/I,N,1,G,,
PHENYTOIN SOD EXT 100 MG CAP,68084037601,0.09008,06/18/2014,EA,C/I,N,1,G,,
PHENYTOIN SOD EXT 200 MG CAP,62756029983,0.60209,10/24/2013,EA,C/I,N,4,G,,
PHENYTOIN SOD EXT 200 MG CAP,62756029988,0.60209,10/24/2013,EA,C/I,N,4,G,,
PHENYTOIN SOD EXT 300 MG CAP,62756043283,0.92950,01/22/2014,EA,C/I,N,4,G,,
PHENYTOIN SOD EXT 300 MG CAP,62756043288,0.92950,01/22/2014,EA,C/I,N,4,G,,
PHILITH 0.4-0.035 MG TABLET,16714034701,0.75487,06/18/2014,EA,C/I,N,1,G,,
PHILITH 0.4-0.035 MG TABLET,16714034704,0.75487,06/18/2014,EA,C/I,N,1,G,,
PHOSLYRA 667 MG/5 ML SOLUTION,49230064331,0.16303,07/18/2013,ML,C/I,N,"4, 5",B,,
PHOSPHA 250 NEUTRAL TABLET,64980010401,0.31506,06/18/2014,EA,C/I,N,1,G,,
PHOSPHATE ENEMA,00904353578,0.00592,06/18/2014,ML,C/I,Y,"1, 5",G,,
PHOSPHOLINE IODIDE 0.125%,00046106505,17.27120,02/19/2014,ML,C/I,N,"4, 5",B,,
PHRENILIN FORTE CAPSULE,00187084401,14.84400,11/07/2013,EA,C/I,N,"4, 6",B-ANDA,,
PICATO 0.015% GEL,50222050247,218.98604,05/01/2014,EA,C/I,N,"2, 5",B,,
PICATO 0.05% GEL,50222050347,322.65637,05/01/2014,EA,C/I,N,"2, 5",B,,
PILOCARPINE 1% EYE DROPS,17478022312,4.26967,06/18/2014,ML,C/I,N,"1, 5",G,,
PILOCARPINE 1% EYE DROPS,61314020315,4.26967,06/18/2014,ML,C/I,N,"1, 5",G,,
PILOCARPINE 2% EYE DROPS,17478022412,4.76681,06/18/2014,ML,C/I,N,"1, 5",G,,
PILOCARPINE 2% EYE DROPS,61314020415,4.76681,06/18/2014,ML,C/I,N,"1, 5",G,,
PILOCARPINE 4% EYE DROPS,61314020615,5.12193,06/18/2014,ML,C/I,N,"1, 5",G,,
PILOCARPINE HCL 5 MG TABLET,00054005625,0.61116,06/18/2014,EA,C/I,N,1,G,,
PILOCARPINE HCL 5 MG TABLET,00115592201,0.61116,06/18/2014,EA,C/I,N,1,G,,
PILOCARPINE HCL 5 MG TABLET,00228280111,0.61116,06/18/2014,EA,C/I,N,"1, 6",G,,
PILOCARPINE HCL 5 MG TABLET,00527131301,0.61116,06/18/2014,EA,C/I,N,1,G,,
PILOCARPINE HCL 7.5 MG TABLET,00115591101,1.11294,06/18/2014,EA,C/I,N,1,G,,
PILOCARPINE HCL 7.5 MG TABLET,00228283711,1.11294,06/18/2014,EA,C/I,N,"1, 6",G,,
PILOCARPINE HCL 7.5 MG TABLET,00527140701,1.11294,06/18/2014,EA,C/I,N,1,G,,
PIMTREA 28 DAY TABLET,16714040401,1.00444,06/18/2014,EA,C/I,N,1,G,,
PIMTREA 28 DAY TABLET,16714040404,1.00444,06/18/2014,EA,C/I,N,1,G,,
PINDOLOL 10 MG TABLET,00378012701,1.24452,06/18/2014,EA,C/I,N,1,G,,
PINDOLOL 10 MG TABLET,57664065688,1.24452,06/18/2014,EA,C/I,N,1,G,,
PINDOLOL 5 MG TABLET,00378005201,0.88512,06/18/2014,EA,C/I,N,1,G,,
PINDOLOL 5 MG TABLET,57664065588,0.88512,06/18/2014,EA,C/I,N,1,G,,
PINK BISMUTH 262 MG/15 ML SUSP,00113030240,0.00618,01/22/2014,ML,C/I,Y,"4, 5",G,,
PINK BISMUTH 262 MG/15 ML SUSP,37205030240,0.00618,01/22/2014,ML,C/I,Y,"4, 5",G,,
PINK BISMUTH 262 MG/15 ML SUSP,24385030234,0.00695,06/18/2014,ML,C/I,Y,"1, 5",G,,
PINK BISMUTH 262 MG/15 ML SUSP,00113030234,0.00817,01/22/2014,ML,C/I,Y,"4, 5",G,,
PINK BISMUTH 262 MG/15 ML SUSP,37205030234,0.00817,01/22/2014,ML,C/I,Y,"4, 5",G,,
PINK BISMUTH CAPLET,24385001758,0.06628,06/18/2014,EA,C/I,Y,1,G,,
PINK BISMUTH MAX-STR SUSP,24385033734,0.00944,06/18/2014,ML,C/I,Y,"1, 5",G,,
PINK BISMUTH MAX-STR SUSP,37205033734,0.00944,06/18/2014,ML,C/I,Y,"1, 5",G,,
PINK BISMUTH TABLET CHEW,00603023516,0.06064,06/18/2014,EA,C/I,Y,1,G,,
PINK BISMUTH TABLET CHEW,24385002465,0.06064,06/18/2014,EA,C/I,Y,1,G,,
PINK BISMUTH TABLET CHEW,37205072065,0.06064,06/18/2014,EA,C/I,Y,1,G,,
PIOGLITAZ-GLIMEPIR 30-2 MG TAB,00781563431,9.57161,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZ-GLIMEPIR 30-4 MG TAB,00781563531,9.57300,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 15 MG TABLET,00093204805,0.17720,06/18/2014,EA,C/I,N,"1, 6",G,,
PIOGLITAZONE HCL 15 MG TABLET,00093204856,0.17720,06/18/2014,EA,C/I,N,"1, 6",G,,
PIOGLITAZONE HCL 15 MG TABLET,00093204898,0.17720,06/18/2014,EA,C/I,N,"1, 6",G,,
PIOGLITAZONE HCL 15 MG TABLET,00378004805,0.17720,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 15 MG TABLET,00378004877,0.17720,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 15 MG TABLET,00378004893,0.17720,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 15 MG TABLET,00591320505,0.17720,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 15 MG TABLET,00591320519,0.17720,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 15 MG TABLET,00591320530,0.17720,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 15 MG TABLET,00781542010,0.17720,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 15 MG TABLET,00781542031,0.17720,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 15 MG TABLET,00781542092,0.17720,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 15 MG TABLET,13668014005,0.17720,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 15 MG TABLET,13668014030,0.17720,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 15 MG TABLET,13668014090,0.17720,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 15 MG TABLET,16729002010,0.17720,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 15 MG TABLET,16729002015,0.17720,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 15 MG TABLET,16729002016,0.17720,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 15 MG TABLET,33342005407,0.17720,06/18/2014,EA,C/I,N,"1, 6",G,,
PIOGLITAZONE HCL 15 MG TABLET,33342005410,0.17720,06/18/2014,EA,C/I,N,"1, 6",G,,
PIOGLITAZONE HCL 15 MG TABLET,33342005415,0.17720,06/18/2014,EA,C/I,N,"1, 6",G,,
PIOGLITAZONE HCL 15 MG TABLET,51079051301,0.17720,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 15 MG TABLET,51079051320,0.17720,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 15 MG TABLET,51991070810,0.17720,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 15 MG TABLET,51991070833,0.17720,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 15 MG TABLET,51991070890,0.17720,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 15 MG TABLET,54458088510,0.17720,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 15 MG TABLET,63304025405,0.17720,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 15 MG TABLET,63304025430,0.17720,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 15 MG TABLET,63304025490,0.17720,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 15 MG TABLET,63304031105,0.17720,06/18/2014,EA,C/I,N,"1, 6",G,,
PIOGLITAZONE HCL 15 MG TABLET,63304031130,0.17720,06/18/2014,EA,C/I,N,"1, 6",G,,
PIOGLITAZONE HCL 15 MG TABLET,63304031190,0.17720,06/18/2014,EA,C/I,N,"1, 6",G,,
PIOGLITAZONE HCL 15 MG TABLET,65862051230,0.17720,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 15 MG TABLET,68084064901,0.17720,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 30 MG TABLET,00093204705,0.23310,06/18/2014,EA,C/I,N,"1, 6",G,,
PIOGLITAZONE HCL 30 MG TABLET,00093204756,0.23310,06/18/2014,EA,C/I,N,"1, 6",G,,
PIOGLITAZONE HCL 30 MG TABLET,00093204798,0.23310,06/18/2014,EA,C/I,N,"1, 6",G,,
PIOGLITAZONE HCL 30 MG TABLET,00378022805,0.23310,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 30 MG TABLET,00378022877,0.23310,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 30 MG TABLET,00378022893,0.23310,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 30 MG TABLET,00591320605,0.23310,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 30 MG TABLET,00591320619,0.23310,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 30 MG TABLET,00591320630,0.23310,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 30 MG TABLET,00781542110,0.23310,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 30 MG TABLET,00781542131,0.23310,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 30 MG TABLET,00781542192,0.23310,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 30 MG TABLET,13668011905,0.23310,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 30 MG TABLET,13668011930,0.23310,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 30 MG TABLET,13668011990,0.23310,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 30 MG TABLET,16729002110,0.23310,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 30 MG TABLET,16729002115,0.23310,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 30 MG TABLET,16729002116,0.23310,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 30 MG TABLET,33342005507,0.23310,06/18/2014,EA,C/I,N,"1, 6",G,,
PIOGLITAZONE HCL 30 MG TABLET,33342005510,0.23310,06/18/2014,EA,C/I,N,"1, 6",G,,
PIOGLITAZONE HCL 30 MG TABLET,33342005515,0.23310,06/18/2014,EA,C/I,N,"1, 6",G,,
PIOGLITAZONE HCL 30 MG TABLET,51079051401,0.23310,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 30 MG TABLET,51079051420,0.23310,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 30 MG TABLET,51991070910,0.23310,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 30 MG TABLET,51991070990,0.23310,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 30 MG TABLET,54458088410,0.23310,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 30 MG TABLET,63304025505,0.23310,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 30 MG TABLET,63304025530,0.23310,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 30 MG TABLET,63304025590,0.23310,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 30 MG TABLET,63304031205,0.23310,06/18/2014,EA,C/I,N,"1, 6",G,,
PIOGLITAZONE HCL 30 MG TABLET,63304031230,0.23310,06/18/2014,EA,C/I,N,"1, 6",G,,
PIOGLITAZONE HCL 30 MG TABLET,63304031290,0.23310,06/18/2014,EA,C/I,N,"1, 6",G,,
PIOGLITAZONE HCL 30 MG TABLET,65862051330,0.23310,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 30 MG TABLET,68084065201,0.23310,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 45 MG TABLET,00093204605,0.26236,06/18/2014,EA,C/I,N,"1, 6",G,,
PIOGLITAZONE HCL 45 MG TABLET,00093204656,0.26236,06/18/2014,EA,C/I,N,"1, 6",G,,
PIOGLITAZONE HCL 45 MG TABLET,00093204698,0.26236,06/18/2014,EA,C/I,N,"1, 6",G,,
PIOGLITAZONE HCL 45 MG TABLET,00378031805,0.26236,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 45 MG TABLET,00378031877,0.26236,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 45 MG TABLET,00378031893,0.26236,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 45 MG TABLET,00591320705,0.26236,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 45 MG TABLET,00591320719,0.26236,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 45 MG TABLET,00591320730,0.26236,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 45 MG TABLET,00781542210,0.26236,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 45 MG TABLET,00781542231,0.26236,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 45 MG TABLET,00781542292,0.26236,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 45 MG TABLET,13668012005,0.26236,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 45 MG TABLET,13668012030,0.26236,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 45 MG TABLET,13668012090,0.26236,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 45 MG TABLET,16729002210,0.26236,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 45 MG TABLET,16729002215,0.26236,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 45 MG TABLET,16729002216,0.26236,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 45 MG TABLET,33342005607,0.26236,06/18/2014,EA,C/I,N,"1, 6",G,,
PIOGLITAZONE HCL 45 MG TABLET,33342005610,0.26236,06/18/2014,EA,C/I,N,"1, 6",G,,
PIOGLITAZONE HCL 45 MG TABLET,33342005615,0.26236,06/18/2014,EA,C/I,N,"1, 6",G,,
PIOGLITAZONE HCL 45 MG TABLET,51079051501,0.26236,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 45 MG TABLET,51079051520,0.26236,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 45 MG TABLET,51991071010,0.26236,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 45 MG TABLET,51991071033,0.26236,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 45 MG TABLET,51991071090,0.26236,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 45 MG TABLET,54458088310,0.26236,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 45 MG TABLET,63304026105,0.26236,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 45 MG TABLET,63304026130,0.26236,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 45 MG TABLET,63304026190,0.26236,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 45 MG TABLET,63304031305,0.26236,06/18/2014,EA,C/I,N,"1, 6",G,,
PIOGLITAZONE HCL 45 MG TABLET,63304031330,0.26236,06/18/2014,EA,C/I,N,"1, 6",G,,
PIOGLITAZONE HCL 45 MG TABLET,63304031390,0.26236,06/18/2014,EA,C/I,N,"1, 6",G,,
PIOGLITAZONE HCL 45 MG TABLET,65862051430,0.26236,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 45 MG TABLET,68084063101,0.26236,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE HCL 45 MG TABLET,68084066001,0.26236,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE-METFORMIN 15-500,00093504906,2.28291,06/18/2014,EA,C/I,N,"1, 6",G,,
PIOGLITAZONE-METFORMIN 15-500,00093504986,2.28291,06/18/2014,EA,C/I,N,"1, 6",G,,
PIOGLITAZONE-METFORMIN 15-500,00378155091,2.28291,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE-METFORMIN 15-500,00781562660,2.28291,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE-METFORMIN 15-500,13668028033,2.28291,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE-METFORMIN 15-500,13668028060,2.28291,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE-METFORMIN 15-500,65862052518,2.28291,06/18/2014,EA,C/I,N,"1, 6",G,,
PIOGLITAZONE-METFORMIN 15-500,65862052560,2.28291,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE-METFORMIN 15-850,00093505006,2.21919,06/18/2014,EA,C/I,N,"1, 6",G,,
PIOGLITAZONE-METFORMIN 15-850,00093505086,2.21919,06/18/2014,EA,C/I,N,"1, 6",G,,
PIOGLITAZONE-METFORMIN 15-850,00378157591,2.21919,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE-METFORMIN 15-850,00781562760,2.21919,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE-METFORMIN 15-850,13668028133,2.21919,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE-METFORMIN 15-850,13668028160,2.21919,06/18/2014,EA,C/I,N,1,G,,
PIOGLITAZONE-METFORMIN 15-850,65862052618,2.21919,06/18/2014,EA,C/I,N,"1, 6",G,,
PIOGLITAZONE-METFORMIN 15-850,65862052660,2.21919,06/18/2014,EA,C/I,N,1,G,,
PIRMELLA 1-35-28 TABLET,68180089311,0.44600,06/18/2014,EA,C/I,N,1,G,,
PIRMELLA 1-35-28 TABLET,68180089313,0.44600,06/18/2014,EA,C/I,N,1,G,,
PIRMELLA 7-7-7-28 TABLET,68180089211,0.58935,06/18/2014,EA,C/I,N,1,G,,
PIRMELLA 7-7-7-28 TABLET,68180089213,0.58935,06/18/2014,EA,C/I,N,1,G,,
PIROXICAM 10 MG CAPSULE,00093075601,0.94358,06/18/2014,EA,C/I,N,1,G,,
PIROXICAM 10 MG CAPSULE,29033001201,0.94358,06/18/2014,EA,C/I,N,1,G,,
PIROXICAM 10 MG CAPSULE,59762014001,0.94358,06/18/2014,EA,C/I,N,"1, 6",G,,
PIROXICAM 20 MG CAPSULE,00093075701,1.62366,06/18/2014,EA,C/I,N,1,G,,
PIROXICAM 20 MG CAPSULE,00093075705,1.62366,06/18/2014,EA,C/I,N,1,G,,
PIROXICAM 20 MG CAPSULE,29033001301,1.62366,06/18/2014,EA,C/I,N,1,G,,
PIROXICAM 20 MG CAPSULE,29033001305,1.62366,06/18/2014,EA,C/I,N,1,G,,
PIROXICAM 20 MG CAPSULE,59762014501,1.62366,06/18/2014,EA,C/I,N,"1, 6",G,,
PLAN B ONE-STEP 1.5 MG TABLET,51285014619,32.84691,05/07/2014,EA,C/I,Y,2,B,28.78019,06/18/2014
PLAN B ONE-STEP 1.5 MG TABLET,51285016288,32.84691,11/21/2013,EA,C/I,Y,2,B,28.78019,06/18/2014
PLAN B ONE-STEP 1.5 MG TABLET,51285094388,32.84691,11/21/2013,EA,C/I,Y,2,B,28.78019,06/18/2014
PLAQUENIL 200 MG TABLET,00024156210,3.79721,01/23/2014,EA,C/I,N,2,B,0.09665,06/18/2014
PLAQUENIL 200 MG TABLET,24987056210,3.79721,05/14/2014,EA,C/I,N,2,B,0.09665,06/18/2014
PLAVIX 75 MG TABLET,63653117101,6.25597,09/19/2013,EA,C/I,N,2,B,0.11126,06/18/2014
PLAVIX 75 MG TABLET,63653117103,6.25597,09/19/2013,EA,C/I,N,2,B,0.11126,06/18/2014
PLAVIX 75 MG TABLET,63653117105,6.25597,09/19/2013,EA,C/I,N,2,B,0.11126,06/18/2014
PLAVIX 75 MG TABLET,63653117106,6.25597,09/19/2013,EA,C/I,N,2,B,0.11126,06/18/2014
PNV PRENATAL PLUS MULTIVIT TAB,44946104501,0.30238,06/18/2014,EA,C/I,N,1,G,,
PNV PRENATAL PLUS MULTIVIT TAB,44946104509,0.30238,06/18/2014,EA,C/I,N,1,G,,
PNV-DHA SOFTGEL,42192032130,1.04607,06/18/2014,EA,C/I,N,1,G,,
PNV-SELECT TABLET,42192032090,1.00987,05/21/2014,EA,C/I,N,4,G,,
PODOFILOX 0.5% TOPICAL SOLN,00574061105,13.49638,06/18/2014,ML,C/I,N,"1, 5",G,,
PODOFILOX 0.5% TOPICAL SOLN,00591320413,13.49638,06/18/2014,ML,C/I,N,"1, 5, 6",G,,
POLY HIST FORTE TABLET,50991021001,0.58423,01/22/2014,EA,C/I,Y,4,G,,
POLY HIST FORTE TABLET,50991021601,0.59986,05/21/2014,EA,C/I,Y,4,G,,
POLYCIN EYE OINTMENT,48102000435,3.39603,06/18/2014,GM,C/I,N,"1, 5",G,,
POLYETHYLENE GLYCOL 3350 POWD,00904602576,0.01856,06/18/2014,GM,C/I,Y,"1, 5",G,,
POLYETHYLENE GLYCOL 3350 POWD,45802086803,0.01856,06/18/2014,GM,C/I,Y,"1, 5",G,,
POLYETHYLENE GLYCOL 3350 POWD,00904602577,0.02313,06/18/2014,GM,C/I,Y,"1, 5",G,,
POLYETHYLENE GLYCOL 3350 POWD,45802086802,0.02313,06/18/2014,GM,C/I,Y,"1, 5",G,,
POLYETHYLENE GLYCOL 3350 POWD,45802086801,0.02839,06/18/2014,GM,C/I,Y,"1, 5",G,,
POLYETHYLENE GLYCOL 3350 POWD,68016002457,0.02839,06/18/2014,GM,C/I,Y,"1, 5, 6",G,,
POLYETHYLENE GLYCOL 3350 POWD,00574041205,0.03152,06/18/2014,GM,C/I,N,"1, 5",G,,
POLYETHYLENE GLYCOL 3350 POWD,51991045757,0.03152,06/18/2014,GM,C/I,N,"1, 5",G,,
POLYETHYLENE GLYCOL 3350 POWD,62175044231,0.03152,06/18/2014,GM,C/I,N,"1, 5",G,,
POLYETHYLENE GLYCOL 3350 POWD,00574041202,0.03513,06/18/2014,GM,C/I,N,"1, 5",G,,
POLYETHYLENE GLYCOL 3350 POWD,51991045758,0.03513,06/18/2014,GM,C/I,N,"1, 5",G,,
POLYETHYLENE GLYCOL 3350 POWD,62175044215,0.03513,06/18/2014,GM,C/I,N,"1, 5",G,,
POLYETHYLENE GLYCOL 3350 POWD,00904602561,1.32042,06/18/2014,EA,C/I,Y,1,G,,
POLYETHYLENE GLYCOL 3350 POWD,51079030601,1.32042,06/18/2014,EA,C/I,Y,1,G,,
POLYETHYLENE GLYCOL 3350 POWD,51079030630,1.32042,06/18/2014,EA,C/I,Y,1,G,,
POLYETHYLENE GLYCOL 3350 POWD,00574041207,1.77972,06/18/2014,EA,C/I,N,1,G,,
POLYMYXIN B-TMP EYE DROPS,17478070311,0.83736,06/18/2014,ML,C/I,N,"1, 5",G,,
POLYMYXIN B-TMP EYE DROPS,24208031510,0.83736,06/18/2014,ML,C/I,N,"1, 5",G,,
POLYMYXIN B-TMP EYE DROPS,60758090810,0.83736,06/18/2014,ML,C/I,N,"1, 5, 6",G,,
POLYMYXIN B-TMP EYE DROPS,61314062810,0.83736,06/18/2014,ML,C/I,N,"1, 5",G,,
POLYSACCHARIDE IRON CAPSULE,10267146501,0.09994,06/18/2014,EA,C/I,Y,1,G,,
PORTIA-28 TABLET,00555902058,0.55479,06/18/2014,EA,C/I,N,1,G,,
POTASSIUM 25 MEQ TABLET EFF,00904272046,0.40714,06/18/2014,EA,C/I,N,1,G,,
POTASSIUM 25 MEQ TABLET EFF,00904272060,0.40714,06/18/2014,EA,C/I,N,1,G,,
POTASSIUM CITRATE ER 10 MEQ TB,00245007111,1.26424,06/18/2014,EA,C/I,N,"1, 6",G,,
POTASSIUM CITRATE ER 15 MEQ TB,44523041501,1.97104,06/18/2014,EA,C/I,N,"1, 6",G,,
POTASSIUM CITRATE ER 5 MEQ TAB,00245007011,0.87277,06/18/2014,EA,C/I,N,"1, 6",G,,
POTASSIUM CL 10% (20 MEQ/15 ML,00603153258,0.08185,06/18/2014,ML,C/I,N,"1, 5",G,,
POTASSIUM CL 10% (20 MEQ/15 ML,00603153458,0.08185,06/18/2014,ML,C/I,N,"1, 5",G,,
POTASSIUM CL 10% (20 MEQ/15 ML,00603153558,0.08185,06/18/2014,ML,C/I,N,"1, 5",G,,
POTASSIUM CL 10% (20 MEQ/15 ML,00904100716,0.08185,06/18/2014,ML,C/I,N,"1, 5",G,,
POTASSIUM CL 10% (40 MEQ/30 ML,16571030316,0.08185,06/18/2014,ML,C/I,N,"1, 5",G,,
POTASSIUM CL 20 MEQ PACKET,76439034310,1.02559,06/18/2014,EA,C/I,N,1,G,,
POTASSIUM CL 20 MEQ PACKET,76439034330,1.02559,06/18/2014,EA,C/I,N,1,G,,
POTASSIUM CL 20% (40 MEQ/15 ML,00603153658,0.12150,06/18/2014,ML,C/I,N,"1, 5",G,,
POTASSIUM CL 20% (40 MEQ/15 ML,16571030416,0.12150,07/16/2014,ML,C/I,N,"1, 5, 6",G,,
POTASSIUM CL ER 10 MEQ CAPSULE,00574018101,0.55031,06/18/2014,EA,C/I,N,1,G,,
POTASSIUM CL ER 10 MEQ CAPSULE,00574018105,0.55031,06/18/2014,EA,C/I,N,1,G,,
POTASSIUM CL ER 10 MEQ CAPSULE,00574018190,0.55031,06/18/2014,EA,C/I,N,1,G,,
POTASSIUM CL ER 10 MEQ CAPSULE,00904606861,0.55031,06/18/2014,EA,C/I,N,1,G,,
POTASSIUM CL ER 10 MEQ CAPSULE,10370022001,0.55031,06/18/2014,EA,C/I,N,"1, 6",G,,
POTASSIUM CL ER 10 MEQ CAPSULE,10370022005,0.55031,06/18/2014,EA,C/I,N,"1, 6",G,,
POTASSIUM CL ER 10 MEQ CAPSULE,51477000103,0.55031,06/18/2014,EA,C/I,N,"1, 6",G,,
POTASSIUM CL ER 10 MEQ CAPSULE,51477000104,0.55031,06/18/2014,EA,C/I,N,"1, 6",G,,
POTASSIUM CL ER 10 MEQ CAPSULE,53746054201,0.55031,07/02/2014,EA,C/I,N,"1, 6",G,,
POTASSIUM CL ER 10 MEQ CAPSULE,53746054205,0.55031,07/02/2014,EA,C/I,N,"1, 6",G,,
POTASSIUM CL ER 10 MEQ CAPSULE,53746054210,0.55031,07/02/2014,EA,C/I,N,"1, 6",G,,
POTASSIUM CL ER 10 MEQ CAPSULE,62037056001,0.55031,06/18/2014,EA,C/I,N,1,G,,
POTASSIUM CL ER 10 MEQ CAPSULE,62037056005,0.55031,06/18/2014,EA,C/I,N,1,G,,
