DRAFT,,,,,,,
CMS,,,,,,,
NADAC Reference File as of 12/27/2012,,,,,,,
NDC Description,NDC,"NADAC
Per Unit",Pharmacy Type Indicator,OTC,Date,Explanation Code,Update
TRAZODONE 50 MG TAB,00378347101,0.0245,C/I,N,41263.0,1.0,N
TRAZODONE 50 MG TAB,00378347110,0.0245,C/I,N,41263.0,1.0,N
TRAZODONE 50 MG TAB,00603616002,0.0245,C/I,N,41263.0,1.0,N
TRAZODONE 50 MG TAB,00603616013,0.0245,C/I,N,41263.0,1.0,N
TRAZODONE 50 MG TAB,00603616016,0.0245,C/I,N,41263.0,1.0,N
TRAZODONE 50 MG TAB,00603616020,0.0245,C/I,N,41263.0,1.0,N
TRAZODONE 50 MG TAB,00603616021,0.0245,C/I,N,41263.0,1.0,N
TRAZODONE 50 MG TAB,00603616028,0.0245,C/I,N,41263.0,1.0,N
TRAZODONE 50 MG TAB,00603616032,0.0245,C/I,N,41263.0,1.0,N
TRAZODONE 50 MG TAB,00904399061,0.0245,C/I,N,41263.0,1.0,N
TRAZODONE 50 MG TAB,50111043301,0.0245,C/I,N,41263.0,1.0,N
TRAZODONE 50 MG TAB,50111043302,0.0245,C/I,N,41263.0,1.0,N
TRAZODONE 50 MG TAB,50111043303,0.0245,C/I,N,41263.0,1.0,N
TRAZODONE 50 MG TAB,53489051001,0.0245,C/I,N,41263.0,1.0,N
TRAZODONE 50 MG TAB,60505265301,0.0245,C/I,N,41263.0,1.0,N
TRAZODONE 50 MG TAB,60505265305,0.0245,C/I,N,41263.0,1.0,N
TRAZODONE 50 MG TAB,60505265307,0.0245,C/I,N,41263.0,1.0,N
TRETINOIN 0.01% GEL,43478024515,0.99706,C/I,N,41263.0,"1, 5",N
TRETINOIN 0.01% GEL,43478024545,0.73423,C/I,N,41263.0,"1, 5",N
TRETINOIN 0.01% GEL,45802036235,0.99706,C/I,N,41263.0,"1, 5, 6",N
TRETINOIN 0.01% GEL,45802036242,0.73423,C/I,N,41263.0,"1, 5, 6",N
TRETINOIN 0.025% CRM,00472011720,0.64187,C/I,N,41263.0,"1, 5, 6",N
TRETINOIN 0.025% CRM,00472011745,0.55132,C/I,N,41263.0,"1, 5, 6",N
TRETINOIN 0.025% CRM,43478024320,0.64187,C/I,N,41263.0,"1, 5",N
TRETINOIN 0.025% CRM,43478024345,0.55132,C/I,N,41263.0,"1, 5",N
TRETINOIN 0.025% CRM,45802018202,0.64187,C/I,N,41263.0,"1, 5, 6",N
TRETINOIN 0.025% CRM,45802018242,0.55132,C/I,N,41263.0,"1, 5, 6",N
TRETINOIN 0.025% GEL,43478024415,1.05361,C/I,N,41263.0,"1, 5",N
TRETINOIN 0.025% GEL,43478024445,0.8417,C/I,N,41263.0,"1, 5",N
TRETINOIN 0.025% GEL,45802036335,1.05361,C/I,N,41263.0,"1, 5, 6",N
TRETINOIN 0.025% GEL,45802036342,0.8417,C/I,N,41263.0,"1, 5, 6",N
TRETINOIN 0.05% CRM,43478024220,1.09516,C/I,N,41263.0,"1, 5",N
TRETINOIN 0.05% CRM,43478024245,0.90995,C/I,N,41263.0,"1, 5",N
TRETINOIN 0.05% CRM,45802036102,1.09516,C/I,N,41263.0,"1, 5, 6",N
TRETINOIN 0.05% CRM,45802036142,0.90995,C/I,N,41263.0,"1, 5, 6",N
TRETINOIN 0.1% CRM,43478024120,1.24394,C/I,N,41263.0,"1, 5",N
TRETINOIN 0.1% CRM,43478024145,1.05591,C/I,N,41263.0,"1, 5",N
TRETINOIN 0.1% CRM,45802018302,1.24394,C/I,N,41263.0,"1, 5, 6",N
TRETINOIN 0.1% CRM,45802018342,1.05591,C/I,N,41263.0,"1, 5, 6",N
TREXIMET 85-500 MG TAB,00173075000,22.94397,C/I,N,41263.0,4.0,N
TRIAMCINOLONE 0.025% CRM,00168000315,0.18596,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.025% CRM,00168000380,0.08296,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.025% CRM,00603786174,0.18596,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.025% CRM,00603786190,0.08296,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.025% CRM,45802006305,0.03641,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.025% CRM,45802006335,0.18596,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.025% CRM,45802006336,0.08296,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.025% LOT,00168033660,0.37019,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.025% LOT,60432056060,0.37019,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.025% OINT,00168000580,0.08562,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.025% OINT,45802005435,0.30041,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.025% OINT,45802005436,0.08562,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.1% CRM,00168000415,0.22046,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.1% CRM,00168000416,0.03955,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.1% CRM,00168000480,0.10075,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.1% CRM,00603786274,0.22046,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.1% CRM,00603786290,0.10075,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.1% CRM,45802006405,0.04116,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.1% CRM,45802006435,0.22046,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.1% CRM,45802006436,0.10075,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.1% CRM,51672128201,0.22046,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.1% CRM,51672128202,0.20215,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.1% CRM,51672128208,0.10075,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.1% CRM,67877025115,0.22046,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.1% CRM,67877025130,0.20215,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.1% CRM,67877025145,0.04116,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.1% CRM,67877025180,0.10075,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.1% LOT,00168033760,0.43199,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.1% LOT,00603786449,0.43199,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.1% LOT,60432056160,0.43199,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.1% OINT,00168000615,0.22579,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.1% OINT,00168000616,0.04083,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.1% OINT,00168000680,0.107,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.1% OINT,00472030680,0.107,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.1% OINT,45802005505,0.04376,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.1% OINT,45802005535,0.22579,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.1% OINT,45802005536,0.107,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.1% OINT,51672128401,0.22579,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.1% OINT,51672128408,0.107,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.1% PASTE,51672126705,8.68335,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.1% PASTE,51672133505,8.68335,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.1% PASTE,64980032005,8.68335,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.5% CRM,00168000215,0.45499,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.5% CRM,45802006535,0.45499,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 0.5% OINT,45802004935,0.48796,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 55 MCG NASAL SPY,00093208517,4.28331,C/I,N,41263.0,"1, 5",N
TRIAMCINOLONE 55 MCG NASAL SPY,00955171016,4.28331,C/I,N,41263.0,"1, 5, 6",N
TRIAMINIC COLD & COUGH LIQ,00031224713,0.03746,C/I,Y,41263.0,"2, 5, 6",N
TRIAMINIC COLD & COUGH LIQ,00067634404,0.03746,C/I,Y,41263.0,"2, 5, 6",N
TRIAMINIC COLD & COUGH LIQ,00067810604,0.03746,C/I,Y,41263.0,"2, 5, 6",N
TRIAMINIC COLD & COUGH LIQ,63824018764,0.03746,C/I,Y,41263.0,"2, 5, 6",N
TRIAMINIC COLD & COUGH LIQUID,00067634504,0.03662,C/I,Y,41263.0,"1, 5, 6",N
TRIAMINIC COLD & COUGH LIQUID,00536231097,0.01815,C/I,Y,41263.0,"1, 5",N
TRIAMINIC DAYTIME COLD-COUGH,00067810504,0.03662,C/I,Y,41263.0,"1, 5, 6",N
TRIAMINIC LONG ACT COUGH SYR,00067635004,0.03605,C/I,Y,41263.0,"2, 5, 6",N
TRIAMTERENE/HCTZ 37.5/25 MG CAP,00378253701,0.20423,C/I,N,41263.0,1.0,N
TRIAMTERENE/HCTZ 37.5/25 MG CAP,00378253710,0.20423,C/I,N,41263.0,1.0,N
TRIAMTERENE/HCTZ 37.5/25 MG CAP,00527163201,0.20423,C/I,N,41263.0,1.0,N
TRIAMTERENE/HCTZ 37.5/25 MG CAP,00527163210,0.20423,C/I,N,41263.0,1.0,N
TRIAMTERENE/HCTZ 37.5/25 MG CAP,00555048802,0.20423,C/I,N,41263.0,1.0,N
TRIAMTERENE/HCTZ 37.5/25 MG CAP,00555048805,0.20423,C/I,N,41263.0,1.0,N
TRIAMTERENE/HCTZ 37.5/25 MG CAP,00781207401,0.20423,C/I,N,41263.0,1.0,N
TRIAMTERENE/HCTZ 37.5/25 MG CAP,00781207410,0.20423,C/I,N,41263.0,1.0,N
TRIAMTERENE/HCTZ 37.5/25 MG CAP,51079093501,0.20423,C/I,N,41263.0,1.0,N
TRIAMTERENE/HCTZ 37.5/25 MG CAP,51079093520,0.20423,C/I,N,41263.0,1.0,N
TRIAMTERENE/HCTZ 37.5/25 MG TAB,00378135201,0.18585,C/I,N,41263.0,1.0,N
TRIAMTERENE/HCTZ 37.5/25 MG TAB,00378135205,0.18585,C/I,N,41263.0,1.0,N
TRIAMTERENE/HCTZ 37.5/25 MG TAB,00591042401,0.18585,C/I,N,41263.0,1.0,N
TRIAMTERENE/HCTZ 37.5/25 MG TAB,00591042405,0.18585,C/I,N,41263.0,1.0,N
TRIAMTERENE/HCTZ 37.5/25 MG TAB,00781112301,0.18585,C/I,N,41263.0,1.0,N
TRIAMTERENE/HCTZ 37.5/25 MG TAB,00781112305,0.18585,C/I,N,41263.0,1.0,N
TRIAMTERENE/HCTZ 37.5/25 MG TAB,60505265601,0.18585,C/I,N,41263.0,1.0,N
TRIAMTERENE/HCTZ 37.5/25 MG TAB,60505265605,0.18585,C/I,N,41263.0,1.0,N
TRIAMTERENE/HCTZ 75/50 MG TAB,00378135501,0.19347,C/I,N,41263.0,1.0,N
TRIAMTERENE/HCTZ 75/50 MG TAB,00378135505,0.19347,C/I,N,41263.0,1.0,N
TRIAMTERENE/HCTZ 75/50 MG TAB,00591034801,0.19347,C/I,N,41263.0,1.0,N
TRIAMTERENE/HCTZ 75/50 MG TAB,00591034805,0.19347,C/I,N,41263.0,1.0,N
TRIAMTERENE/HCTZ 75/50 MG TAB,00591034810,0.19347,C/I,N,41263.0,1.0,N
TRIAMTERENE/HCTZ 75/50 MG TAB,00781100801,0.19347,C/I,N,41263.0,1.0,N
TRIAMTERENE/HCTZ 75/50 MG TAB,00781100805,0.19347,C/I,N,41263.0,1.0,N
TRIAMTERENE/HCTZ 75/50 MG TAB,51079043301,0.19347,C/I,N,41263.0,1.0,N
TRIAMTERENE/HCTZ 75/50 MG TAB,51079043320,0.19347,C/I,N,41263.0,1.0,N
TRIAMTERENE/HCTZ 75/50 MG TAB,60505265701,0.19347,C/I,N,41263.0,1.0,N
TRIAMTERENE/HCTZ 75/50 MG TAB,60505265705,0.19347,C/I,N,41263.0,1.0,N
TRIANEX 0.05% OINT,00245013617,3.84,C/I,N,41263.0,"4, 5",N
TRIANEX 0.05% OINT,00245013685,2.17229,C/I,N,41263.0,"1, 5",N
TRIAZOLAM 0.125 MG TAB,00054485851,0.14716,C/I,N,41263.0,1.0,N
TRIAZOLAM 0.125 MG TAB,00054885825,0.14716,C/I,N,41263.0,1.0,N
TRIAZOLAM 0.125 MG TAB,59762371704,0.14716,C/I,N,41263.0,"1, 6",N
TRIAZOLAM 0.25 MG TAB,00054485929,0.14013,C/I,N,41263.0,1.0,N
TRIAZOLAM 0.25 MG TAB,00054485951,0.14013,C/I,N,41263.0,1.0,N
TRIAZOLAM 0.25 MG TAB,00054885925,0.14013,C/I,N,41263.0,1.0,N
TRIAZOLAM 0.25 MG TAB,59762371803,0.14013,C/I,N,41263.0,"1, 6",N
TRIAZOLAM 0.25 MG TAB,59762371804,0.14013,C/I,N,41263.0,"1, 6",N
TRIBENZOR 20-5-12.5 MG TABLET,65597011430,3.78774,C/I,N,41263.0,2.0,N
TRIBENZOR 20-5-12.5 MG TABLET,65597011490,3.78774,C/I,N,41263.0,2.0,N
TRIBENZOR 40-10-12.5 MG TABLET,65597011730,4.85288,C/I,N,41263.0,2.0,N
TRIBENZOR 40-10-12.5 MG TABLET,65597011790,4.85288,C/I,N,41263.0,2.0,N
TRIBENZOR 40-10-25 MG TAB,65597011830,4.84586,C/I,N,41263.0,2.0,N
TRIBENZOR 40-10-25 MG TAB,65597011890,4.84586,C/I,N,41263.0,2.0,N
TRIBENZOR 40-5-12.5 MG TAB,65597011530,4.84261,C/I,N,41263.0,2.0,N
TRIBENZOR 40-5-12.5 MG TAB,65597011590,4.84261,C/I,N,41263.0,2.0,N
TRIBENZOR 40-5-25 MG TAB,65597011630,4.79915,C/I,N,41263.0,2.0,N
TRIBENZOR 40-5-25 MG TAB,65597011690,4.79915,C/I,N,41263.0,2.0,N
TRICOR 145 MG TAB,00074612390,5.20267,C/I,N,41263.0,2.0,N
TRICOR 48 MG TAB,00074612290,1.73224,C/I,N,41263.0,2.0,N
TRIFLUOPERAZINE 10 MG TAB,00378241001,0.62067,C/I,N,41263.0,1.0,N
TRIFLUOPERAZINE 10 MG TAB,00781103601,0.62067,C/I,N,41263.0,1.0,N
TRIFLUOPERAZINE 10 MG TAB,51079057501,0.62067,C/I,N,41263.0,1.0,N
TRIFLUOPERAZINE 10 MG TAB,51079057520,0.62067,C/I,N,41263.0,1.0,N
TRIFLUOPERAZINE 2 MG TAB   ,00378240201,0.34191,C/I,N,41263.0,1.0,N
TRIFLUOPERAZINE 2 MG TAB   ,00781103201,0.34191,C/I,N,41263.0,1.0,N
TRIFLUOPERAZINE 2 MG TAB   ,51079057301,0.34191,C/I,N,41263.0,1.0,N
TRIFLUOPERAZINE 2 MG TAB   ,51079057320,0.34191,C/I,N,41263.0,1.0,N
TRIFLUOPERAZINE 5 MG TAB,00378240501,0.40806,C/I,N,41263.0,1.0,N
TRIFLUOPERAZINE 5 MG TAB,00781103401,0.40806,C/I,N,41263.0,1.0,N
TRIFLUOPERAZINE 5 MG TAB,51079057401,0.40806,C/I,N,41263.0,1.0,N
TRIFLUOPERAZINE 5 MG TAB,51079057420,0.40806,C/I,N,41263.0,1.0,N
TRIFLUOPERAZINE HCL 1 MG TAB,00378240101,0.22808,C/I,N,41263.0,1.0,N
TRIFLUOPERAZINE HCL 1 MG TAB,00781103001,0.22808,C/I,N,41263.0,1.0,N
TRIFLUOPERAZINE HCL 1 MG TAB,51079057201,0.22808,C/I,N,41263.0,1.0,N
TRIFLUOPERAZINE HCL 1 MG TAB,51079057220,0.22808,C/I,N,41263.0,1.0,N
TRIFLURIDINE 1% EYE DROPS,59762004001,17.59283,C/I,N,41263.0,"1, 5, 6",N
TRIFLURIDINE 1% EYE DROPS,61314004475,17.59283,C/I,N,41263.0,"1, 5",N
TRIGLIDE 160 MG TAB,59630048530,6.47367,C/I,N,41263.0,4.0,N
TRIHEXYPHENIDYL 2 MG TAB,00143176401,0.04639,C/I,N,41263.0,1.0,N
TRIHEXYPHENIDYL 2 MG TAB,00143176410,0.04639,C/I,N,41263.0,1.0,N
TRIHEXYPHENIDYL 2 MG TAB,00591533501,0.04639,C/I,N,41263.0,1.0,N
TRIHEXYPHENIDYL 2 MG TAB,00591533510,0.04639,C/I,N,41263.0,1.0,N
TRIHEXYPHENIDYL 2 MG TAB,00603624021,0.04639,C/I,N,41263.0,1.0,N
TRIHEXYPHENIDYL 2 MG TAB,00603624032,0.04639,C/I,N,41263.0,1.0,N
TRIHEXYPHENIDYL 2 MG TAB,16571016010,0.04639,C/I,N,41263.0,1.0,N
TRIHEXYPHENIDYL 2 MG TAB,16571016011,0.04639,C/I,N,41263.0,1.0,N
TRIHEXYPHENIDYL 2 MG TAB,62584088601,0.04639,C/I,N,41263.0,1.0,N
TRIHEXYPHENIDYL 5 MG TAB,00143176301,0.10493,C/I,N,41263.0,1.0,N
TRIHEXYPHENIDYL 5 MG TAB,00143176310,0.10493,C/I,N,41263.0,1.0,N
TRIHEXYPHENIDYL 5 MG TAB,00591533701,0.10493,C/I,N,41263.0,1.0,N
TRIHEXYPHENIDYL 5 MG TAB,00591533710,0.10493,C/I,N,41263.0,1.0,N
TRIHEXYPHENIDYL 5 MG TAB,00603624121,0.10493,C/I,N,41263.0,1.0,N
TRIHEXYPHENIDYL 5 MG TAB,00603624132,0.10493,C/I,N,41263.0,1.0,N
TRIHEXYPHENIDYL 5 MG TAB,16571016110,0.10493,C/I,N,41263.0,1.0,N
TRIHEXYPHENIDYL 5 MG TAB,16571016111,0.10493,C/I,N,41263.0,1.0,N
TRIHEXYPHENIDYL 5 MG TAB,62584088721,0.10493,C/I,N,41263.0,1.0,N
TRILEPTAL 150 MG TAB,00078045605,2.0291,C/I,N,41263.0,1.0,N
TRILEPTAL 150 MG TAB,00078045635,2.0291,C/I,N,41263.0,1.0,N
TRILEPTAL 150 MG TAB,00078045661,2.0291,C/I,N,41263.0,1.0,N
TRILEPTAL 300 MG TAB,00078033705,3.70632,C/I,N,41263.0,2.0,N
TRILEPTAL 300 MG TAB,00078033706,3.70632,C/I,N,41263.0,2.0,N
TRILEPTAL 300 MG TAB,00078033761,3.70632,C/I,N,41263.0,2.0,N
TRILEPTAL 300 MG/5 ML ORAL SUSP,00078035752,0.75413,C/I,N,41263.0,"2, 5",N
TRILEPTAL 600 MG TAB,00078045705,6.81405,C/I,N,41263.0,2.0,N
TRILEPTAL 600 MG TAB,00078045735,6.81405,C/I,N,41263.0,2.0,N
TRILEPTAL 600 MG TAB,00078045761,6.81405,C/I,N,41263.0,2.0,N
TRILIPIX DR 135 MG CAP,00074918990,4.96888,C/I,N,41263.0,2.0,N
TRILIPIX DR 45 MG CAP,00074964290,1.65714,C/I,N,41263.0,2.0,N
TRIMETHOBENZAMIDE 300 MG CAP         ,43386066024,1.34205,C/I,N,41263.0,1.0,N
TRIMETHOBENZAMIDE 300 MG CAP         ,53489037601,1.34205,C/I,N,41263.0,1.0,N
TRIMETHOPRIM 100 MG TAB,00093215801,0.28349,C/I,N,41263.0,1.0,N
TRIMETHOPRIM 100 MG TAB,00591557101,0.28349,C/I,N,41263.0,1.0,N
TRIMETHOPRIM 100 MG TAB,43386033001,0.28349,C/I,N,41263.0,1.0,N
TRINATAL GT TABLET,13811061490,0.2087,C/I,N,41263.0,4.0,N
TRINATAL RX 1 TABLET,13811000710,0.17222,C/I,N,41263.0,4.0,N
TRIPHROCAPS SOFTGEL,00187526801,0.10714,C/I,N,41263.0,1.0,N
TRIPHROCAPS SOFTGEL,00256018504,0.10714,C/I,N,41263.0,1.0,N
TRIPHROCAPS SOFTGEL,00256018505,0.10714,C/I,N,41263.0,1.0,N
TRIPHROCAPS SOFTGEL,13811052501,0.10714,C/I,N,41263.0,1.0,N
TRIPHROCAPS SOFTGEL,60258016201,0.10714,C/I,N,41263.0,1.0,N
TRIPHROCAPS SOFTGEL,68084006501,0.10714,C/I,Y,41263.0,1.0,N
TRIPLE ANTIBIOTIC PLUS OINT,00713062231,0.11854,C/I,Y,41263.0,"1, 5",N
TRIPLE ANTIBIOTIC PLUS OINT,24385014303,0.11854,C/I,Y,41263.0,"1, 5",N
TRIPLE ANTIBIOTIC PLUS OINT,37205026610,0.11854,C/I,Y,41263.0,"1, 5",N
TRIPLE ANTIBIOTIC PLUS OINT,49348060072,0.13628,C/I,Y,41263.0,"4, 5",N
TRIPLE ANTIBIOTIC PLUS OINT,51672202702,0.13628,C/I,Y,41263.0,"4, 5",N
TRIPLE ANTIBIOTIC PLUS OINT,62011009901,0.11854,C/I,Y,41263.0,"1, 5",N
TRIVEEN-DUO DHA COMBO PACK,13811059130,0.25731,C/I,N,41263.0,4.0,N
TRIVEEN-DUO DHA COMBO PACK,42546081130,0.25731,C/I,N,41263.0,4.0,N
TRI-VITAMIN DROPS,00536850180,0.06142,C/I,Y,41263.0,"1, 5",N
TRI-VITAMIN DROPS,50383063550,0.06142,C/I,Y,41263.0,"1, 5",N
TRI-VIT-FLUOR 0.5 MG/ML DROP,00603178647,0.16192,C/I,N,41263.0,"1, 5",N
TRI-VIT-FLUOR 0.5 MG/ML DROP,50383063650,0.16192,C/I,N,41263.0,"1, 5",N
TRI-VIT-FLUOR-IRON 0.25 MG/ML,00603178747,0.1755,C/I,N,41263.0,"4, 5",N
TRI-VIT-FLUOR-IRON 0.25 MG/ML,50383062850,0.1755,C/I,N,41263.0,"4, 5",N
TRIZIVIR TAB,00173069100,24.7376,C/I,N,41263.0,1.0,N
TRIZIVIR TAB,49702021718,24.7376,C/I,N,41263.0,1.0,N
TROPICAMIDE 1 % DROPS,17478010212,1.34067,C/I,N,41263.0,"1, 5",N
TROPICAMIDE 1 % DROPS,24208058564,1.34067,C/I,N,41263.0,"1, 5",N
TROPICAMIDE 1 % DROPS,61314035502,1.34067,C/I,N,41263.0,"1, 5",N
TROSPIUM CHLORIDE 20 MG TAB,00574014560,2.00379,C/I,N,41263.0,1.0,N
TROSPIUM CHLORIDE 20 MG TAB,60505345406,2.00379,C/I,N,41263.0,"1, 6",N
TROSPIUM CHLORIDE 20 MG TAB,68462046160,2.00379,C/I,N,41263.0,1.0,N
TRUSOPT 2% EYE DROPS  ,00006351936,6.78188,C/I,N,41263.0,"2, 5",N
TRUVADA 200 MG-300 MG TAB,61958070101,37.81387,C/I,N,41263.0,2.0,N
TUCKS 50% MED COOLING PADS,00573055620,0.0884,C/I,Y,41263.0,"2, 5, 6",N
TUCKS 50% MED COOLING PADS,00573055807,0.2732,C/I,Y,41263.0,"2, 5, 6",N
TUMS TAB CHEW,00135007003,0.02608,C/I,Y,41263.0,"2, 6",N
TUMS TAB CHEW,00135007027,0.02608,C/I,Y,41263.0,"2, 6",N
TUMS TAB CHEW,00135007048,0.02608,C/I,Y,41263.0,"2, 6",N
TUMS TAB CHEW,00135007127,0.02608,C/I,Y,41263.0,"2, 6",N
TUMS TAB CHEW,00135007148,0.02608,C/I,Y,41263.0,"2, 6",N
TUMS ULTRA TAB CHEW,00067021935,0.0516,C/I,Y,41263.0,"2, 6",N
TUMS ULTRA TAB CHEW,00067021990,0.0516,C/I,Y,41263.0,"2, 6",N
TUMS ULTRA TAB CHEW,00067022665,0.0516,C/I,Y,41263.0,"2, 6",N
TUMS ULTRA TAB CHEW,00135011814,0.0516,C/I,Y,41263.0,"2, 6",N
TUMS ULTRA TAB CHEW,00135011883,0.0516,C/I,Y,41263.0,"2, 6",N
TUMS ULTRA TAB CHEW,00135011983,0.0516,C/I,Y,41263.0,"2, 6",N
TUMS ULTRA TAB CHEW,00135018014,0.0516,C/I,Y,41263.0,"2, 6",N
TUMS ULTRA TAB CHEW,00135018101,0.0516,C/I,Y,41263.0,"2, 6",Y
TUMS ULTRA TAB CHEW,00135018103,0.0516,C/I,Y,41263.0,"2, 6",N
TUMS ULTRA TAB CHEW,00135018105,0.0516,C/I,Y,41263.0,"2, 6",N
TUMS ULTRA TAB CHEW,00135018114,0.0516,C/I,Y,41263.0,"2, 6",N
TUMS ULTRA TAB CHEW,00135022801,0.0516,C/I,Y,41263.0,"2, 6",N
TUMS X-STR 750 TAB CHEW,00135007407,0.04616,C/I,Y,41263.0,"1, 6",N
TUMS X-STR 750 TAB CHEW,00135007422,0.04616,C/I,Y,41263.0,"1, 6",N
TUMS X-STR 750 TAB CHEW,00135007424,0.04616,C/I,Y,41263.0,"1, 6",N
TUMS X-STR 750 TAB CHEW,00135007425,0.04616,C/I,Y,41263.0,"1, 6",N
TUMS X-STR 750 TAB CHEW,00135007446,0.04616,C/I,Y,41263.0,"1, 6",N
TUMS X-STR 750 TAB CHEW,00135007625,0.04616,C/I,Y,41263.0,"1, 6",N
TUMS X-STR 750 TAB CHEW,00135014001,0.04616,C/I,Y,41263.0,"1, 6",N
TUMS X-STR 750 TAB CHEW,00135014003,0.04616,C/I,Y,41263.0,"1, 6",N
TUMS X-STR 750 TAB CHEW,00135015405,0.04616,C/I,Y,41263.0,"1, 6",N
TUMS X-STR 750 TAB CHEW,00135017802,0.04616,C/I,Y,41263.0,"1, 6",N
TUMS X-STR 750 TAB CHEW,00135017803,0.04616,C/I,Y,41263.0,"1, 6",N
TUMS X-STR 750 TAB CHEW,00135017808,0.04616,C/I,Y,41263.0,"1, 6",N
TUMS X-STR 750 TAB CHEW,00135024302,0.04616,C/I,Y,41263.0,"1, 6",N
TUMS X-STR 750 TAB CHEW,00135024502,0.04616,C/I,Y,41263.0,"1, 6",N
TUMS X-STR 750 TAB CHEW,00135024602,0.04616,C/I,Y,41263.0,"1, 6",N
TUMS X-STR 750 TAB CHEW,00135045603,0.04616,C/I,Y,41263.0,"1, 6",N
TUMS X-STR 750 TAB CHEW,00135046901,0.04616,C/I,Y,41263.0,"1, 6",N
TUSSICAPS 10 MG-8 MG CAPSULE,00095010801,4.32436,C/I,N,41263.0,"2, 6",N
TUSSICAPS 10 MG-8 MG CAPSULE,00095010820,4.32436,C/I,N,41263.0,"2, 6",N
TUSSICAPS 10 MG-8 MG CAPSULE,23635010801,4.32436,C/I,N,41263.0,"2, 6",N
TUSSICAPS 10 MG-8 MG CAPSULE,23635010820,4.32436,C/I,N,41263.0,"2, 6",N
TUSSIN CF COUGH & COLD SYRUP,00113051626,0.01463,C/I,Y,41263.0,"1, 5",N
TUSSIN CF COUGH & COLD SYRUP,00113051634,0.01059,C/I,Y,41263.0,"1, 5",N
TUSSIN CF COUGH & COLD SYRUP,00904577009,0.01059,C/I,Y,41263.0,"1, 5",N
TUSSIN CF COUGH & COLD SYRUP,00904577020,0.01463,C/I,Y,41263.0,"1, 5",N
TUSSIN CF COUGH & COLD SYRUP,24385090426,0.01463,C/I,Y,41263.0,"1, 5",N
TUSSIN CF COUGH & COLD SYRUP,24385090434,0.01059,C/I,Y,41263.0,"1, 5",N
TUSSIN CF COUGH & COLD SYRUP,36800051626,0.01463,C/I,Y,41263.0,"1, 5",N
TUSSIN CF COUGH & COLD SYRUP,36800051634,0.01059,C/I,Y,41263.0,"1, 5",N
TUSSIN CF COUGH & COLD SYRUP,37205070926,0.01463,C/I,Y,41263.0,"1, 5",N
TUSSIN CF COUGH & COLD SYRUP,37205070934,0.01059,C/I,Y,41263.0,"1, 5",N
TUSSIN CF COUGH & COLD SYRUP,49348073734,0.01463,C/I,Y,41263.0,"1, 5",N
