October 2015 ASP NDC - HCPCS Crosswalk for Medicare Part B Drugs,,,,,,,,,
"     Effective October 1, 2015 through December 31, 2015",,,,,,,,,
,,,,,,,,,
Note 1: This crosswalk is based on published drug and biological pricing data and information submitted to CMS by manufacturers. The information is intended to support ASP-based ,,,,,,,,,
Medicare Part B payments only. ,,,,,,,,,
Note 2: Please submit comments on the crosswalk to e-mail address: sec303aspdata@cms.hhs.gov. ,,,,,,,,,
,,,,,,,,,
_2015_CODE,Short Description,LABELER NAME,NDC2,Drug Name,HCPCS dosage,PKG SIZE,PKG QTY,BILLUNITS,BILLUNITSPKG
J9181,Etoposide injection,BLUE POINT LABORATORIES,68001-0265-26,Etoposide,10 MG,25,1,50,50
J9181,Etoposide injection,BLUE POINT LABORATORIES,68001-0265-27,Etoposide,10 MG,50,1,100,100
J9185,Fludarabine phosphate inj,"SICOR PHARMACEUTICALS, INC.",00703-4852-11,Fludarabine Phosphate,50 MG,1,1,1,1
J9185,Fludarabine phosphate inj,"SICOR PHARMACEUTICALS, INC.",00703-5854-01,Fludarabine Phosphate,50 MG,1,1,1,1
J9185,Fludarabine phosphate inj,Sagent Pharmaceuticals Inc,25021-0205-05,Fludarabine Phosphate,50 MG,1,1,1,1
J9185,Fludarabine phosphate inj,SAGENT PHARMACEUTICAL,25021-0237-06,Fludarabine Phosphate,50 MG,1,1,1,1
J9185,Fludarabine phosphate inj,ACTAVIS,45963-0609-55,Fludarabine Phosphate,50 MG,1,1,1,1
J9185,Fludarabine phosphate inj,"HOSPIRA, INC",61703-0344-18,Fludarabine Phosphate,50 MG,1,1,1,1
J9185,Fludarabine phosphate inj,"Fresenius Kabi USA, LLC",63323-0192-02,Fludarabine Phosphate,50 MG,1,1,1,1
J9185,Fludarabine phosphate inj,"Fresenius Kabi USA, LLC",63323-0196-06,Fludarabine Phosphate,50 MG,1,1,1,1
J9185,Fludarabine phosphate inj,Ebew Parenta Pharma,66758-0046-01,Fludarabine Phosphate,50 MG,2,1,1,1
J9185,Fludarabine phosphate inj,Mylan Institutional,67457-0238-02,Fludarabine Phosphate,50 MG,2,1,1,1
J9190,Fluorouracil injection,PFIZER INC.,00069-0169-02,Fluorouracil,500 MG,10,10,1,10
J9190,Fluorouracil injection,PFIZER INC.,00069-0173-02,Fluorouracil,500 MG,20,10,2,20
J9190,Fluorouracil injection,PFIZER INC.,00069-0174-01,Fluorouracil,500 MG,50,1,5,5
J9190,Fluorouracil injection,PFIZER INC.,00069-0176-01,Fluorouracil,500 MG,100,1,10,10
J9190,Fluorouracil injection,"SICOR PHARMACEUTICALS, INC.",00703-3015-13,Adrucil,500 MG,10,10,1,10
J9190,Fluorouracil injection,"SICOR PHARMACEUTICALS, INC.",00703-3018-12,Adrucil,500 MG,50,5,5,25
J9190,Fluorouracil injection,"SICOR PHARMACEUTICALS, INC.",00703-3019-12,Adrucil,500 MG,100,5,10,50
J9190,Fluorouracil injection,Mylan Institutional,10139-0063-01,Fluorouracil,500 MG,100,1,10,10
J9190,Fluorouracil injection,Mylan Institutional,10139-0063-11,Fluorouracil,500 MG,10,10,1,10
J9190,Fluorouracil injection,Mylan Institutional,10139-0063-12,Fluorouracil,500 MG,20,10,2,20
J9190,Fluorouracil injection,Mylan Institutional,10139-0063-50,Fluorouracil,500 MG,50,1,5,5
J9190,Fluorouracil injection,ACCORD HEALTHCARE,16729-0276-11,Fluorouracil,500 MG,50,1,5,5
J9190,Fluorouracil injection,Accord Healthcare Inc.,16729-0276-38,Fluorouracil,500 MG,100,1,10,10
J9190,Fluorouracil injection,ACCORD HEALTHCARE,16729-0276-67,Fluorouracil,500 MG,20,10,2,20
J9190,Fluorouracil injection,ACCORD HEALTHCARE,16729-0276-68,Fluorouracil,500 MG,10,10,1,10
J9190,Fluorouracil injection,"Fresenius Kabi USA, LLC",63323-0117-10,Fluorouracil,500 MG,10,10,1,10
J9190,Fluorouracil injection,APP PHARMACEUTICAL,63323-0117-18,Fluorouracil,500 MG,10,10,1,10
J9190,Fluorouracil injection,"FRESENIUS KABI USA, LLC",63323-0117-19,Fluorouracil,500 MG,10,10,1,10
J9190,Fluorouracil injection,"Fresenius Kabi USA, LLC",63323-0117-20,Fluorouracil,500 MG,20,10,2,20
J9190,Fluorouracil injection,APP PHARMACEUTICAL,63323-0117-28,Fluorouracil,500 MG,20,10,2,20
J9190,Fluorouracil injection,"Fresenius Kabi USA, LLC",63323-0117-51,Fluorouracil,500 MG,50,1,5,5
J9190,Fluorouracil injection,APP PHARMACEUTICAL,63323-0117-58,Fluorouracil,500 MG,50,1,5,5
J9190,Fluorouracil injection,"FRESENIUS KABI USA, LLC",63323-0117-59,Fluorouracil,500 MG,50,1,5,5
J9190,Fluorouracil injection,"Fresenius Kabi USA, LLC",63323-0117-61,Fluorouracil,500 MG,100,1,10,10
J9190,Fluorouracil injection,Fresenius Kabi USA LLC,63323-0117-68,Fluorouracil,500 MG,100,1,10,10
J9190,Fluorouracil injection,"FRESENIUS KABI USA, LLC",63323-0117-69,Fluorouracil,500 MG,100,1,10,10
J9190,Fluorouracil injection,Ebew Parenta Pharma,66758-0044-03,Fluorouracil,500 MG,10,10,1,10
J9200,Floxuridine injection,"Fresenius Kabi USA, LLC",63323-0145-07,Floxuridine,500 MG,1,1,1,1
J9201,Gemcitabine hcl injection,Eli Lilly and Company,00002-7501-01,Gemzar,200 MG,1,1,1,1
J9201,Gemcitabine hcl injection,Eli Lilly and Company,00002-7502-01,Gemzar,200 MG,1,1,5,5
J9201,Gemcitabine hcl injection,"Pfizer, Inc.",00069-3857-10,GEMCITABINE HYDROCHLORIDE,200 MG,1,1,1,1
J9201,Gemcitabine hcl injection,"Pfizer, Inc.",00069-3858-10,GEMCITABINE HYDROCHLORIDE,200 MG,1,1,5,5
J9201,Gemcitabine hcl injection,"Pfizer, Inc.",00069-3859-10,GEMCITABINE HYDROCHLORIDE,200 MG,1,1,10,10
J9201,Gemcitabine hcl injection,"HOSPIRA, INC",00409-0181-01,GEMCITABINE,200 MG,26.3,1,5,5
J9201,Gemcitabine hcl injection,"HOSPIRA, INC",00409-0181-25,GEMCITABINE,200 MG,26.3,1,5,5
J9201,Gemcitabine hcl injection,"HOSPIRA, INC",00409-0182-01,GEMCITABINE,200 MG,52.6,1,10,10
J9201,Gemcitabine hcl injection,"HOSPIRA, INC",00409-0182-25,GEMCITABINE,200 MG,52.6,1,10,10
J9201,Gemcitabine hcl injection,"HOSPIRA, INC",00409-0183-01,GEMCITABINE,200 MG,5.26,1,1,1
J9201,Gemcitabine hcl injection,"HOSPIRA, INC",00409-0183-25,GEMCITABINE,200 MG,5.26,1,1,1
J9201,Gemcitabine hcl injection,"HOSPIRA, INC",00409-0185-01,GEMCITABINE,200 MG,1,1,1,1
J9201,Gemcitabine hcl injection,"HOSPIRA, INC",00409-0186-01,GEMCITABINE,200 MG,1,1,5,5
J9201,Gemcitabine hcl injection,"HOSPIRA, INC",00409-0187-01,GEMCITABINE,200 MG,1,1,10,10
J9201,Gemcitabine hcl injection,"SICOR PHARMACEUTICALS, INC.",00703-5775-01,GEMCITABINE HYDROCHLORIDE,200 MG,1,1,1,1
J9201,Gemcitabine hcl injection,"SICOR PHARMACEUTICALS, INC.",00703-5778-01,GEMCITABINE HYDROCHLORIDE,200 MG,1,1,5,5
J9201,Gemcitabine hcl injection,Sandoz Inc,00781-3282-75,GEMCITABINE HYDROCHLORIDE,200 MG,1,1,1,1
J9201,Gemcitabine hcl injection,Sandoz Inc,00781-3283-79,GEMCITABINE HYDROCHLORIDE,200 MG,1,1,5,5
J9201,Gemcitabine hcl injection,Accord Healthcare Inc.,16729-0092-03,GEMCITABINE,200 MG,1,1,1,1
J9201,Gemcitabine hcl injection,Accord Healthcare Inc.,16729-0117-11,GEMCITABINE,200 MG,1,1,5,5
J9201,Gemcitabine hcl injection,Accord Healthcare Inc.,16729-0118-38,GEMCITABINE,200 MG,1,1,10,10
J9201,Gemcitabine hcl injection,HERITAGE PHARMACEUTICALS,23155-0213-31,GEMCITABINE HCL,200 MG,1,1,1,1
J9201,Gemcitabine hcl injection,HERITAGE PHARMACEUTICALS,23155-0214-31,GEMCITABINE HCL,200 MG,1,1,5,5
J9201,Gemcitabine hcl injection,Sagent Pharmaceuticals Inc,25021-0208-10,GEMCITABINE HYDROCHLORIDE,200 MG,1,1,1,1
J9201,Gemcitabine hcl injection,Sagent Pharmaceuticals Inc,25021-0209-50,GEMCITABINE HYDROCHLORIDE,200 MG,1,1,5,5
J9201,Gemcitabine hcl injection,Sagent Pharmaceuticals Inc,25021-0234-10,GEMCITABINE,200 MG,1,1,1,1
J9201,Gemcitabine hcl injection,Sagent Pharmaceuticals Inc,25021-0235-50,GEMCITABINE,200 MG,1,1,5,5
J9201,Gemcitabine hcl injection,ACTAVIS,45963-0612-57,GEMCITABINE HYDROCHLORIDE,200 MG,1,1,1,1
J9201,Gemcitabine hcl injection,ACTAVIS,45963-0619-59,GEMCITABINE HYDROCHLORIDE,200 MG,1,1,5,5
J9201,Gemcitabine hcl injection,Sun Pharmaceutical Global Fze.,47335-0153-40,GEMCITABINE HYDROCHLORIDE,200 MG,1,1,1,1
J9201,Gemcitabine hcl injection,Sun Pharmaceutical Global Fze.,47335-0154-40,GEMCITABINE HYDROCHLORIDE,200 MG,1,1,5,5
J9201,Gemcitabine hcl injection,"Dr. Reddy's Laboratories, Inc.",55111-0686-07,GEMCITABINE HCL,200 MG,1,1,1,1
J9201,Gemcitabine hcl injection,"Dr. Reddy's Laboratories, Inc.",55111-0687-25,GEMCITABINE HCL,200 MG,1,1,5,5
J9201,Gemcitabine hcl injection,"Fresenius Kabi USA, LLC",63323-0102-10,GEMCITABINE,200 MG,1,1,1,1
J9201,Gemcitabine hcl injection,"FRESENIUS KABI USA, LLC",63323-0102-13,GEMCITABINE,200 MG,1,1,1,1
J9201,Gemcitabine hcl injection,"Fresenius Kabi USA, LLC",63323-0125-50,GEMCITABINE,200 MG,1,1,5,5
J9201,Gemcitabine hcl injection,"Fresenius Kabi USA, LLC",63323-0125-53,GEMCITABINE,200 MG,1,1,5,5
J9201,Gemcitabine hcl injection,"Fresenius Kabi USA, LLC",63323-0126-00,GEMCITABINE,200 MG,1,1,10,10
J9201,Gemcitabine hcl injection,BIONICHE PHARMA GROUP,67457-0462-01,GEMCITABINE,200 MG,1,1,5,5
J9201,Gemcitabine hcl injection,BIONICHE PHARMA GROUP,67457-0463-02,GEMCITABINE,200 MG,1,1,10,10
J9201,Gemcitabine hcl injection,BIONICHE PHARMA GROUP,67457-0464-20,GEMCITABINE,200 MG,1,1,1,1
J9202,Goserelin acetate implant,AstraZeneca Pharmaceuticals LP,00310-0950-36,Zoladex,3.6 MG,1,1,1,1
J9202,Goserelin acetate implant,AstraZeneca Pharmaceuticals LP,00310-0951-30,Zoladex,3.6 MG,1,1,3,3
J9206,Irinotecan injection,"Pfizer, Inc.",00009-1111-01,CAMPTOSAR,20 MG,2,1,2,2
J9206,Irinotecan injection,"Pfizer, Inc.",00009-1111-02,CAMPTOSAR,20 MG,5,1,5,5
J9206,Irinotecan injection,"Pfizer, Inc.",00009-7529-03,Camptosar,20 MG,5,1,5,5
J9206,Irinotecan injection,"Pfizer, Inc.",00009-7529-04,Camptosar,20 MG,2,1,2,2
J9206,Irinotecan injection,"Pfizer, Inc.",00009-7529-05,Camptosar,20 MG,15,1,15,15
J9206,Irinotecan injection,WEST-WARD PHARMACEUTICAL CORP.,00143-9701-01,Irinotecan HCL,20 MG,5,1,5,5
J9206,Irinotecan injection,WEST-WARD PHARMACEUTICAL CORP.,00143-9702-01,Irinotecan HCL,20 MG,2,1,2,2
J9206,Irinotecan injection,"SICOR PHARMACEUTICALS, INC.",00703-4432-11,Irinotecan HCL,20 MG,2,1,2,2
J9206,Irinotecan injection,"SICOR PHARMACEUTICALS, INC.",00703-4434-11,Irinotecan HCL,20 MG,5,1,5,5
J9206,Irinotecan injection,Heritage Pharmaceuticals Inc,23155-0179-31,Irinotecan HCL,20 MG,2,1,2,2
J9206,Irinotecan injection,Heritage Pharmaceuticals Inc,23155-0179-32,Irinotecan HCL,20 MG,5,1,5,5
J9206,Irinotecan injection,Sagent Pharmaceuticals Inc,25021-0214-02,Irinotecan HCL,20 MG,2,1,2,2
J9206,Irinotecan injection,Sagent Pharmaceuticals Inc,25021-0214-05,Irinotecan HCL,20 MG,5,1,5,5
J9206,Irinotecan injection,Sagent Pharmaceuticals Inc,25021-0230-02,Irinotecan HCL,20 MG,2,1,2,2
J9206,Irinotecan injection,Sagent Pharmaceuticals Inc,25021-0230-05,Irinotecan HCL,20 MG,5,1,5,5
J9206,Irinotecan injection,ACTAVIS,45963-0614-51,Irinotecan HCL,20 MG,2,1,2,2
J9206,Irinotecan injection,ACTAVIS,45963-0614-55,Irinotecan HCL,20 MG,5,1,5,5
J9206,Irinotecan injection,"HOSPIRA, INC",61703-0349-09,Irinotecan HCL,20 MG,5,1,5,5
J9206,Irinotecan injection,"HOSPIRA, INC",61703-0349-16,Irinotecan HCL,20 MG,2,1,2,2
J9206,Irinotecan injection,"HOSPIRA, INC",61703-0349-36,Irinotecan HCL,20 MG,25,1,25,25
J9206,Irinotecan injection,"Fresenius Kabi USA, LLC",63323-0193-02,Irinotecan HCL,20 MG,2,1,2,2
J9206,Irinotecan injection,"Fresenius Kabi USA, LLC",63323-0193-05,Irinotecan HCL,20 MG,5,1,5,5
J9206,Irinotecan injection,Fresenius Kabi USA LLC,63323-0193-52,Irinotecan HCL,20 MG,2,1,2,2
J9206,Irinotecan injection,Fresenius Kabi USA LLC,63323-0193-55,Irinotecan HCL,20 MG,5,1,5,5
J9206,Irinotecan injection,Ebew Parenta Pharma,66758-0048-01,Irinotecan HCL,20 MG,2,1,2,2
J9206,Irinotecan injection,Ebew Parenta Pharma,66758-0048-02,Irinotecan HCL,20 MG,5,1,5,5
J9207,Ixabepilone injection,Bristol-Myers Squibb Company,00015-1910-12,IXABEPILONE,1 MG,1,1,15,15
J9207,Ixabepilone injection,Bristol-Myers Squibb Company,00015-1911-13,IXABEPILONE,1 MG,1,1,45,45
J9208,Ifosfamide injection,PFIZER INC.,00069-4495-22,Ifosfamide,1 GM,1,1,1,1
J9208,Ifosfamide injection,PFIZER INC.,00069-4496-22,Ifosfamide,1 GM,60,1,3,3
J9208,Ifosfamide injection,Baxter Healthcare Corporation,00338-3991-01,Ifex,1 GM,1,1,1,1
J9208,Ifosfamide injection,Baxter Healthcare Corporation,00338-3993-01,Ifex,1 GM,1,1,3,3
J9208,Ifosfamide injection,"SICOR PHARMACEUTICALS, INC.",00703-3427-11,Ifosfamide,1 GM,1,1,1,1
J9208,Ifosfamide injection,"SICOR PHARMACEUTICALS, INC.",00703-3429-11,Ifosfamide,1 GM,1,1,3,3
J9208,Ifosfamide injection,Baxter Healthcare Corporation,10019-0925-01,Ifosfamide,1 GM,1,1,1,1
J9208,Ifosfamide injection,Baxter Healthcare Corporation,10019-0926-02,Ifosfamide,1 GM,1,1,3,3
J9208,Ifosfamide injection,"Fresenius Kabi USA, LLC",63323-0142-10,Ifosfamide,1 GM,1,1,1,1
J9208,Ifosfamide injection,"Fresenius Kabi USA, LLC",63323-0142-12,Ifosfamide,1 GM,1,1,1,1
J9208,Ifosfamide injection,"Fresenius Kabi USA, LLC",63323-0174-20,Ifosfamide,1 GM,1,1,1,1
J9208,Ifosfamide injection,"Fresenius Kabi USA, LLC",63323-0174-60,Ifosfamide,1 GM,1,1,3,3
J9208,Ifosfamide injection,MYLAN INSTITUTIONAL LLC,67457-0429-20,Ifosfamide,1 GM,20,1,1,1
J9208,Ifosfamide injection,BIONICHE PHARMA GROUP,67457-0443-60,Ifosfamide,1 GM,60,1,3,3
J9208,Ifosfamide injection,NOVAPLUS/MYLAN INSTITUTIONAL,67457-0609-20,Ifosfamide,1 GM,1,1,1,1
J9209,Mesna injection,Baxter Healthcare Corporation,00338-1305-01,Mesnex,200 MG,10,1,5,5
J9209,Mesna injection,Baxter Healthcare Corporation,00338-1305-03,Mesnex,200 MG,10,10,5,50
J9209,Mesna injection,"SICOR PHARMACEUTICALS, INC.",00703-4805-03,Mesna,200 MG,10,10,5,50
J9209,Mesna injection,Baxter Healthcare Corporation,10019-0953-01,Mesna,200 MG,10,1,5,5
J9209,Mesna injection,Baxter Healthcare Corporation,10019-0953-02,Mesna,200 MG,10,10,5,50
J9209,Mesna injection,Sagent Pharmaceuticals Inc,25021-0201-10,Mesna,200 MG,10,1,5,5
J9209,Mesna injection,Sagent Pharmaceuticals Inc,25021-0201-11,Mesna,200 MG,10,10,5,50
J9209,Mesna injection,"SAGENT PHARMACEUTICALS, INC.",25021-0201-66,Mesna,200 MG,10,1,5,5
J9209,Mesna injection,"SAGENT PHARMACEUTICALS, INC.",25021-0201-67,Mesna,200 MG,10,10,5,50
J9209,Mesna injection,"SAGENT PHARMACEUTICALS, INC.",25021-0201-68,Mesna,200 MG,10,1,5,5
J9209,Mesna injection,"SAGENT PHARMACEUTICALS, INC.",25021-0201-69,Mesna,200 MG,10,10,5,50
J9209,Mesna injection,"Fresenius Kabi USA, LLC",63323-0733-10,Mesna,200 MG,10,10,5,50
J9209,Mesna injection,"Fresenius Kabi USA, LLC",63323-0733-11,Mesna,200 MG,10,1,5,5
J9209,Mesna injection,Mylan Institutional,67457-0148-10,Mesna,200 MG,10,10,5,50
J9211,Idarubicin hcl injection,"Pfizer, Inc.",00013-2576-91,Idamycin Pfs,5 MG,5,1,1,1
J9211,Idarubicin hcl injection,"Pfizer, Inc.",00013-2586-91,Idamycin Pfs,5 MG,10,1,2,2
J9211,Idarubicin hcl injection,"Pfizer, Inc.",00013-2596-91,Idamycin Pfs,5 MG,20,1,4,4
J9211,Idarubicin hcl injection,"SICOR PHARMACEUTICALS, INC.",00703-4154-11,Idarubicin,5 MG,5,1,1,1
J9211,Idarubicin hcl injection,"SICOR PHARMACEUTICALS, INC.",00703-4155-11,Idarubicin,5 MG,10,1,2,2
J9211,Idarubicin hcl injection,"SICOR PHARMACEUTICALS, INC.",00703-4156-11,Idarubicin,5 MG,20,1,4,4
J9211,Idarubicin hcl injection,"Fresenius Kabi USA, LLC",63323-0194-05,Idarubicin,5 MG,5,1,1,1
J9211,Idarubicin hcl injection,"Fresenius Kabi USA, LLC",63323-0194-10,Idarubicin,5 MG,10,1,2,2
J9211,Idarubicin hcl injection,"Fresenius Kabi USA, LLC",63323-0194-20,Idarubicin,5 MG,20,1,4,4
J9214,Interferon alfa-2b inj,Schering Corporation,00085-0539-01,Intron-A,1 MIL UNITS,1,1,50,50
J9214,Interferon alfa-2b inj,Schering Corporation,00085-0571-02,Intron-A,1 MIL UNITS,1,1,10,10
J9214,Interferon alfa-2b inj,Schering Corporation,00085-1110-01,Intron-A,1 MIL UNITS,1,1,18,18
J9214,Interferon alfa-2b inj,Schering Corporation,00085-1133-01,Intron-A,1 MIL UNITS,2.5,1,25,25
J9214,Interferon alfa-2b inj,Schering Corporation,00085-1168-01,Intron-A,1 MIL UNITS,3,1,18,18
J9214,Interferon alfa-2b inj,SCHERING,00085-4350-01,Intron-A,1 MIL UNITS,1,1,10,10
J9214,Interferon alfa-2b inj,SCHERING,00085-4351-01,Intron-A,1 MIL UNITS,1,1,18,18
J9214,Interferon alfa-2b inj,SCHERING,00085-4352-01,Intron-A,1 MIL UNITS,1,1,50,50
J9217,Leuprolide acetate suspnsion,SANOFI-AVENTIS,00024-0222-05,Eligard,7.5 MG,1,1,3,3
J9217,Leuprolide acetate suspnsion,SANOFI-AVENTIS,00024-0605-45,Eligard,7.5 MG,1,1,6,6
J9217,Leuprolide acetate suspnsion,SANOFI-AVENTIS,00024-0610-30,Eligard,7.5 MG,1,1,4,4
J9217,Leuprolide acetate suspnsion,SANOFI-AVENTIS,00024-0793-75,Eligard,7.5 MG,1,1,1,1
J9217,Leuprolide acetate suspnsion,"AbbVie US, LLC",00074-2108-03,Lupron Depot-Ped 7.5mg,7.5 MG,1,1,1,1
J9217,Leuprolide acetate suspnsion,"AbbVie US, LLC",00074-2440-03,Lupron Depot-Ped 15mg,7.5 MG,1,1,2,2
J9217,Leuprolide acetate suspnsion,"AbbVie US, LLC",00074-3346-03,Lupron Depot-3 month 22.5mg kit,7.5 MG,1,1,3,3
J9217,Leuprolide acetate suspnsion,"AbbVie US, LLC",00074-3473-03,"LUPRON DEPOT 6-MONTH, 45MG ",7.5 MG,1,1,6,6
J9217,Leuprolide acetate suspnsion,"AbbVie US, LLC",00074-3642-03,Lupron Depot 7.5 mg kit,7.5 MG,1,1,1,1
J9217,Leuprolide acetate suspnsion,"AbbVie US, LLC",00074-3683-03,"LUPRON DEPOT 4-MONTH, 30MG ",7.5 MG,1,1,4,4
J9217,Leuprolide acetate suspnsion,TOLMAR,62935-0222-05,Eligard,7.5 MG,1,1,3,3
J9217,Leuprolide acetate suspnsion,"TOLMAR PHARMACEUTICALS, INC.",62935-0223-05,Eligard,7.5 MG,1,1,3,3
J9217,Leuprolide acetate suspnsion,TOLMAR,62935-0302-30,Eligard,7.5 MG,1,1,4,4
J9217,Leuprolide acetate suspnsion,TOLMAR,62935-0303-30,Eligard,7.5 MG,1,1,4,4
J9217,Leuprolide acetate suspnsion,TOLMAR,62935-0452-45,Eligard,7.5 MG,1,1,6,6
J9217,Leuprolide acetate suspnsion,TOLMAR,62935-0453-45,Eligard,7.5 MG,1,1,6,6
J9217,Leuprolide acetate suspnsion,TOLMAR,62935-0752-75,Eligard,7.5 MG,1,1,1,1
J9217,Leuprolide acetate suspnsion,TOLMAR,62935-0753-75,Eligard,7.5 MG,1,1,1,1
J9218,Leuprolide acetate injeciton,"SICOR PHARMACEUTICALS, INC.",00703-4014-18,Leuprolide Acetate,1 MG,1,1,14,14
J9218,Leuprolide acetate injeciton,Sandoz Inc,00781-4003-32,Leuprolide Acetate,1 MG,2.8,1,14,14
J9218,Leuprolide acetate injeciton,Sun Pharmaceutical Global Inc.,41616-0936-40,Leuprolide Acetate Inj ,1 MG,1,1,14,14
J9218,Leuprolide acetate injeciton,"SUN PHARMACEUTICALS INDUSTRIES, INC",47335-0936-40,Leuprolide Acetate,1 MG,2.8,1,14,14
J9225,Vantas implant,Endo Pharmaceuticals Valera Inc.,67979-0500-01,Vantas implant,50 MG,1,1,1,1
J9226,Supprelin LA implant,Endo Pharmaceuticals Valera Inc.,67979-0002-01,Supprelin LA implant,50 MG,1,1,1,1
J9228,Ipilimumab injection,Bristol-Myers Squibb Company,00003-2327-11,YERVOY,1 MG,10,1,50,50
J9228,Ipilimumab injection,Bristol-Myers Squibb Company,00003-2328-22,YERVOY,1 MG,40,1,200,200
J9230,Mechlorethamine hcl inj,RECORDATI RARE DISEASES,55292-0911-51,Mustargen,10 MG,1,4,1,4
J9230,Mechlorethamine hcl inj,Lundbeck,67386-0911-51,Mustargen,10 MG,1,4,1,4
J9245,Inj melphalan hydrochl 50 MG,"ApoPharma, Inc.",52609-3001-00,Alkeran,50 MG,1,1,1,1
J9245,Inj melphalan hydrochl 50 MG,Mylan Institutional,67457-0195-01,Melphalan,50 MG,1,1,1,1
J9245,Inj melphalan hydrochl 50 MG,Mylan Institutional,67457-0215-01,Melphalan,50 MG,1,1,1,1
J9245,Inj melphalan hydrochl 50 MG,BIONICHE PHARMA GROUP,67457-0579-01,Melphalan,50 MG,1,1,1,1
J9250,Methotrexate sodium inj,"Pfizer, Inc.",00069-0146-02,Methotrexate Sodium,5 MG,2,5,10,50
J9250,Methotrexate sodium inj,"Pfizer, Inc.",00069-0147-02,Methotrexate Sodium,5 MG,4,10,20,200
J9250,Methotrexate sodium inj,"Pfizer, Inc.",00069-0148-01,Methotrexate Sodium,5 MG,10,1,50,50
J9250,Methotrexate sodium inj,"Pfizer, Inc.",00069-0149-01,Methotrexate Sodium,5 MG,40,1,200,200
J9250,Methotrexate sodium inj,"Pfizer, Inc.",00069-0181-02,Methotrexate Sodium,5 MG,8,10,40,400
J9250,Methotrexate sodium inj,PFIZER INC.,00069-0204-10,Methotrexate Sodium,5 MG,8,10,40,400
J9250,Methotrexate sodium inj,"SICOR PHARMACEUTICALS, INC.",00703-3671-03,Methotrexate Sodium,5 MG,2,10,10,100
J9250,Methotrexate sodium inj,SICOR PHARMACEUTICALS INC.,00703-3671-93,Methotrexate Sodium,5 MG,2,10,10,100
J9250,Methotrexate sodium inj,"SICOR PHARMACEUTICALS, INC.",00703-3675-01,Methotrexate Sodium,5 MG,10,1,50,50
J9250,Methotrexate sodium inj,SICOR PHARMACEUTICALS INC.,00703-3675-91,Methotrexate Sodium,5 MG,10,1,50,50
J9250,Methotrexate sodium inj,"SICOR PHARMACEUTICALS, INC.",00703-3678-01,Methotrexate Sodium,5 MG,40,1,200,200
J9250,Methotrexate sodium inj,Mylan Institutional,10139-0062-02,Methotrexate Sodium,5 MG,2,1,10,10
J9250,Methotrexate sodium inj,Mylan Institutional,10139-0062-10,Methotrexate Sodium,5 MG,10,1,50,50
J9250,Methotrexate sodium inj,Mylan Institutional,10139-0062-40,Methotrexate Sodium,5 MG,40,1,200,200
J9250,Methotrexate sodium inj,ACCORD HEALTHCARE,16729-0277-03,Methotrexate Sodium,5 MG,10,1,50,50
J9250,Methotrexate sodium inj,ACCORD HEALTHCARE,16729-0277-30,Methotrexate Sodium,5 MG,2,1,10,10
J9250,Methotrexate sodium inj,ACCORD HEALTHCARE,16729-0277-35,Methotrexate Sodium,5 MG,40,1,200,200
J9250,Methotrexate sodium inj,"HOSPIRA, INC",61703-0350-10,Methotrexate Sodium,5 MG,2,5,10,50
J9250,Methotrexate sodium inj,"HOSPIRA, INC",61703-0350-38,METHOTREXATE,5 MG,2,5,10,50
J9250,Methotrexate sodium inj,"HOSPIRA, INC",61703-0408-25,Methotrexate Sodium,5 MG,40,1,200,200
J9250,Methotrexate sodium inj,"HOSPIRA, INC",61703-0408-41,Methotrexate Sodium,5 MG,40,1,200,200
J9250,Methotrexate sodium inj,"HOSPIRA, INC (import)",61703-0411-01,Methotrexate Sodium,5 MG,40,1,200,200
J9250,Methotrexate sodium inj,"Fresenius Kabi USA, LLC",63323-0121-02,Methotrexate Sodium,5 MG,2,1,10,10
J9250,Methotrexate sodium inj,"Fresenius Kabi USA, LLC",63323-0121-04,Methotrexate Sodium,5 MG,4,1,20,20
J9250,Methotrexate sodium inj,"Fresenius Kabi USA, LLC",63323-0121-08,Methotrexate Sodium,5 MG,8,1,40,40
J9250,Methotrexate sodium inj,"Fresenius Kabi USA, LLC",63323-0121-10,Methotrexate Sodium,5 MG,10,1,50,50
J9250,Methotrexate sodium inj,"Fresenius Kabi USA, LLC",63323-0121-40,Methotrexate Sodium,5 MG,40,1,200,200
J9250,Methotrexate sodium inj,"Fresenius Kabi USA, LLC",63323-0122-50,Methotrexate PoWder 1Gm In 50Ml Sd Vial (P.F.),5 MG,1,1,200,200
J9250,Methotrexate sodium inj,NOVAPLUS/APP PHARMACEUTICALS,63323-0122-59,Methotrexate Sodium,5 MG,1,1,200,200
J9250,Methotrexate sodium inj,"Fresenius Kabi USA, LLC",63323-0123-02,Methotrexate Sodium,5 MG,2,1,10,10
J9250,Methotrexate sodium inj,"Fresenius Kabi USA, LLC",63323-0123-10,Methotrexate Sodium,5 MG,10,1,50,50
J9250,Methotrexate sodium inj,Ebew Parenta Pharma,66758-0040-02,Methotrexate Sodium,5 MG,2,10,10,100
J9250,Methotrexate sodium inj,Ebew Parenta Pharma,66758-0040-08,Methotrexate Sodium,5 MG,10,10,50,500
J9250,Methotrexate sodium inj,Ebew Parenta Pharma,66758-0041-01,Methotrexate Sodium,5 MG,40,1,200,200
J9250,Methotrexate sodium inj,MYLAN INSTITUTIONAL LLC,67457-0221-02,METHOTREXATE,5 MG,2,1,10,10
